player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,63.1,0,0,0,0,0,2013,17
David Akers,295,K,1,DET,0,4,0,0,0,4,60.0,60.0,,,,55.1,0,0,0,0,0,2013,17
Charles Woodson,330,S,1,OAK,0,0,0,0,6,0,59.7,,,,,,0,0,0,0,0,2013,17
Patrick Mannelly,410,LS,1,CHI,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2013,17
Phil Dawson,422,K,1,SF,0,5,0,0,0,6,60.0,60.0,,,,65.5,0,0,0,0,0,2013,17
London Fletcher,424,LB,1,WAS,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2013,17
Brian Moorman,562,P,1,BUF,0,0,0,4,0,4,60.5,,,64.8,,,0,0,0,0,0,2013,17
John Abraham,591,ED,1,ARZ,0,0,1,0,2,0,60.0,,,,,,0,0,0,0,0,2013,17
Sebastian Janikowski,595,K,1,OAK,0,4,0,0,0,3,60.0,60.0,,,,45.2,0,0,0,0,0,2013,17
Shane Lechler,673,P,1,HST,0,0,0,5,0,2,60.2,,,65.6,,,0,0,0,0,0,2013,17
Shayne Graham,730,K,1,NO,0,0,0,0,0,6,60.0,,,,,61.5,0,0,0,0,0,2013,17
Mike Leach,750,LS,1,ARZ,0,0,0,3,0,6,51.7,,,,,,0,0,0,0,0,2013,17
Paris Lenon,751,LB,1,DEN,0,0,5,0,0,0,59.8,,,,,,0,0,0,0,0,2013,17
Rian Lindell,754,K,1,TB,0,0,0,0,0,3,60.0,,,,,66.8,0,0,0,0,0,2013,17
Justin Smith,776,DI,1,SF,0,0,0,0,6,0,30.3,,,,,,1,0,0,0,0,2013,17
Andre Carter,779,ED,1,NE,0,0,1,0,4,0,59.4,,,,,,0,0,0,0,0,2013,17
Santana Moss,786,WR,1,WAS,0,0,8,0,0,0,60.3,,,,56.7,,0,0,0,0,0,2013,17
Ryan Pickett,799,DI,1,GB,0,0,1,0,0,0,59.8,,,,,,0,0,0,0,0,2013,17
Dominic Raiola,820,C,1,DET,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,17
Roberto Garza,856,C,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,17
Jay Feely,955,K,1,ARZ,0,5,0,0,0,6,60.0,60.0,,,,48.2,0,0,0,0,0,2013,17
Julius Peppers,1010,ED,1,CHI,0,0,0,0,5,0,59.4,,,,,,0,0,0,0,0,2013,17
Quentin Jammer,1013,CB,1,DEN,0,7,5,0,3,0,60.1,,,,,,0,0,0,0,0,2013,17
Bryant McKinnie,1015,T,1,MIA,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,17
Will Witherspoon,1079,LB,1,SL,5,0,0,7,5,0,57.9,,,,,,0,0,0,0,0,2013,17
Dave Zastudil,1113,P,1,ARZ,0,0,0,3,0,6,60.8,,,59.0,,,0,0,0,0,0,2013,17
Brett Keisel,1204,DI,1,PIT,0,0,1,0,1,0,59.9,,,,,,0,0,0,0,0,2013,17
Rob Bironas,1218,K,1,TEN,0,4,0,0,0,4,60.0,60.0,,,,73.0,0,0,1,0,0,2013,17
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,64.6,0,0,0,0,0,2013,17
Ryan Clark,1229,S,1,PIT,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,17
Billy Cundiff,1230,K,1,CLV,0,2,0,0,0,1,60.0,60.0,,,,60.1,0,0,0,0,0,2013,17
James Harrison,1251,LB,1,CIN,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2013,17
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,17
Kevin Williams,1325,DI,1,MIN,0,0,1,0,4,0,59.3,,,,,,0,0,0,0,0,2013,17
Troy Polamalu,1332,S,1,PIT,1,0,1,0,1,0,76.2,,,,,,0,0,0,0,0,2013,17
Drayton Florence,1362,CB,1,CAR,0,1,5,0,0,0,59.9,,,,,,0,0,0,0,0,2013,17
Osi Umenyiora,1371,ED,1,ATL,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2013,17
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.3,,,,,,0,0,0,0,0,2013,17
Wade Smith,1393,G,1,HST,0,0,0,0,0,2,60.3,,,,,,0,0,0,0,0,2013,17
Jarret Johnson,1421,ED,1,SD,0,0,1,0,5,0,60.1,,,,,,0,0,0,0,0,2013,17
Ike Taylor,1437,CB,1,PIT,0,0,1,0,1,0,60.0,,,,,,0,0,0,0,0,2013,17
Aubrayo Franklin,1455,DI,1,IND,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,17
Mike Scifres,1458,P,1,SD,0,0,0,5,0,5,60.6,,,67.8,,,0,0,0,0,0,2013,17
Tony Pashos,1478,T,1,OAK,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,17
Yeremiah Bell,1513,S,1,ARZ,0,0,1,3,6,0,74.3,,,,,,0,0,1,0,0,2013,17
Josh Brown,1520,K,1,NYG,0,5,0,0,0,5,60.0,60.0,,,,52.0,0,0,0,0,0,2013,17
Chris Clemons,1585,ED,1,SEA,0,0,2,0,1,0,59.4,,,,,,0,0,0,0,0,2013,17
Jon Dorenbos,1600,LS,1,PHI,0,0,0,5,0,4,51.6,,,,,,0,0,0,0,0,2013,17
Cullen Jenkins,1637,DI,1,NYG,0,0,1,0,2,0,59.8,,,,,,0,0,0,0,0,2013,17
Mat McBriar,1659,P,1,PIT,0,0,0,4,0,4,60.5,,,61.6,,,0,0,0,0,0,2013,17
Quintin Mikell,1662,S,1,CAR,0,4,0,0,0,0,60.5,,,,,,0,0,0,0,0,2013,17
Kassim Osgood,1676,WR,1,SF,5,5,3,6,0,0,63.1,,,,,,0,0,0,0,0,2013,17
DeAngelo Hall,1729,CB,1,WAS,0,1,0,0,3,0,60.1,,,,,,0,0,0,0,0,2013,17
Jason Babin,1748,ED,1,JAX,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2013,17
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2013,17
Karlos Dansby,1754,LB,1,ARZ,0,0,1,0,6,0,60.4,,,,,,0,0,0,0,0,2013,17
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2013,17
Darnell Dockett,1785,DI,1,ARZ,0,0,0,0,6,0,59.4,,,,,,0,0,0,0,0,2013,17
Ben Hartsock,1789,TE,1,CAR,2,0,0,0,0,0,59.9,,,,,,0,0,0,0,0,2013,17
Randy Starks,1792,DI,1,MIA,0,0,1,0,5,0,58.7,,,,,,0,0,0,0,0,2013,17
Travelle Wharton,1815,G,1,CAR,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2013,17
Luke McCown,1827,QB,1,NO,0,0,0,0,0,6,60.5,,,,,,0,0,0,0,0,2013,17
Will Allen,1832,S,1,PIT,1,5,4,0,0,0,65.5,,,,,,0,0,0,0,0,2013,17
Jared Allen,1847,ED,1,MIN,0,0,1,0,4,0,59.8,,,,,,0,0,0,0,0,2013,17
Antonio Smith,1856,DI,1,HST,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2013,17
Josh Scobee,1858,K,1,JAX,0,3,0,0,0,2,60.0,60.0,,,,61.7,0,0,0,0,0,2013,17
Andy Lee,1906,P,1,SF,0,0,0,6,0,6,60.8,,,73.2,,,0,0,0,0,0,2013,17
Donnie Jones,1939,P,1,PHI,0,0,0,5,0,4,60.5,,,71.0,,,0,0,0,0,0,2013,17
Mike Adams,1972,S,1,DEN,3,0,5,0,3,0,59.2,,,,,,0,0,0,0,0,2013,17
Tyson Clabo,2011,T,1,MIA,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,17
Vonta Leach,2100,FB,1,BLT,7,0,0,0,0,0,56.7,,,,,,0,0,0,0,0,2013,17
Cullen Loeffler,2106,LS,1,MIN,0,0,0,6,0,2,52.4,,,,,,0,0,0,0,0,2013,17
Don Muhlbach,2130,LS,1,DET,0,0,0,7,0,4,43.6,,,,,,0,0,0,0,0,2013,17
George Wilson,2210,S,1,TEN,1,4,5,6,0,0,62.3,,,,,,0,0,1,0,0,2013,17
Ronnie Brown,2219,HB,1,SD,6,0,0,0,0,0,60.0,,58.8,,,,0,0,0,0,0,2013,17
Antrel Rolle,2225,S,1,NYG,0,2,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,17
DeMarcus Ware,2228,ED,1,DAL,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2013,17
