player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
James Conner,11860,HB,1,PIT,25,24,107,4.5,0,65.9,65.6,79.0,60.0,67,2.79,25,7,6,0,0,0,2018,9
Nick Chubb,45783,HB,1,CLV,22,22,85,3.9,1,75.4,74.8,77.8,,70,3.18,17,6,4,0,0,0,2018,9
Frank Gore,2282,HB,1,MIA,20,20,53,2.7,0,70.1,67.7,77.3,,44,2.2,8,1,5,0,0,0,2018,9
Dion Lewis,6301,HB,1,TEN,26,19,62,3.3,0,69.1,64.6,77.5,59.7,60,3.16,13,4,2,0,0,0,2018,9
Alvin Kamara,11822,HB,1,NO,19,19,82,4.3,2,73.5,73.6,77.5,,59,3.11,17,7,2,0,0,0,2018,9
Ezekiel Elliott,10638,HB,1,DAL,17,17,61,3.6,0,70.2,72.9,76.9,,51,3.0,17,4,1,0,0,0,2018,9
Christian McCaffrey,11763,HB,1,CAR,30,17,79,4.6,2,73.6,72.2,77.1,59.5,54,3.18,35,3,3,0,0,0,2018,9
Phillip Lindsay,12660,HB,1,DEN,17,17,60,3.5,0,58.0,57.2,76.6,,34,2.0,22,4,2,0,0,0,2018,9
Kareem Hunt,11841,HB,1,KC,21,17,91,5.4,2,72.7,80.8,76.7,59.8,52,3.06,25,8,7,0,0,0,2018,9
Melvin Gordon III,9448,HB,1,LAC,20,16,113,7.1,1,71.0,77.5,76.0,60.0,53,3.31,34,4,4,0,0,0,2018,9
Alfred Blue,8816,HB,1,HST,15,15,39,2.6,0,59.5,59.9,75.5,,27,1.8,7,3,0,0,0,0,2018,9
Mike Davis,9559,HB,1,SEA,16,15,62,4.1,0,68.6,68.0,77.3,60.0,37,2.47,12,4,2,0,0,0,2018,9
Aaron Jones,11937,HB,1,GB,14,14,75,5.4,0,71.3,71.2,24.2,,35,2.5,13,4,3,1,0,0,2018,9
Jordan Howard,10784,HB,1,CHI,17,14,47,3.4,2,73.3,70.3,75.1,59.7,41,2.93,18,3,1,0,0,0,2018,9
Todd Gurley II,9443,HB,1,LA,15,13,68,5.2,1,65.9,69.7,76.0,60.0,45,3.46,24,5,0,0,0,0,2018,9
Tevin Coleman,9506,HB,1,ATL,13,13,88,6.8,0,78.4,73.8,75.8,,38,2.92,16,4,0,0,0,0,2018,9
Isaiah Crowell,9295,HB,1,NYJ,14,13,49,3.8,0,72.2,70.3,74.9,60.0,49,3.77,12,3,2,0,0,0,2018,9
Lamar Miller,7097,HB,1,HST,12,12,21,1.8,0,59.8,57.8,75.2,,19,1.58,9,1,0,0,0,0,2018,9
Matt Breida,12271,HB,1,SF,14,12,44,3.7,0,57.4,61.6,74.5,59.9,21,1.75,18,3,1,0,0,0,2018,9
Kerryon Johnson,34455,HB,1,DET,13,12,37,3.1,0,62.5,60.9,75.4,60.0,22,1.83,6,1,0,0,0,0,2018,9
James White,8765,HB,1,NE,18,12,31,2.6,2,68.3,63.0,75.7,60.0,16,1.33,8,4,0,0,0,0,2018,9
Peyton Barber,10927,HB,1,TB,12,11,31,2.8,0,58.0,50.0,74.4,60.0,11,1.0,18,1,2,0,0,0,2018,9
Doug Martin,7035,HB,1,OAK,12,11,49,4.5,0,60.6,58.8,74.5,60.0,24,2.18,10,3,1,0,0,0,2018,9
Cordarrelle Patterson,7810,WR,1,NE,11,11,61,5.5,1,74.6,72.4,75.3,,38,3.45,17,4,2,0,0,0,2018,9
Cam Newton,6153,QB,1,CAR,31,10,33,3.0,0,74.2,57.8,79.9,60.0,13,1.18,12,2,1,0,2,0,2018,9
Dalvin Cook,11796,HB,1,MIN,12,10,89,8.9,0,66.3,64.6,74.4,59.7,27,2.7,70,1,0,0,0,0,2018,9
LeSean McCoy,4976,HB,1,BUF,14,10,10,1.0,0,49.1,44.1,74.4,60.0,11,1.1,4,0,0,0,0,0,2018,9
Latavius Murray,7962,HB,1,MIN,11,10,31,3.1,1,65.3,64.0,73.6,60.0,23,2.3,9,1,1,0,0,0,2018,9
Ito Smith,45932,HB,1,ATL,11,10,60,6.0,1,78.1,71.5,73.9,60.0,27,2.7,13,2,2,0,0,0,2018,9
Marcus Mariota,9435,QB,1,TEN,33,7,32,3.2,1,71.1,75.0,29.6,60.0,13,1.3,12,5,2,2,0,0,2018,9
Adrian Peterson,3623,HB,1,WAS,9,9,17,1.9,0,55.4,53.1,74.2,,24,2.67,11,1,0,0,0,0,2018,9
Mark Ingram II,6180,HB,1,NO,13,9,33,3.7,0,42.0,38.4,20.6,60.0,18,2.0,12,1,1,1,0,0,2018,9
Alex Collins,10805,HB,1,BLT,10,9,35,3.9,1,70.3,73.0,73.4,60.0,18,2.0,9,3,2,0,0,0,2018,9
Nathan Peterman,11926,QB,1,BUF,21,2,47,5.9,1,51.9,64.1,82.6,60.0,27,3.38,24,4,1,0,1,0,2018,9
Chris Carson,12004,HB,1,SEA,8,8,40,5.0,0,73.9,71.1,72.1,,16,2.0,15,4,0,0,0,0,2018,9
Alfred Morris,7165,HB,1,SF,10,7,13,1.9,0,51.7,53.7,71.4,60.0,19,2.71,11,1,2,0,0,0,2018,9
Chris Ivory,6007,HB,1,BUF,7,7,36,5.1,0,68.3,77.7,73.5,,26,3.71,18,2,0,0,0,0,2018,9
Raheem Mostert,9783,HB,1,SF,8,7,86,12.3,1,90.2,89.1,71.4,60.0,29,4.14,52,3,4,0,0,0,2018,9
Jamaal Williams,11889,HB,1,GB,8,7,34,4.9,0,69.5,70.9,72.3,60.0,20,2.86,10,2,1,0,0,0,2018,9
Elijah McGuire,11943,HB,1,NYJ,7,7,30,4.3,0,61.7,62.0,72.7,,13,1.86,14,2,1,0,0,0,2018,9
Derrick Henry,10679,HB,1,TEN,8,6,27,4.5,1,76.0,75.8,71.6,60.0,24,4.0,13,2,1,0,0,0,2018,9
Tarik Cohen,11874,HB,1,CHI,11,6,5,0.8,0,54.0,55.8,22.5,60.3,20,3.33,7,0,2,0,0,0,2018,9
Deshaun Watson,11767,QB,1,HST,27,0,38,6.3,0,73.7,45.2,78.1,60.0,41,6.83,8,0,1,0,0,0,2018,9
Russell Wilson,7077,QB,1,SEA,28,1,41,8.2,0,64.1,72.1,80.7,60.0,8,1.6,16,3,0,1,0,0,2018,9
LeGarrette Blount,5863,HB,1,DET,9,5,8,1.6,0,65.8,64.3,70.3,60.0,8,1.6,7,0,1,0,0,0,2018,9
Tom Brady,698,QB,1,NE,31,5,-1,-0.2,0,75.3,66.4,79.9,60.0,0,0.0,2,1,0,0,0,0,2018,9
Ryan Fitzpatrick,2467,QB,1,TB,17,1,23,4.6,0,61.6,52.4,80.5,60.0,14,2.8,10,1,0,1,0,0,2018,9
Lamar Jackson,46416,QB,1,BLT,9,5,10,2.0,0,56.8,50.5,69.4,60.0,9,1.8,9,1,0,1,0,0,2018,9
Matthew Stafford,4924,QB,1,DET,20,2,6,1.2,0,54.8,43.6,33.1,60.0,21,4.2,8,2,2,1,0,0,2018,9
Drew Brees,802,QB,1,NO,31,2,16,4.0,0,95.3,77.8,79.3,60.9,0,0.0,11,1,0,0,0,0,2018,9
DeAndre Washington,10777,HB,1,OAK,6,4,23,5.8,0,74.7,74.0,68.6,60.0,23,5.75,13,1,2,0,0,0,2018,9
Rashaad Penny,27414,HB,1,SEA,4,4,11,2.8,0,60.4,56.0,72.6,,10,2.5,9,0,2,0,0,0,2018,9
Aaron Rodgers,2241,QB,1,GB,22,1,8,2.0,0,69.5,29.5,31.5,60.0,13,3.25,6,0,0,1,1,0,2018,9
Nick Mullens,12282,QB,1,SF,32,4,-3,-0.8,0,69.2,55.7,76.8,60.0,0,0.0,0,0,0,1,0,0,2018,9
Austin Ekeler,12164,HB,1,LAC,3,3,21,7.0,0,64.7,61.6,69.8,,8,2.67,16,1,0,0,0,0,2018,9
Brock Osweiler,7059,QB,1,MIA,26,2,4,1.3,0,50.0,54.4,77.9,60.6,2,0.67,6,0,0,0,0,0,2018,9
Chase Daniel,5214,QB,1,CHI,3,3,-3,-1.0,0,61.2,60.5,67.2,,0,0.0,-1,0,0,0,0,0,2018,9
Jared Goff,10635,QB,1,LA,15,0,17,5.7,0,88.4,51.9,79.8,60.0,1,0.33,9,0,0,0,0,0,2018,9
Kapri Bibbs,8906,HB,1,WAS,3,3,20,6.7,1,64.4,66.5,69.8,,4,1.33,13,2,0,0,0,0,2018,9
Derek Carr,8671,QB,1,OAK,15,1,5,1.7,0,52.9,55.0,26.3,60.0,0,0.0,4,0,0,2,0,0,2018,9
Kenyan Drake,10707,HB,1,MIA,6,3,9,3.0,0,54.4,52.3,70.3,60.0,6,2.0,5,0,0,0,0,0,2018,9
Devontae Booker,10770,HB,1,DEN,3,3,15,5.0,1,45.9,59.8,16.4,,0,0.0,14,1,0,1,0,0,2018,9
Ben Roethlisberger,1732,QB,1,PIT,26,1,4,2.0,1,90.4,71.7,80.9,60.0,3,1.5,3,1,0,0,0,0,2018,9
A.J. McCarron,8799,QB,1,OAK,6,2,4,2.0,0,34.8,40.1,16.8,60.0,3,1.5,4,0,0,1,0,0,2018,9
Spencer Ware,7975,HB,1,KC,2,2,12,6.0,0,65.8,60.1,69.4,,5,2.5,11,1,1,0,0,0,2018,9
Keenan Allen,7857,WR,1,LAC,17,2,28,14.0,0,90.4,59.5,70.6,75.9,2,1.0,28,1,0,0,0,0,2018,9
Breshad Perriman,9459,WR,1,CLV,7,2,9,4.5,0,63.5,52.1,67.8,60.7,3,1.5,7,0,0,0,0,0,2018,9
Robert Woods,7822,WR,1,LA,14,2,4,2.0,0,77.1,53.6,70.0,75.7,3,1.5,2,0,0,0,0,0,2018,9
Dak Prescott,10769,QB,1,DAL,17,0,11,5.5,0,57.3,62.1,28.4,60.0,7,3.5,6,1,0,1,0,0,2018,9
