player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Alshon Jeffery,7048,WR,1,CHI,16,11,68.8,135,1,88.0,86.4,79.4,71.9,,12.3,42,3.8,34,7,0,1,0,0,89.3,0,0,2014,11
Rueben Randle,7065,WR,1,NYG,15,7,46.7,112,0,83.5,81.7,52.5,69.5,,16.0,36,5.1,26,7,1,3,0,2,32.5,0,0,2014,11
Randall Cobb,6216,WR,1,GB,13,10,76.9,129,0,84.2,82.9,78.0,71.1,,12.9,54,5.4,22,9,0,0,0,3,107.5,0,0,2014,11
Taylor Gabriel,9002,WR,1,CLV,13,5,38.5,92,0,73.5,73.0,29.3,69.5,,18.4,22,4.4,35,5,2,0,0,1,63.6,0,0,2014,11
Kelvin Benjamin,8663,WR,1,CAR,13,9,69.2,109,1,88.4,86.2,77.3,70.6,,12.1,37,4.1,22,6,0,1,0,2,88.3,0,0,2014,11
Roddy White,2244,WR,1,ATL,12,8,66.7,75,1,67.5,67.4,36.0,70.1,,9.4,13,1.6,19,6,2,0,0,0,111.5,0,0,2014,11
Andrew Hawkins,6125,WR,1,CLV,12,6,50.0,97,1,77.7,74.9,74.6,68.8,,16.2,42,7.0,32,5,0,0,0,1,105.2,0,0,2014,11
Calvin Johnson,3618,WR,1,DET,12,5,41.7,59,0,67.3,66.7,45.8,68.0,,11.8,8,1.6,15,3,1,1,0,0,22.6,0,0,2014,11
Odell Beckham Jr.,8647,WR,1,NYG,12,6,50.0,93,0,73.3,72.2,49.2,72.7,,15.5,12,2.0,37,4,1,1,0,1,41.3,0,0,2014,11
Antonio Brown,5718,WR,1,PIT,11,9,81.8,91,1,85.2,84.4,77.3,71.8,,10.1,8,0.9,17,7,0,1,0,0,93.6,0,0,2014,11
Keenan Allen,7857,WR,1,SD,11,8,72.7,63,0,64.7,66.4,54.9,74.2,,7.9,35,4.4,13,3,1,0,0,1,86.6,1,0,2014,11
Jeremy Maclin,4942,WR,1,PHI,11,9,81.8,93,1,67.9,67.1,77.3,70.6,,10.3,48,5.3,26,4,0,1,0,1,94.3,0,0,2014,11
