player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,68,1,35,32,77.1,74.4,84.4,58.4,70.0,0,0,0,0,0,7,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0,2015,17
Julius Peppers,1010,ED,1,GB,35,17,16,2,68.1,69.5,70.9,59.7,60.0,2,1,0,1,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Dwight Freeney,1019,ED,1,ARZ,21,20,1,0,67.5,60.0,69.2,65.2,,4,1,0,3,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
James Harrison,1251,ED,1,PIT,68,29,17,22,80.8,73.4,47.0,65.9,79.6,3,0,1,2,1,2,0,1,1,0,2,1,2,2.0,2,2.0,0,1,0,16.7,1,0,2015,17
Terence Newman,1321,CB,1,MIN,79,0,25,54,50.0,65.3,49.8,,47.3,0,0,0,0,0,3,2,1,0,0,7,6,123,20.5,37,37.0,0,0,0,118.8,1,0,2015,17
Kevin Williams,1325,DI,1,NO,39,20,19,0,54.6,50.8,29.9,63.7,,0,0,0,0,1,2,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Calvin Pace,1334,ED,1,NYJ,58,16,38,4,62.3,65.9,70.5,49.6,62.2,2,0,0,2,1,1,0,1,1,1,1,1,7,7.0,9,7.0,0,0,0,95.8,0,0,2015,17
Charles Tillman,1351,CB,1,CAR,39,0,11,28,55.4,70.9,29.2,,51.1,0,0,0,0,0,2,1,1,0,0,5,1,13,13.0,3,13.0,0,0,0,39.6,0,0,2015,17
Cory Redding,1381,DI,1,ARZ,1,0,1,0,51.2,60.0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Robert Mathis,1447,ED,1,IND,40,22,15,3,69.1,48.7,73.5,71.5,73.6,4,1,0,3,0,1,1,0,2,0,1,1,3,3.0,1,3.0,0,0,0,79.2,0,0,2015,17
Chris Clemons,1585,ED,1,JAX,48,30,17,1,52.2,46.3,24.8,58.7,60.0,3,0,0,3,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Cullen Jenkins,1637,DI,1,NYG,43,30,13,0,29.3,27.3,26.7,55.0,60.0,1,0,0,1,0,2,1,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
DeAngelo Hall,1729,CB,1,WAS,43,0,14,29,61.1,67.8,81.5,,57.4,0,0,0,0,0,4,1,0,1,0,3,2,13,6.5,4,8.0,1,0,0,115.3,0,0,2015,17
Vince Wilfork,1742,DI,1,HST,27,15,12,0,89.5,90.2,69.7,58.7,,0,0,0,0,0,3,0,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Karlos Dansby,1754,LB,1,CLV,57,5,20,32,88.5,67.0,80.7,62.2,88.0,1,0,1,0,0,8,0,0,4,1,3,2,11,5.5,15,7.0,0,0,0,72.9,0,0,2015,17
Daryl Smith,1760,LB,1,BLT,56,0,29,27,49.3,40.8,45.8,,63.9,0,0,0,0,0,2,1,1,2,0,2,1,11,11.0,6,11.0,0,0,0,66.7,0,0,2015,17
Dwan Edwards,1772,DI,1,CAR,31,25,6,0,51.8,55.3,67.3,53.6,,3,0,1,2,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Randy Starks,1792,DI,1,CLV,29,21,8,0,52.5,60.0,69.0,50.1,,1,0,0,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Will Allen,1832,S,1,PIT,78,13,19,46,63.6,77.9,49.1,73.8,53.6,4,1,0,3,0,6,1,2,3,0,3,3,25,8.3,8,11.0,0,0,0,101.4,0,0,2015,17
Jared Allen,1847,ED,1,CAR,46,28,15,3,79.5,64.1,49.4,72.3,64.1,3,0,0,3,0,5,0,1,4,0,1,1,3,3.0,3,3.0,0,0,0,79.2,0,0,2015,17
Antonio Smith,1856,DI,1,DEN,16,12,4,0,73.8,59.9,,74.3,,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Mike Adams,1972,S,1,IND,58,0,27,31,71.6,71.8,76.7,,65.7,0,0,0,0,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Adam Jones,2223,CB,1,CIN,82,0,22,60,73.8,65.0,23.2,,73.8,0,0,0,0,0,0,0,1,0,0,9,0,0,,0,,0,0,0,39.6,0,0,2015,17
DeMarcus Ware,2228,ED,1,DEN,28,17,10,1,66.5,55.5,25.4,90.6,48.5,8,0,0,8,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,1,0,2015,17
Thomas Davis Sr.,2231,LB,1,CAR,57,6,19,32,75.4,37.0,79.8,50.7,90.5,0,0,0,0,0,4,2,0,1,0,7,5,31,6.2,18,8.0,0,1,0,40.5,0,0,2015,17
Derrick Johnson,2232,LB,1,KC,59,3,16,40,58.7,68.0,42.9,65.3,52.1,1,0,0,1,0,8,2,3,5,0,8,5,45,9.0,39,14.0,0,0,1,77.6,1,0,2015,17
Jonathan Babineaux,2276,DI,1,ATL,37,23,11,3,60.5,73.1,69.0,53.4,57.8,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2015,17
Lorenzo Alexander,2476,ED,1,OAK,27,4,18,5,72.6,59.5,85.2,64.6,77.1,1,0,0,1,0,2,0,1,2,0,2,2,10,5.0,9,7.0,0,0,0,87.5,0,0,2015,17
