player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,2,60.0,,,,,62.0,0,0,0,0,0,2015,15
Phil Dawson,422,K,1,SF,0,1,0,0,0,3,60.0,60.0,,,,37.6,0,0,0,0,0,2015,15
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,4,60.0,60.0,,,,63.6,0,0,0,0,0,2015,15
Shane Lechler,673,P,1,HST,0,0,0,4,0,5,60.6,,,57.2,,,0,0,0,0,0,2015,15
Shayne Graham,730,K,1,ATL,0,0,0,0,0,5,60.0,,,,,67.8,0,0,0,0,0,2015,15
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,7,43.1,,,,,,0,0,0,0,0,2015,15
Julius Peppers,1010,ED,1,GB,0,0,0,0,4,0,59.2,,,,,,0,0,0,0,0,2015,15
James Harrison,1251,ED,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,15
Kevin Williams,1325,DI,1,NO,0,0,0,0,6,0,58.7,,,,,,0,0,0,0,0,2015,15
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,4,0,60.0,,,,,,0,0,0,0,0,2015,15
Charles Tillman,1351,CB,1,CAR,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,15
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2015,15
Mike Scifres,1458,P,1,SD,0,0,0,4,0,6,60.7,,,52.0,,,0,0,0,0,0,2015,15
Josh Brown,1520,K,1,NYG,0,6,0,0,0,5,60.0,60.0,,,,65.3,0,0,0,0,0,2015,15
Chris Clemons,1585,ED,1,JAX,0,0,0,0,5,0,59.4,,,,,,0,0,0,0,0,2015,15
Jon Dorenbos,1600,LS,1,PHI,0,0,0,3,0,3,54.2,,,,,,0,0,0,0,0,2015,15
DeAngelo Hall,1729,CB,1,WAS,1,1,0,0,0,0,59.9,,,,,,0,0,0,0,0,2015,15
Vince Wilfork,1742,DI,1,HST,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2015,15
Benjamin Watson,1753,TE,1,NO,0,1,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,15
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2015,15
Dwan Edwards,1772,DI,1,CAR,0,0,1,0,5,7,61.0,,,,,,0,0,0,0,0,2015,15
Will Allen,1832,S,1,PIT,0,0,0,3,4,0,59.5,,,,,,0,0,0,0,0,2015,15
Antonio Smith,1856,DI,1,DEN,0,0,1,0,3,0,29.6,,,,,,1,0,0,0,0,2015,15
Andy Lee,1906,P,1,CLV,0,0,0,3,0,3,60.2,,,60.0,,,0,0,0,0,0,2015,15
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,3,60.2,,,63.0,,,0,0,0,0,0,2015,15
Mike Adams,1972,S,1,IND,0,0,0,8,5,0,57.0,,,,,,0,0,0,0,0,2015,15
Malcom Floyd,2044,WR,1,SD,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,15
Don Muhlbach,2130,LS,1,DET,0,0,0,3,0,6,51.6,,,,,,0,0,0,0,0,2015,15
Adam Jones,2223,CB,1,CIN,0,0,2,0,0,0,60.0,,,,60.5,,0,0,0,0,0,2015,15
Thomas Davis Sr.,2231,LB,1,CAR,0,0,1,0,5,0,29.4,,,,,,1,0,0,0,0,2015,15
Logan Mankins,2249,G,1,TB,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2015,15
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,4,60.0,60.0,,,,63.8,0,0,0,0,0,2015,15
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2015,15
Alex Smith,2288,TE,1,WAS,5,0,2,0,0,0,74.0,,,,,,0,0,0,0,0,2015,15
Evan Mathis,2296,G,1,DEN,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2015,15
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2015,15
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,6,60.8,,,59.9,,,0,0,0,0,0,2015,15
