player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,70,1,21,48,28.9,30.6,28.8,60.0,35.8,0,0,0,0,0,8,0,4,2,0,6,6,76,12.7,48,32.0,2,0,0,158.3,0,0,2014,10
Justin Smith,776,DI,1,SF,64,43,21,0,64.2,68.6,68.1,57.5,,5,0,3,2,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Julius Peppers,1010,ED,1,GB,51,34,15,2,92.8,81.8,73.0,91.5,61.2,4,1,1,2,1,1,1,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Larry Foote,1126,LB,1,ARZ,62,13,21,28,62.0,66.7,79.5,47.3,64.1,0,0,0,0,0,5,1,0,3,0,4,4,31,7.8,32,12.0,0,0,0,99.0,0,0,2014,10
Brett Keisel,1204,DI,1,PIT,34,17,17,0,68.3,66.3,68.1,62.6,,2,1,0,1,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
James Harrison,1251,ED,1,PIT,38,12,21,5,82.7,74.3,57.3,64.9,78.4,5,0,3,2,0,5,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Terence Newman,1321,CB,1,CIN,72,0,47,25,50.5,49.4,33.4,,52.0,0,0,0,0,0,5,1,2,1,0,3,2,21,10.5,0,16.0,0,0,0,86.8,0,0,2014,10
Kevin Williams,1325,DI,1,SEA,16,8,8,0,64.1,67.5,66.8,53.3,,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Terrell Suggs,1326,ED,1,BLT,48,30,18,0,57.0,76.2,76.3,64.7,60.0,4,2,0,2,0,2,2,0,4,0,0,0,0,,0,,0,0,0,0.0,2,1,2014,10
Calvin Pace,1334,ED,1,NYJ,47,17,13,17,53.8,61.5,76.4,48.6,57.4,0,0,0,0,0,3,0,0,3,0,4,4,7,1.8,10,13.0,0,0,0,79.2,0,0,2014,10
Rashean Mathis,1355,CB,1,DET,61,0,18,43,59.1,56.1,29.7,,59.6,0,0,0,0,0,2,0,2,1,0,4,2,6,3.0,9,4.0,0,0,0,56.3,0,0,2014,10
Osi Umenyiora,1371,ED,1,ATL,34,31,1,2,83.0,60.0,72.0,78.0,62.2,9,2,3,4,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Lance Briggs,1383,LB,1,CHI,58,5,24,29,70.7,67.5,77.1,54.0,70.1,0,0,0,0,0,2,1,0,1,1,3,2,59,29.5,62,56.0,1,0,0,149.3,0,0,2014,10
Chris Clemons,1585,ED,1,JAX,45,28,16,1,51.0,58.0,25.9,49.4,60.0,1,0,0,1,0,2,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Colin Cole,1589,DI,1,CAR,34,21,13,0,68.1,64.4,70.5,55.3,60.9,0,0,0,0,0,3,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Cullen Jenkins,1637,DI,1,NYG,18,7,11,0,49.7,46.9,69.1,66.8,,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
D.J. Williams,1738,LB,1,CHI,42,3,25,14,63.6,72.3,80.2,69.5,44.8,1,0,0,1,0,2,2,0,1,0,2,2,13,6.5,6,9.0,1,0,0,133.3,0,0,2014,10
Jason Babin,1748,ED,1,NYJ,27,21,3,3,50.1,61.4,,57.4,61.2,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,1,0,2014,10
Karlos Dansby,1754,LB,1,CLV,65,4,18,43,51.3,42.7,50.9,53.2,61.3,0,0,0,0,0,4,2,1,3,0,1,1,15,15.0,2,15.0,0,0,0,118.8,0,0,2014,10
Daryl Smith,1760,LB,1,BLT,54,4,22,28,62.7,54.8,76.0,74.7,61.8,2,0,1,1,0,2,1,0,0,0,1,1,8,8.0,2,8.0,0,0,1,100.0,0,0,2014,10
Dwan Edwards,1772,DI,1,CAR,39,23,16,0,62.4,70.5,69.6,49.9,,0,0,0,0,0,2,1,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Randy Starks,1792,DI,1,MIA,32,17,14,1,78.7,74.3,68.7,69.6,59.8,1,0,0,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Shaun Phillips,1819,ED,1,TEN,19,8,10,1,52.4,58.0,69.2,51.0,60.0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Will Allen,1832,S,1,PIT,59,0,32,27,37.9,35.1,28.9,,48.4,0,0,0,0,0,2,1,2,1,0,4,1,8,8.0,1,8.0,0,0,0,39.6,0,0,2014,10
Robert Geathers,1838,ED,1,CIN,26,10,15,1,53.5,58.9,,50.3,60.0,1,0,0,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Jared Allen,1847,ED,1,CHI,53,32,21,0,65.7,69.6,71.0,56.2,60.0,3,0,0,3,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Antonio Smith,1856,DI,1,OAK,44,29,15,0,53.1,38.4,,69.9,,3,0,0,3,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Tommy Kelly,2093,DI,1,ARZ,32,22,10,0,73.5,76.2,70.2,59.4,,2,0,1,1,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
George Wilson,2210,S,1,TEN,58,2,32,24,70.9,68.8,84.3,57.4,66.7,0,0,0,0,0,5,1,0,1,0,2,1,7,7.0,0,7.0,0,0,1,58.3,0,0,2014,10
Adam Jones,2223,CB,1,CIN,75,0,50,25,38.9,63.8,57.5,,30.4,0,0,0,0,0,7,0,1,3,0,10,7,82,11.7,32,22.0,0,0,1,94.6,1,1,2014,10
Antrel Rolle,2225,S,1,NYG,63,0,42,21,58.4,47.0,56.6,,65.0,0,0,0,0,0,2,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
DeMarcus Ware,2228,ED,1,DEN,33,23,10,0,49.4,76.6,27.9,55.9,60.0,2,0,0,2,0,2,0,1,2,0,1,1,1,1.0,4,1.0,0,0,0,79.2,1,0,2014,10
Thomas Davis Sr.,2231,LB,1,CAR,59,7,21,31,45.3,59.9,52.7,52.5,42.1,2,0,0,2,0,4,2,1,3,0,5,3,56,18.7,27,37.0,0,0,0,98.8,0,0,2014,10
Mike Patterson,2248,DI,1,NYG,28,7,21,0,44.2,46.1,23.0,56.5,,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Jonathan Babineaux,2276,DI,1,ATL,56,44,12,0,67.8,59.2,66.8,67.4,,7,1,0,6,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Justin Tuck,2291,ED,1,OAK,40,24,13,3,77.8,68.3,70.7,70.6,62.0,1,0,0,1,1,1,1,0,1,0,1,0,0,,0,,0,1,0,0.0,0,0,2014,10
Chris Canty,2349,DI,1,BLT,26,13,13,0,38.0,40.9,,50.6,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Trent Cole,2363,ED,1,PHI,56,25,21,10,73.9,75.6,57.5,68.1,56.8,5,1,0,4,0,5,0,1,4,0,3,3,21,7.0,34,9.0,0,0,0,95.8,0,0,2014,10
C.J. Mosley,2408,DI,1,DET,42,27,15,0,61.7,56.8,26.2,64.4,,0,0,0,0,0,1,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Kevin Vickerson,2433,DI,1,KC,11,8,2,1,72.5,66.5,67.4,60.8,60.0,1,0,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Jay Ratliff,2441,DI,1,CHI,40,26,14,0,70.1,57.0,69.0,75.3,,3,0,2,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Jim Leonhard,2694,S,1,CLV,27,1,4,22,67.4,60.0,83.3,60.0,65.6,0,0,0,0,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Ahmad Brooks,2945,ED,1,SF,70,33,28,9,79.4,64.2,76.1,74.0,76.3,3,1,1,1,0,2,1,0,2,1,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Mario Williams,2946,ED,1,BUF,40,23,15,2,78.6,66.8,71.7,75.5,60.2,6,1,0,5,0,1,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
A.J. Hawk,2950,LB,1,GB,71,9,22,40,76.2,62.8,76.0,84.1,68.8,2,0,0,2,0,2,0,0,0,0,4,2,22,11.0,22,15.0,0,0,0,66.7,0,0,2014,10
Donte Whitner,2953,S,1,CLV,60,3,18,39,57.7,58.3,29.4,53.4,59.3,0,0,0,0,0,3,0,2,2,0,4,2,12,6.0,5,6.0,0,0,0,56.3,0,0,2014,10
Haloti Ngata,2957,DI,1,BLT,37,18,19,0,89.8,90.9,70.5,60.0,,1,0,0,1,1,3,0,0,3,1,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Kamerion Wimbley,2958,ED,1,TEN,43,8,24,11,56.0,53.1,27.7,53.3,65.4,0,0,0,0,0,2,0,1,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Brodrick Bunkley,2959,DI,1,NO,26,9,17,0,49.5,47.2,69.8,64.9,,1,0,0,1,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Antonio Cromartie,2964,CB,1,ARZ,62,4,21,37,78.7,65.4,72.8,50.3,79.2,1,0,0,1,0,1,0,0,1,0,2,2,1,0.5,8,4.0,0,0,0,79.2,0,0,2014,10
Tamba Hali,2965,ED,1,KC,73,42,20,11,68.1,62.6,72.8,55.5,85.6,1,0,0,1,0,2,0,0,1,0,1,0,0,,0,,0,0,0,39.6,0,0,2014,10
Manny Lawson,2967,ED,1,BUF,26,13,13,0,48.8,53.7,,51.7,,1,0,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Mathias Kiwanuka,2977,ED,1,NYG,40,12,27,1,30.3,31.5,26.3,52.2,60.0,0,0,0,0,0,0,1,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Roman Harper,2988,S,1,CAR,52,4,19,29,34.4,39.5,81.6,71.7,41.3,0,0,0,0,1,3,0,0,2,0,4,3,62,20.7,21,29.0,0,0,0,116.7,0,0,2014,10
Tim Jennings,3007,CB,1,CHI,57,0,24,33,53.9,67.3,78.7,,50.7,0,0,0,0,0,5,0,0,1,0,8,5,112,22.4,53,73.0,1,0,1,145.8,1,0,2014,10
Darryl Tapp,3008,ED,1,DET,15,9,6,0,69.6,59.9,67.4,70.5,60.0,3,0,1,2,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Frostee Rucker,3036,DI,1,ARZ,32,19,13,0,52.7,72.9,26.9,48.9,60.0,0,0,0,0,0,3,0,1,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Domata Peko Sr.,3068,DI,1,CIN,49,14,35,0,51.1,50.2,68.7,60.4,,0,0,0,0,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Elvis Dumervil,3071,ED,1,BLT,27,18,7,2,75.1,73.3,76.3,65.6,60.8,3,3,0,0,0,1,1,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Kyle Williams,3079,DI,1,BUF,43,25,16,2,78.2,71.5,72.3,63.9,64.1,3,1,1,1,0,4,0,0,4,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Parys Haralson,3085,LB,1,NO,44,14,25,5,66.9,67.8,59.7,58.3,62.1,1,1,0,0,0,4,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Dawan Landry,3091,S,1,NYJ,64,1,17,46,73.9,67.2,83.8,64.1,66.9,1,0,1,0,0,4,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Jeremy Mincey,3136,ED,1,DAL,46,30,15,1,86.6,71.9,69.9,80.0,60.0,2,1,0,1,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2014,10
Antoine Bethea,3152,S,1,SF,81,1,30,50,86.7,70.1,86.4,59.0,81.6,0,0,0,0,0,7,1,0,1,0,1,0,0,,0,,0,1,0,0.0,0,0,2014,10
Cortland Finnegan,3160,CB,1,MIA,44,0,18,26,65.3,57.9,36.4,,66.4,0,0,0,0,0,1,2,1,1,0,7,4,37,9.3,31,14.0,0,0,0,71.7,0,0,2014,10
Tony McDaniel,3423,DI,1,SEA,14,7,7,0,63.3,78.8,68.7,55.1,,0,0,0,0,0,2,0,0,2,0,0,0,0,,0,,0,0,0,0.0,1,0,2014,10
Tramon Williams,3558,CB,1,GB,54,0,16,38,67.0,66.6,29.5,,65.8,0,0,0,0,0,1,1,1,1,0,3,1,14,14.0,14,14.0,0,0,0,49.3,0,0,2014,10
