player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Julio Jones,6158,WR,1,ATL,14,9,64.3,160,0,89.2,86.5,77.3,70.6,,17.8,35,3.9,36,7,0,0,0,2,103.3,0,0,2015,11
A.J. Green,6156,WR,1,CIN,12,4,33.3,79,0,71.5,69.3,41.6,67.0,,19.8,6,1.5,42,4,1,0,0,0,57.3,0,0,2015,11
Shaun Draughn,6440,HB,1,SF,11,8,72.7,40,0,56.9,79.0,76.5,25.0,80.3,5.0,41,5.1,19,1,0,0,0,3,77.8,0,0,2015,11
Michael Crabtree,4933,WR,1,OAK,11,6,54.5,50,0,65.0,64.4,74.6,16.9,,8.3,27,4.5,15,2,0,0,1,1,66.5,0,0,2015,11
Larry Fitzgerald,1724,WR,1,ARZ,11,8,72.7,90,0,82.2,81.6,76.5,70.1,,11.3,57,7.1,20,6,0,1,1,0,58.9,0,0,2015,11
James Jones,3694,WR,1,GB,10,6,60.0,109,1,81.3,79.2,52.1,69.5,,18.2,33,5.5,37,5,1,0,0,0,130.8,0,0,2015,11
Giovani Bernard,7818,HB,1,CIN,10,8,80.0,128,0,57.0,73.6,54.5,80.9,26.1,16.0,121,15.1,41,4,1,0,0,4,118.8,0,0,2015,11
DeAndre Hopkins,7808,WR,1,HST,10,5,50.0,118,2,87.8,90.1,73.4,68.0,66.2,23.6,12,2.4,61,5,0,0,0,0,132.5,0,0,2015,11
Eric Decker,5611,WR,1,NYJ,10,4,40.0,81,0,68.9,70.8,72.1,67.0,,20.3,5,1.3,25,4,0,0,0,0,69.2,1,0,2015,11
Golden Tate,5585,WR,1,DET,10,8,80.0,73,0,73.8,73.2,76.5,74.5,,9.1,50,6.3,21,4,0,0,0,2,97.1,0,0,2015,11
Brandon Marshall,3064,WR,1,NYJ,10,5,50.0,47,1,60.2,59.6,46.3,68.0,,9.4,8,1.6,21,2,1,1,0,0,57.1,0,0,2015,11
Delanie Walker,3120,TE,1,TEN,10,8,80.0,109,0,90.3,81.7,76.5,70.1,,13.6,27,3.4,29,5,0,0,0,2,112.1,0,0,2015,11
LeSean McCoy,4976,HB,1,BUF,10,6,60.0,41,0,55.2,43.3,31.8,78.1,59.6,6.8,35,5.8,11,2,2,0,0,0,69.2,0,0,2015,11
Calvin Johnson,3618,WR,1,DET,9,5,55.6,88,0,71.5,70.4,45.8,68.0,,17.6,27,5.4,36,4,1,0,0,0,89.1,0,0,2015,11
Robert Woods,7822,WR,1,BUF,9,4,44.4,44,0,61.5,60.1,72.1,67.0,,11.0,9,2.3,18,2,0,0,0,0,59.5,0,0,2015,11
Danny Amendola,4717,WR,1,NE,9,9,100.0,117,0,91.4,90.8,78.0,74.0,,13.0,64,7.1,41,5,0,0,0,3,118.8,0,0,2015,11
Stefon Diggs,9579,WR,1,MIN,9,6,66.7,66,0,65.9,65.1,52.5,69.5,,11.0,21,3.5,17,3,1,0,0,1,88.2,0,0,2015,11
