player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Sam Bradford,5526,QB,1,MIN,35,31,22,71.0,286,9.2,2,0,90.3,88.8,60.0,78.7,4,1,0,1,2,121.2,0,11,2016,2
Dak Prescott,10769,QB,1,DAL,35,30,22,73.3,292,9.7,0,0,78.0,72.8,75.6,78.9,4,1,0,0,0,103.7,1,14,2016,2
Tyrod Taylor,6332,QB,1,BUF,32,30,18,60.0,297,9.9,3,1,64.0,59.2,76.0,78.3,0,0,1,0,1,112.8,2,11,2016,2
Case Keenum,7323,QB,1,LA,34,30,18,60.0,239,8.0,0,0,72.1,71.8,57.9,78.9,3,1,3,1,0,85.3,1,10,2016,2
Carson Palmer,1317,QB,1,ARZ,32,30,17,56.7,304,10.1,3,0,83.8,81.8,,77.9,1,0,0,1,0,124.9,0,14,2016,2
Jimmy Garoppolo,8697,QB,1,NE,27,26,18,69.2,232,8.9,3,0,91.9,91.0,,77.4,0,0,2,0,0,135.4,0,11,2016,2
Philip Rivers,1725,QB,1,SD,28,24,17,70.8,220,9.2,4,0,61.6,59.0,63.3,77.4,3,0,1,2,0,138.9,1,11,2016,2
Jay Cutler,2956,QB,1,CHI,20,17,12,70.6,157,9.2,0,1,29.5,29.8,,23.7,3,0,0,0,0,74.9,0,5,2016,2
Brian Hoyer,5277,QB,1,CHI,12,12,9,75.0,78,6.5,0,0,84.4,82.3,,72.4,0,0,0,0,0,91.7,0,4,2016,2
Jacoby Brissett,10725,QB,1,NE,12,9,6,66.7,92,10.2,0,0,72.3,55.5,83.3,22.4,2,0,2,1,0,100.2,1,5,2016,2
Drew Stanton,3659,QB,1,ARZ,4,4,1,25.0,11,2.8,0,0,49.4,49.3,,66.9,0,0,1,0,0,39.6,0,1,2016,2
Kellen Clemens,2994,QB,1,SD,1,1,0,0.0,0,0.0,0,0,60.3,59.3,60.0,66.7,0,0,0,0,0,39.6,0,0,2016,2
E.J. Manuel,7797,QB,1,BUF,1,1,1,100.0,10,10.0,0,0,63.4,73.0,52.7,66.7,0,0,0,0,0,108.3,0,0,2016,2
