player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Tom Brady,698,QB,1,NE,34,33,24,72.7,250,7.6,4,0,88.9,86.9,,78.4,1,2,2,1,0,133.8,0,14,2018,17
Nick Mullens,12282,QB,1,SF,36,33,23,69.7,282,8.5,3,3,46.2,46.2,60.0,79.3,3,0,1,0,2,88.2,0,13,2018,17
Nick Foles,7089,QB,1,PHI,36,33,28,84.8,221,6.7,2,1,74.0,69.8,70.6,78.7,3,1,0,0,0,102.1,0,14,2018,17
Kirk Cousins,7102,QB,1,MIN,38,33,20,60.6,132,4.0,1,0,58.6,57.4,63.0,79.5,4,0,1,2,1,79.4,1,6,2018,17
Derek Carr,8671,QB,1,OAK,36,33,24,72.7,185,5.6,0,2,48.8,48.5,,27.4,3,0,1,1,0,60.8,0,11,2018,17
Matthew Stafford,4924,QB,1,DET,33,32,20,62.5,266,8.3,2,0,76.3,74.8,60.0,78.4,1,2,2,0,0,109.6,0,15,2018,17
Ryan Tannehill,7014,QB,1,MIA,36,31,18,58.1,147,4.7,0,2,31.8,28.0,67.6,27.9,4,2,0,2,0,43.3,1,9,2018,17
Blaine Gabbert,6162,QB,1,TEN,29,29,18,62.1,165,5.7,1,2,24.2,25.2,56.3,77.9,0,1,0,0,0,60.3,0,6,2018,17
Blake Bortles,8638,QB,1,JAX,35,28,15,53.6,107,3.8,0,1,33.1,33.8,54.2,27.4,3,1,2,0,0,47.8,4,5,2018,17
Sam Darnold,29048,QB,1,NYJ,33,28,16,57.1,167,6.0,0,0,59.8,56.8,65.9,26.7,4,0,1,0,0,74.6,1,9,2018,17
Kyle Allen,26152,QB,1,CAR,30,27,16,59.3,228,8.4,2,0,68.7,67.9,61.5,78.6,0,0,0,1,2,111.3,3,10,2018,17
Josh Johnson,4474,QB,1,WAS,33,27,12,44.4,91,3.4,0,1,32.2,30.8,62.7,27.2,4,1,1,1,1,37.7,2,5,2018,17
Mitchell Trubisky,11757,QB,1,CHI,28,26,18,69.2,163,6.3,0,0,79.0,76.2,74.2,77.8,0,0,0,0,0,85.9,2,8,2018,17
Josh Allen,46601,QB,1,BUF,32,26,17,65.4,224,8.6,3,1,74.3,54.3,91.5,79.0,1,0,1,2,0,114.9,5,13,2018,17
Jared Goff,10635,QB,1,LA,26,26,15,57.7,199,7.7,4,0,83.8,84.0,59.3,77.0,0,1,0,2,0,121.6,0,12,2018,17
Jeff Driskel,10841,QB,1,CIN,29,24,12,50.0,95,4.0,0,0,48.8,51.5,49.5,26.5,4,1,4,1,0,60.2,1,5,2018,17
Philip Rivers,1725,QB,1,LAC,24,24,14,58.3,176,7.3,1,2,72.7,71.4,60.0,76.6,0,2,2,0,2,60.4,0,10,2018,17
Patrick Mahomes,11765,QB,1,KC,25,24,14,58.3,281,11.7,2,1,75.6,75.6,57.8,76.6,0,0,3,0,0,109.9,1,9,2018,17
Lamar Jackson,46416,QB,1,BLT,28,24,14,58.3,179,7.5,0,0,57.1,73.6,37.4,23.9,2,1,1,1,0,81.8,2,7,2018,17
Teddy Bridgewater,8667,QB,1,NO,27,22,14,63.6,118,5.4,1,1,59.0,61.2,53.0,77.3,2,1,0,1,0,73.7,3,9,2018,17
Russell Wilson,7077,QB,1,SEA,28,21,12,57.1,152,7.2,1,1,67.8,68.5,55.8,77.5,6,1,3,1,0,75.9,0,7,2018,17
Aaron Rodgers,2241,QB,1,GB,6,5,3,60.0,26,5.2,0,0,50.5,50.6,,68.9,1,0,0,1,0,73.8,0,0,2018,17
Chad Henne,4371,QB,1,KC,3,3,2,66.7,29,9.7,0,0,53.7,56.1,58.3,67.4,0,0,1,0,0,97.9,0,2,2018,17
Garrett Gilbert,8848,QB,1,CAR,4,3,2,66.7,40,13.3,0,0,52.5,52.1,,66.9,1,0,0,1,0,109.7,0,1,2018,17
Sean Mannion,9522,QB,1,LA,3,3,2,66.7,23,7.7,0,0,64.4,62.8,60.0,68.7,0,0,1,0,0,89.6,0,1,2018,17
Tress Way,8358,P,1,WAS,1,1,1,100.0,7,7.0,0,0,70.7,67.2,,60.4,0,0,0,0,0,95.8,0,1,2018,17
Matt Prater,3471,K,1,DET,1,1,1,100.0,8,8.0,1,0,87.9,73.8,,60.4,0,0,0,0,0,139.6,0,1,2018,17
Mohamed Sanu,7084,WR,1,ATL,1,1,1,100.0,5,5.0,1,0,75.6,60.3,58.7,70.9,0,0,0,0,0,127.1,0,1,2018,17
Kenny Stills,7926,WR,1,MIA,1,1,1,100.0,3,3.0,1,0,63.1,57.1,,67.0,0,0,0,0,0,118.8,0,1,2018,17
Nate Sudfeld,10821,QB,1,PHI,1,1,1,100.0,22,22.0,1,0,62.9,60.0,60.0,66.7,0,0,0,0,0,158.3,0,1,2018,17
