player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Julian Edelman,5156,WR,1,NE,18,13,72.2,78,0,77.8,76.4,80.0,76.9,,6.0,51,3.9,10,3,0,0,0,1,80.3,0,0,2013,2
Jimmy Graham,5619,TE,1,NO,15,10,66.7,179,1,79.5,80.9,41.8,71.1,72.4,17.9,67,6.7,56,7,2,1,0,1,101.8,0,0,2013,2
Cecil Shorts,6266,WR,1,JAX,14,8,57.1,93,0,66.8,66.4,54.5,70.8,,11.6,45,5.6,22,5,1,0,0,0,77.4,0,0,2013,2
DeSean Jackson,4363,WR,1,PHI,14,9,64.3,193,1,88.4,86.4,78.0,71.1,,21.4,72,8.0,61,7,0,0,0,0,131.5,1,0,2013,2
A.J. Green,6156,WR,1,CIN,13,6,46.2,41,0,58.1,56.3,29.8,68.8,,6.8,3,0.5,10,2,2,0,0,2,53.7,0,0,2013,2
DeAndre Hopkins,7808,WR,1,HST,13,7,53.8,117,1,91.7,91.4,75.6,69.5,,16.7,26,3.7,28,7,0,1,0,0,78.0,0,0,2013,2
Eric Decker,5611,WR,1,DEN,13,9,69.2,87,0,58.4,56.8,38.7,70.6,,9.7,23,2.6,19,5,2,0,0,0,87.7,1,0,2013,2
Julio Jones,6158,WR,1,ATL,13,11,84.6,182,1,82.7,80.7,78.7,71.5,,16.5,128,11.6,81,5,0,0,0,3,144.4,0,0,2013,2
Torrey Smith,6210,WR,1,BLT,12,7,58.3,85,0,72.8,72.5,75.6,69.5,,12.1,39,5.6,27,4,0,0,0,0,80.2,0,0,2013,2
Andre Johnson,1319,WR,1,HST,12,8,66.7,76,0,74.8,70.9,76.5,70.1,,9.5,12,1.5,21,3,0,1,0,0,49.3,0,0,2013,2
Dez Bryant,5549,WR,1,DAL,12,9,75.0,141,1,85.8,83.8,58.5,71.1,,15.7,49,5.4,53,7,1,0,0,2,141.3,1,0,2013,2
James Jones,3694,WR,1,GB,12,11,91.7,178,0,79.3,76.2,78.7,20.6,,16.2,91,8.3,57,6,0,0,1,4,118.8,0,0,2013,2
Victor Cruz,5827,WR,1,NYG,11,8,72.7,118,0,69.3,70.5,78.0,71.1,,14.8,30,3.8,51,5,0,0,0,0,107.4,1,0,2013,2
Vincent Jackson,2278,WR,1,TB,11,5,45.5,77,0,81.0,82.1,29.8,68.8,,15.4,11,2.2,22,4,2,1,0,0,31.2,1,0,2013,2
Kendall Wright,7026,WR,1,TEN,11,7,63.6,54,1,75.8,74.6,52.1,69.5,,7.7,48,6.9,14,3,1,0,0,3,105.9,0,0,2013,2
T.Y. Hilton,7092,WR,1,IND,11,6,54.5,124,0,78.2,77.2,74.6,70.3,,20.7,16,2.7,47,5,0,0,0,0,94.5,0,0,2013,2
Pierre Garcon,4519,WR,1,WAS,11,8,72.7,143,1,83.9,80.7,54.9,70.1,,17.9,74,9.3,44,7,1,0,0,2,145.1,0,0,2013,2
Tavon Austin,7789,WR,1,SL,11,6,54.5,47,2,61.4,61.3,29.7,74.6,,7.8,14,2.3,11,4,2,0,0,0,104.9,0,0,2013,2
Mike Wallace,5007,WR,1,MIA,11,9,81.8,115,1,79.6,78.1,77.3,70.6,,12.8,44,4.9,34,7,0,0,0,0,140.5,0,0,2013,2
Greg Little,6211,WR,1,CLV,10,4,40.0,33,0,59.4,59.8,41.6,67.0,,8.3,0,0.0,18,3,1,0,0,1,49.2,0,0,2013,2
Jamaal Charles,4387,HB,1,KC,10,8,80.0,48,1,61.6,77.9,76.5,77.5,22.1,6.0,43,5.4,18,5,0,0,0,3,120.0,2,1,2013,2
Steve Smith,837,WR,1,CAR,10,5,50.0,52,0,73.5,72.7,74.6,68.8,,10.4,12,2.4,13,3,0,0,0,1,65.4,0,0,2013,2
Aaron Dobson,7840,WR,1,NE,10,3,30.0,56,1,52.3,52.3,26.5,65.8,,18.7,36,12.0,39,3,3,0,0,0,83.8,0,0,2013,2
Antonio Gates,1609,TE,1,SD,10,8,80.0,124,0,75.4,75.1,38.4,22.8,71.8,15.5,76,9.5,24,8,2,0,1,6,118.3,0,0,2013,2
Randall Cobb,6216,WR,1,GB,10,9,90.0,128,1,82.5,79.6,77.3,71.6,,14.2,75,8.3,35,5,0,0,0,2,152.1,0,0,2013,2
Steve Johnson,4538,WR,1,BUF,10,8,80.0,111,1,82.9,83.1,76.5,70.1,,13.9,65,8.1,45,5,0,0,0,1,146.3,0,0,2013,2
Brandon Marshall,3064,WR,1,CHI,10,7,70.0,113,1,80.1,80.5,75.6,69.5,,16.1,12,1.7,34,5,0,1,0,0,101.3,0,0,2013,2
Matt Forte,4358,HB,1,CHI,10,10,100.0,73,0,62.4,79.1,79.0,28.2,79.8,7.3,61,6.1,13,3,0,0,0,1,97.1,0,0,2013,2
Antonio Brown,5718,WR,1,PIT,9,6,66.7,57,0,70.9,70.0,75.6,72.0,,9.5,34,5.7,18,4,0,0,0,1,84.0,0,0,2013,2
Martellus Bennett,4375,TE,1,CHI,9,7,77.8,76,2,91.0,91.6,75.6,69.5,78.1,10.9,52,7.4,23,6,0,0,0,2,141.4,0,0,2013,2
Rueben Randle,7065,WR,1,NYG,9,3,33.3,14,0,48.1,48.4,42.1,17.6,,4.7,4,1.3,8,0,1,3,0,0,2.8,0,0,2013,2
Kenny Britt,4953,WR,1,TEN,9,4,44.4,28,0,47.9,45.6,42.1,67.0,,7.0,-2,-0.5,9,0,1,0,0,1,52.1,1,0,2013,2
Austin Pettis,6230,WR,1,SL,9,8,88.9,78,1,67.0,68.2,77.6,70.4,69.8,9.8,40,5.0,20,5,0,0,0,1,139.8,1,0,2013,2
Danny Woodhead,4914,HB,1,SD,9,8,88.9,37,0,66.8,65.8,54.5,75.0,83.3,4.6,37,4.6,8,3,1,0,0,3,83.8,0,0,2013,2
Brandon Myers,5126,TE,1,NYG,9,6,66.7,74,0,58.1,57.4,49.2,68.8,73.8,12.3,40,6.7,27,2,1,0,0,1,91.9,0,0,2013,2
Emmanuel Sanders,5606,WR,1,PIT,9,5,55.6,78,0,76.7,73.9,73.4,68.0,,15.6,39,7.8,43,2,0,0,0,3,84.5,0,0,2013,2
Julius Thomas,6281,TE,1,DEN,9,6,66.7,47,1,72.3,73.0,52.5,69.5,78.7,7.8,25,4.2,19,2,1,0,0,1,116.4,0,0,2013,2
Jerricho Cotchery,1829,WR,1,PIT,9,3,33.3,59,0,62.4,61.7,36.2,67.4,,19.7,17,5.7,31,3,1,1,0,0,17.6,0,0,2013,2
Nate Burleson,1386,WR,1,DET,8,7,87.5,45,0,57.9,58.4,52.1,70.3,,6.4,15,2.1,12,2,1,0,0,0,90.1,0,0,2013,2
Davone Bess,4694,WR,1,CLV,8,5,62.5,38,0,60.0,62.2,46.3,68.0,,7.6,20,4.0,12,3,1,0,0,0,74.0,1,1,2013,2
Stephen Hill,7047,WR,1,NYJ,8,4,50.0,86,0,52.8,52.0,42.1,15.2,,21.5,15,3.8,37,3,1,1,1,0,49.0,0,0,2013,2
Calvin Johnson,3618,WR,1,DET,8,6,75.0,116,2,80.4,79.2,74.6,68.8,,19.3,87,14.5,72,5,0,0,0,1,156.3,0,0,2013,2
Wes Welker,2204,WR,1,DEN,8,3,37.5,39,1,63.1,60.8,28.0,65.8,,13.0,16,5.3,20,3,2,0,0,0,93.2,0,0,2013,2
Joique Bell,5797,HB,1,DET,8,5,62.5,41,0,65.1,59.2,29.2,73.8,76.7,8.2,36,7.2,10,1,3,0,0,1,75.5,0,0,2013,2
Mohamed Sanu,7084,WR,1,CIN,8,5,62.5,40,0,61.9,63.6,73.4,69.1,66.6,8.0,31,6.2,14,2,0,0,0,0,75.0,0,0,2013,2
