player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,30,16,10,4,85.7,60.3,69.6,66.4,72.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,18.0,18.0,11.0,18.0,0.0,0.0,1.0,81.3,0,0,2018,10
Mike Adams,1972,S,1,CAR,50,1,22,27,61.5,78.5,50.5,59.1,51.1,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,41.0,20.5,10.0,33.0,0.0,0.0,0.0,118.8,0,0,2018,10
Thomas Davis Sr.,2231,LB,1,CAR,41,1,20,20,61.9,69.5,44.9,65.3,50.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,0.0,5.0,5.0,51.0,10.2,58.0,14.0,1.0,0.0,0.0,148.8,0,0,2018,10
Lorenzo Alexander,2476,LB,1,BUF,36,21,13,2,55.9,81.7,47.3,52.6,40.7,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,22.0,22.0,23.0,22.0,0.0,0.0,0.0,118.8,0,0,2018,10
Haloti Ngata,2957,DI,1,PHI,37,18,18,1,48.3,52.1,26.8,52.6,59.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,10
Frostee Rucker,3036,ED,1,OAK,38,14,24,0,44.3,43.2,67.4,56.3,,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,10
Kyle Williams,3079,DI,1,BUF,37,29,8,0,66.1,51.4,23.0,71.1,,3.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,10
Antoine Bethea,3152,S,1,ARZ,59,0,21,38,60.5,53.5,80.7,,62.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,2.0,19.0,9.5,11.0,10.0,0.0,0.0,0.0,106.3,0,0,2018,10
Tramon Williams,3558,S,1,GB,69,1,23,45,63.9,49.9,31.4,58.5,66.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,10
Brent Grimes,3589,CB,1,TB,57,0,25,32,69.9,64.9,72.5,,69.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,7.0,24.0,0.0,0.0,0.0,118.8,0,0,2018,10
