player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Harry Douglas,4398,WR,1,ATL,18,12,66.7,122,0,74.8,73.7,61.8,71.9,,10.2,68,5.7,25,7,2,1,0,2,62.7,0,0,2013,8
Calvin Johnson,3618,WR,1,DET,17,14,82.4,329,1,92.0,91.3,64.4,22.2,,23.5,129,9.2,87,10,1,1,1,4,113.8,0,0,2013,8
Jordan Reed,7866,TE,1,WAS,14,8,57.1,90,0,68.5,66.2,36.9,70.4,76.6,11.3,43,5.4,17,5,2,2,0,0,36.9,0,0,2013,8
Vincent Jackson,2278,WR,1,TB,13,5,38.5,79,0,61.3,60.9,45.8,68.0,,15.8,19,3.8,29,4,1,0,0,1,59.5,0,0,2013,8
Antonio Brown,5718,WR,1,PIT,12,9,75.0,82,0,65.6,64.3,77.3,74.9,,9.1,39,4.3,21,2,0,1,0,0,58.3,0,0,2013,8
Hakeem Nicks,4952,WR,1,NYG,12,7,58.3,51,0,68.8,68.1,75.6,69.5,,7.3,11,1.6,22,3,0,0,0,2,68.4,0,0,2013,8
Pierre Garcon,4519,WR,1,WAS,11,7,63.6,46,0,65.9,63.6,75.6,69.5,,6.6,29,4.1,14,2,0,2,0,0,33.0,0,0,2013,8
Scott Chandler,3745,TE,1,BUF,11,7,63.6,72,0,76.2,87.5,75.6,69.5,3.3,10.3,35,5.0,22,4,0,0,0,1,82.4,1,0,2013,8
David Nelson,5862,WR,1,NYJ,11,8,72.7,80,0,63.6,65.3,76.5,70.1,,10.0,28,3.5,26,2,0,1,0,2,55.1,1,0,2013,8
DeSean Jackson,4363,WR,1,PHI,11,8,72.7,63,0,64.2,62.4,76.5,18.7,,7.9,47,5.9,13,3,0,1,1,0,48.7,0,0,2013,8
Steve Johnson,4538,WR,1,BUF,11,7,63.6,72,1,81.6,80.9,75.6,69.5,,10.3,8,1.1,17,5,0,0,0,0,112.7,0,0,2013,8
Cecil Shorts,6266,WR,1,JAX,10,7,70.0,74,0,70.4,69.7,75.6,69.5,,10.6,17,2.4,15,4,0,0,0,1,91.3,0,0,2013,8
Terrance Williams,7855,WR,1,DAL,10,2,20.0,64,1,63.8,63.4,68.3,66.2,,32.0,52,26.0,60,1,0,0,0,1,87.1,0,0,2013,8
Demaryius Thomas,5547,WR,1,DEN,10,7,70.0,75,1,71.0,67.6,75.6,69.5,,10.7,68,9.7,35,4,0,2,0,0,85.4,0,0,2013,8
Emmanuel Sanders,5606,WR,1,PIT,10,7,70.0,88,1,64.8,67.3,75.6,70.3,,12.6,13,1.9,33,4,0,1,0,1,90.8,2,1,2013,8
