player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Samaje Perine,11869,HB,1,WAS,16,14,37,2.6,0,81.5,77.6,76.2,60.0,32,2.29,6,0,2,0,0,0,2017,15
Javorius Allen,9558,HB,1,BLT,15,13,70,5.4,0,73.0,72.7,75.3,60.0,40,3.08,16,5,3,0,0,0,2017,15
Bilal Powell,6278,HB,1,NYJ,14,13,44,3.4,1,64.8,66.2,74.7,60.0,34,2.62,11,4,2,0,0,0,2017,15
Peyton Barber,10927,HB,1,TB,15,13,53,4.1,0,57.1,54.1,23.7,60.0,40,3.08,9,2,2,1,0,0,2017,15
Dion Lewis,6301,HB,1,NE,15,13,67,5.2,1,81.2,80.9,77.0,60.0,43,3.31,12,4,3,0,0,0,2017,15
Christian McCaffrey,11763,HB,1,CAR,18,11,63,5.3,0,79.3,74.7,75.6,71.0,23,1.92,15,4,0,0,0,0,2017,15
Jay Ajayi,9582,HB,1,PHI,12,12,49,4.1,0,68.4,63.1,74.8,,46,3.83,22,1,2,0,0,0,2017,15
Alex Collins,10805,HB,1,BLT,14,12,19,1.6,0,67.7,70.7,75.5,60.0,24,2.0,6,3,2,0,0,0,2017,15
Mark Ingram II,6180,HB,1,NO,15,12,74,6.2,2,66.4,64.0,76.0,60.0,60,5.0,50,3,2,0,0,0,2017,15
Alvin Kamara,11822,HB,1,NO,14,12,44,3.7,0,66.1,67.1,76.0,59.8,31,2.58,12,3,3,0,0,0,2017,15
Alfred Blue,8816,HB,1,HST,12,12,55,4.6,0,65.5,67.0,74.3,,31,2.58,7,2,0,0,0,0,2017,15
Devontae Booker,10770,HB,1,DEN,11,11,39,3.5,0,52.2,49.8,23.1,,37,3.36,12,0,1,1,1,0,2017,15
Jonathan Stewart,4327,HB,1,CAR,16,11,27,2.5,0,57.6,54.2,74.1,59.3,17,1.55,9,2,0,0,0,0,2017,15
Tion Green,12185,HB,1,DET,11,10,35,3.5,0,57.7,59.8,73.3,60.0,21,2.1,7,1,1,0,0,0,2017,15
Jordan Howard,10784,HB,1,CHI,11,10,37,3.7,0,69.4,58.7,75.5,60.0,22,2.2,16,3,0,0,0,0,2017,15
Malcolm Brown,9902,HB,1,LA,11,10,45,4.5,0,49.2,51.0,73.3,60.0,20,2.0,14,1,0,0,0,0,2017,15
Corey Grant,9827,HB,1,JAX,12,10,69,6.9,1,81.2,76.0,74.7,60.0,38,3.8,20,5,2,0,0,0,2017,15
Frank Gore,2282,HB,1,IND,11,10,31,3.1,0,61.2,55.6,74.2,60.0,12,1.2,9,1,0,0,0,0,2017,15
Jamaal Williams,11889,HB,1,GB,11,10,30,3.0,0,55.4,56.4,73.3,60.0,18,1.8,9,4,0,0,0,0,2017,15
Tavon Austin,7789,WR,1,LA,13,10,44,4.4,0,70.0,68.7,73.3,59.4,16,1.6,18,1,2,0,0,0,2017,15
Elijhaa Penny,11300,HB,1,ARZ,12,10,45,4.5,0,65.5,70.7,73.3,65.8,36,3.6,14,1,1,0,0,0,2017,15
Jerick McKinnon,8731,HB,1,MIN,9,9,24,2.7,0,70.5,65.0,75.2,,16,1.78,9,1,4,0,0,0,2017,15
Lamar Miller,7097,HB,1,HST,9,9,32,3.6,0,49.6,46.9,73.4,,18,2.0,11,1,0,0,0,0,2017,15
Orleans Darkwa,9173,HB,1,NYG,9,9,7,0.8,1,55.9,53.3,73.1,,9,1.0,5,1,0,0,0,0,2017,15
Terron Ward,9778,HB,1,ATL,8,8,40,5.0,0,68.6,67.7,72.5,,16,2.0,13,3,0,0,0,0,2017,15
Wayne Gallman,11895,HB,1,NYG,9,8,39,4.9,0,63.6,55.0,74.1,60.0,24,3.0,11,1,2,0,0,0,2017,15
Theo Riddick,7980,HB,1,DET,8,8,49,6.1,0,56.2,54.2,21.7,,22,2.75,12,0,0,1,0,0,2017,15
LeGarrette Blount,5863,HB,1,PHI,9,7,21,3.0,0,64.9,64.6,71.4,60.0,16,2.29,7,1,0,0,0,0,2017,15
Rod Smith,9996,HB,1,DAL,11,7,13,1.9,1,57.0,58.9,72.7,60.0,13,1.86,6,2,0,0,1,0,2017,15
Derrick Henry,10679,HB,1,TEN,8,7,19,2.7,0,59.5,59.1,72.3,60.0,9,1.29,10,2,0,0,0,0,2017,15
DeShone Kizer,11807,QB,1,CLV,15,3,35,5.0,0,39.4,47.7,80.4,60.0,18,2.57,9,2,1,1,0,0,2017,15
T.J. Yeldon,9469,HB,1,JAX,8,7,27,3.9,0,59.2,56.0,73.0,60.0,12,1.71,9,0,0,0,0,0,2017,15
Duke Johnson Jr.,9510,HB,1,CLV,10,7,23,3.3,1,61.3,57.8,21.6,59.0,9,1.29,12,2,1,1,0,0,2017,15
Matt Forte,4358,HB,1,NYJ,7,7,24,3.4,0,60.9,60.7,72.3,,19,2.71,11,1,0,0,0,0,2017,15
Blaine Gabbert,6162,QB,1,ARZ,31,3,28,4.7,0,38.1,65.7,22.5,60.0,30,5.0,10,5,1,3,1,0,2017,15
Mike Davis,9559,HB,1,SEA,6,6,19,3.2,0,54.6,49.7,71.6,,18,3.0,11,1,2,0,0,0,2017,15
Tyrod Taylor,6332,QB,1,BUF,26,2,42,7.0,1,75.6,66.7,78.7,60.0,4,0.67,17,3,1,0,0,0,2017,15
Dak Prescott,10769,QB,1,DAL,28,4,32,5.3,1,76.2,72.6,79.4,60.0,7,1.17,17,3,0,0,0,0,2017,15
Aaron Rodgers,2241,QB,1,GB,14,1,43,7.2,0,67.3,79.0,81.2,60.0,19,3.17,12,3,0,0,0,0,2017,15
Marlon Mack,11898,HB,1,IND,7,6,14,2.3,0,54.0,55.5,70.6,60.0,10,1.67,6,2,0,0,0,0,2017,15
J.D. McKissic,11047,HB,1,SEA,6,6,20,3.3,0,64.4,47.4,72.0,,14,2.33,5,2,1,0,0,0,2017,15
Isaiah Crowell,9295,HB,1,CLV,5,5,72,14.4,0,65.5,63.5,72.4,,5,1.0,59,1,0,0,0,0,2017,15
Russell Wilson,7077,QB,1,SEA,9,0,39,7.8,0,62.0,76.8,21.7,60.0,0,0.0,15,3,0,2,2,0,2017,15
Brian Hill,11911,HB,1,CIN,5,5,12,2.4,0,55.7,56.6,69.7,,6,1.2,8,1,0,0,0,0,2017,15
Shane Vereen,6208,HB,1,NYG,5,5,15,3.0,0,59.4,55.9,72.2,,9,1.8,17,1,0,0,0,0,2017,15
Charcandrick West,9047,HB,1,KC,5,5,6,1.2,0,54.4,58.1,69.7,,12,2.4,3,0,3,0,1,0,2017,15
Jacoby Brissett,10725,QB,1,IND,18,1,18,3.6,1,44.4,50.3,78.7,60.0,11,2.2,7,1,0,0,0,0,2017,15
Matt Breida,12271,HB,1,SF,5,5,16,3.2,0,43.6,53.0,73.7,,12,2.4,6,0,0,0,1,0,2017,15
Derek Carr,8671,QB,1,OAK,20,1,47,11.8,0,43.3,36.1,27.5,60.0,27,6.75,32,3,0,1,0,0,2017,15
Joe Flacco,4332,QB,1,BLT,31,4,3,0.8,1,78.3,55.4,80.4,60.0,1,0.25,3,1,0,0,0,0,2017,15
Elijah McGuire,11943,HB,1,NYJ,5,4,24,6.0,0,81.5,69.6,71.4,60.0,20,5.0,10,2,1,0,0,0,2017,15
Rex Burkhead,7971,HB,1,NE,4,4,12,3.0,1,59.9,62.0,69.4,,6,1.5,6,1,0,0,0,0,2017,15
Travaris Cadet,7457,HB,1,BUF,6,4,24,6.0,0,67.1,68.9,69.4,60.0,7,1.75,12,2,0,0,0,0,2017,15
Brock Osweiler,7059,QB,1,DEN,37,2,15,3.8,1,68.9,58.5,76.7,60.0,2,0.5,18,1,0,0,0,0,2017,15
Corey Clement,12253,HB,1,PHI,4,4,17,4.3,0,53.0,51.1,70.7,,7,1.75,10,1,0,0,0,0,2017,15
Teddy Bridgewater,8667,QB,1,MIN,7,3,-3,-1.0,0,63.8,60.5,69.1,60.0,0,0.0,0,0,0,0,0,0,2017,15
Jameis Winston,9434,QB,1,TB,15,0,18,6.0,0,90.9,60.2,29.0,60.0,0,0.0,13,1,0,1,0,0,2017,15
Alex Smith,2218,QB,1,KC,30,1,13,4.3,0,69.2,48.6,78.7,60.0,4,1.33,7,0,0,0,0,0,2017,15
Aaron Jones,11937,HB,1,GB,3,3,47,15.7,0,72.4,75.3,68.2,,39,13.0,23,2,2,0,0,0,2017,15
Matt Ryan,4317,QB,1,ATL,32,0,29,9.7,0,78.5,89.2,78.7,60.3,29,9.67,12,2,1,0,0,0,2017,15
James Conner,11860,HB,1,PIT,4,3,13,4.3,0,67.8,68.1,68.6,60.0,7,2.33,10,0,0,0,0,0,2017,15
Ben Roethlisberger,1732,QB,1,PIT,29,1,10,3.3,0,89.6,61.0,78.3,60.0,14,4.67,5,1,1,1,0,0,2017,15
Tom Brady,698,QB,1,NE,19,2,-2,-1.0,0,95.1,60.0,79.5,60.0,0,0.0,0,0,0,0,0,0,2017,15
Jay Cutler,2956,QB,1,MIA,19,1,8,4.0,0,45.7,51.6,23.5,60.0,5,2.5,6,1,0,4,0,0,2017,15
Chad Henne,4371,QB,1,JAX,14,2,-2,-1.0,0,62.3,60.0,65.2,60.0,0,0.0,0,0,0,0,0,0,2017,15
Nick Foles,7089,QB,1,PHI,27,2,0,0.0,0,71.7,57.1,79.3,60.0,0,0.0,1,1,0,1,1,0,2017,15
Kirk Cousins,7102,QB,1,WAS,19,1,0,0.0,0,53.6,54.6,77.6,60.0,2,1.0,1,0,0,0,0,0,2017,15
Kenjon Barner,7963,HB,1,PHI,2,2,21,10.5,0,66.2,67.6,70.8,,4,2.0,18,1,0,0,0,0,2017,15
Tommy Bohanon,7997,FB,1,JAX,21,2,2,1.0,2,80.7,66.7,65.2,76.7,0,0.0,1,2,0,0,0,0,2017,15
MarQueis Gray,8286,TE,1,MIA,8,2,7,3.5,0,53.4,59.7,65.2,53.4,5,2.5,5,1,0,0,0,0,2017,15
Zach Line,8420,FB,1,NO,10,2,8,4.0,0,83.1,69.8,66.7,85.3,5,2.5,5,1,0,0,0,0,2017,15
Kapri Bibbs,8906,HB,1,WAS,2,2,6,3.0,0,62.8,61.9,69.4,,8,4.0,6,1,0,0,1,0,2017,15
Marcus Mariota,9435,QB,1,TEN,28,2,4,2.0,0,83.3,60.1,78.7,60.0,1,0.5,2,1,0,0,0,0,2017,15
Sean Mannion,9522,QB,1,LA,12,2,3,1.5,0,36.8,38.0,18.7,60.0,2,1.0,3,1,0,1,0,0,2017,15
Bryce Petty,9536,QB,1,NYJ,26,0,16,8.0,0,53.6,62.1,79.8,60.0,2,1.0,13,1,0,0,1,1,2017,15
DeAndre Washington,10777,HB,1,OAK,2,2,3,1.5,0,59.4,52.9,67.8,,3,1.5,2,1,0,0,0,0,2017,15
Mitchell Trubisky,11757,QB,1,CHI,14,1,3,1.5,0,53.6,46.5,33.8,60.1,1,0.5,5,0,0,1,1,0,2017,15
Tarik Cohen,11874,HB,1,CHI,5,2,1,0.5,0,62.3,66.6,73.6,60.0,4,2.0,4,0,1,0,0,0,2017,15
Austin Ekeler,12164,HB,1,LAC,2,2,13,6.5,0,51.4,74.9,14.3,,7,3.5,13,1,2,1,0,0,2017,15
Andy Janovich,10810,FB,1,DEN,16,1,-1,-1.0,0,50.5,59.3,61.9,53.3,0,0.0,0,0,0,0,0,0,2017,15
Jakeem Grant,10820,WR,1,MIA,1,1,7,7.0,0,65.0,,71.3,60.0,2,2.0,7,0,0,0,0,0,2017,15
Chester Rogers,10918,WR,1,IND,17,1,7,7.0,0,44.5,56.6,66.2,61.9,3,3.0,7,0,0,0,0,0,2017,15
J.J. Nelson,9592,WR,1,ARZ,17,1,7,7.0,0,49.7,56.6,64.6,63.0,4,4.0,7,0,0,0,1,0,2017,15
Stefon Diggs,9579,WR,1,MIN,18,1,7,7.0,0,69.5,56.2,69.8,59.8,0,0.0,7,1,0,0,0,0,2017,15
Tommylee Lewis,11231,WR,1,NO,5,1,6,6.0,0,57.6,63.0,74.0,59.3,5,5.0,6,0,0,0,0,0,2017,15
Lawrence Thomas,11265,FB,1,NYJ,8,1,1,1.0,0,54.2,60.0,61.9,56.6,0,0.0,1,0,0,0,1,0,2017,15
Maxx Williams,9488,TE,1,BLT,25,1,4,4.0,0,75.7,61.4,61.9,70.5,4,4.0,4,1,0,0,0,0,2017,15
Drew Brees,802,QB,1,NO,28,1,-1,-1.0,0,87.1,60.0,78.8,60.0,0,0.0,0,0,0,0,0,0,2017,15
Ameer Abdullah,9487,HB,1,DET,1,1,8,8.0,0,72.6,62.9,69.1,,3,3.0,8,0,0,0,0,0,2017,15
Evan Engram,11778,TE,1,NYG,18,1,14,14.0,0,62.2,63.1,70.8,55.4,6,6.0,14,1,0,0,0,0,2017,15
Fitzgerald Toussaint,9244,HB,1,PIT,1,1,3,3.0,0,54.0,56.4,69.9,,2,2.0,3,0,0,0,0,0,2017,15
Taylor Gabriel,9002,WR,1,ATL,7,1,3,3.0,0,57.8,58.7,66.2,60.4,7,7.0,3,0,0,0,0,0,2017,15
Taywan Taylor,11827,WR,1,TEN,1,1,8,8.0,0,64.8,63.0,61.9,,6,6.0,8,0,0,0,0,0,2017,15
Fozzy Whittaker,8547,HB,1,CAR,4,1,3,3.0,0,69.9,63.4,61.9,60.0,6,6.0,3,1,1,0,0,0,2017,15
Marquise Goodwin,7859,WR,1,SF,18,1,10,10.0,0,85.7,63.1,71.7,61.8,0,0.0,10,1,0,0,2,0,2017,15
Cordarrelle Patterson,7810,WR,1,OAK,12,1,-4,-4.0,0,49.8,56.6,10.7,61.4,5,5.0,0,0,1,0,0,0,2017,15
JoJo Natson,12739,WR,1,NYJ,4,1,15,15.0,0,68.0,57.2,73.7,59.4,0,0.0,15,1,0,0,0,0,2017,15
Josh Malone,11883,WR,1,CIN,8,1,4,4.0,0,50.8,56.6,61.9,59.1,2,2.0,4,0,0,0,0,0,2017,15
Case Keenum,7323,QB,1,MIN,26,0,20,20.0,0,72.0,64.4,77.2,60.0,5,5.0,20,1,0,0,0,0,2017,15
Travis Benjamin,7100,WR,1,LAC,14,1,7,7.0,0,42.6,62.1,67.6,60.9,1,1.0,7,1,0,0,0,0,2017,15
Mohamed Sanu,7084,WR,1,ATL,18,1,3,3.0,0,59.6,61.6,66.2,76.5,4,4.0,3,1,0,0,0,0,2017,15
Chris Jones,6798,P,1,DAL,1,1,24,24.0,0,65.0,63.1,61.9,,0,0.0,24,1,0,0,0,0,2017,15
Dez Bryant,5549,WR,1,DAL,22,1,-4,-4.0,0,60.0,56.6,66.2,60.5,1,1.0,0,0,0,0,0,0,2017,15
Matthew Stafford,4924,QB,1,DET,20,1,-1,-1.0,0,79.0,60.0,79.5,60.0,0,0.0,0,0,0,0,0,0,2017,15
LeShun Daniels,26758,HB,1,WAS,1,1,2,2.0,0,59.1,59.5,61.9,,2,2.0,2,0,0,0,0,0,2017,15
Danny Woodhead,4914,HB,1,BLT,2,1,1,1.0,0,67.4,59.3,69.8,60.0,3,3.0,1,0,0,0,0,0,2017,15
Josh Doctson,10656,WR,1,WAS,18,1,-14,-14.0,0,50.7,59.2,66.2,58.0,-3,-3.0,0,0,0,0,0,0,2017,15
DeSean Jackson,4363,WR,1,TB,4,1,7,7.0,0,56.5,56.6,64.6,60.2,1,1.0,7,0,0,0,0,0,2017,15
Adam Humphries,10075,WR,1,TB,6,1,6,6.0,0,65.2,56.5,71.8,60.8,1,1.0,6,1,0,0,0,0,2017,15
Michael Burton,9601,FB,1,CHI,6,1,2,2.0,0,52.9,62.4,61.9,35.5,1,1.0,2,1,0,0,0,0,2017,15
