player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,62.6,0,0,0,0,0,2014,6
Charles Woodson,330,S,1,OAK,0,0,0,0,8,0,59.6,,,,,,0,0,0,0,0,2014,6
Phil Dawson,422,K,1,SF,0,6,0,0,0,5,60.0,60.0,,,,66.6,0,0,0,0,0,2014,6
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,5,60.0,60.0,,,,50.3,0,0,0,0,0,2014,6
Shane Lechler,673,P,1,HST,0,0,0,4,0,6,60.7,,,59.9,,,0,0,0,0,0,2014,6
Tom Brady,698,QB,1,NE,0,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,6
Mike Leach,750,LS,1,ARZ,0,0,0,7,0,6,49.3,,,,,,0,0,0,0,0,2014,6
Santana Moss,786,WR,1,WAS,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,6
Ryan Pickett,799,DI,1,HST,0,0,1,0,5,0,59.9,,,,,,0,0,0,0,0,2014,6
Roberto Garza,856,C,1,CHI,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,6
Julius Peppers,1010,ED,1,GB,0,0,1,0,4,0,29.8,,,,,,1,0,0,0,0,2014,6
Larry Foote,1126,LB,1,ARZ,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2014,6
Brett Keisel,1204,DI,1,PIT,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2014,6
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,3,60.0,,,,,72.5,0,0,0,0,0,2014,6
Billy Cundiff,1230,K,1,CLV,0,6,0,0,0,5,60.0,60.0,,,,63.1,0,0,0,0,0,2014,6
James Harrison,1251,ED,1,PIT,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,6
Terence Newman,1321,CB,1,CIN,0,0,0,0,9,0,60.4,,,,,,0,0,0,0,0,2014,6
Kevin Williams,1325,DI,1,SEA,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2014,6
Troy Polamalu,1332,S,1,PIT,0,0,0,0,5,0,59.9,,,,,,0,0,0,0,0,2014,6
Calvin Pace,1334,ED,1,NYJ,0,0,1,0,5,0,60.1,,,,,,0,0,0,0,0,2014,6
Rashean Mathis,1355,CB,1,DET,1,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2014,6
Anquan Boldin,1369,WR,1,SF,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,6
Osi Umenyiora,1371,ED,1,ATL,0,0,2,0,0,0,60.2,,,,,,0,0,0,0,0,2014,6
Cory Redding,1381,DI,1,IND,0,0,0,0,6,0,59.3,,,,,,0,0,0,0,0,2014,6
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,6,60.7,,,,,,0,0,0,0,0,2014,6
Wade Smith,1393,G,1,PHI,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2014,6
Jarret Johnson,1421,ED,1,SD,0,0,0,0,5,0,60.0,,,,,,0,0,0,0,0,2014,6
Mike Scifres,1458,P,1,SD,0,0,0,3,0,8,60.9,,,61.7,,,0,0,0,0,0,2014,6
Josh Brown,1520,K,1,NYG,0,1,0,0,0,0,60.0,60.0,,,,,0,0,0,0,0,2014,6
Chris Clemons,1585,ED,1,JAX,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2014,6
