player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,3,60.0,,,,,72.5,0,0,0,0,0,2013,6
David Akers,295,K,1,DET,0,0,0,0,0,5,60.0,,,,,66.3,0,0,0,0,0,2013,6
Charles Woodson,330,S,1,OAK,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2013,6
Patrick Mannelly,410,LS,1,CHI,0,0,0,3,0,5,37.5,,,,,,0,0,0,0,0,2013,6
Phil Dawson,422,K,1,SF,0,7,0,0,0,7,60.0,61.4,,,,65.5,0,0,0,0,0,2013,6
London Fletcher,424,LB,1,WAS,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2013,6
Brian Moorman,562,P,1,BUF,0,0,0,5,0,4,60.5,,,72.5,,,0,0,0,0,0,2013,6
Brian Waters,575,G,1,DAL,0,0,0,0,0,5,61.1,,,,,,0,0,0,0,0,2013,6
John Abraham,591,ED,1,ARZ,0,0,2,0,6,0,59.9,,,,,,0,0,0,0,0,2013,6
Sebastian Janikowski,595,K,1,OAK,0,2,0,0,0,2,60.0,60.0,,,,48.2,0,0,0,0,0,2013,6
Shane Lechler,673,P,1,HST,0,0,0,2,0,3,60.1,,,60.6,,,0,0,0,0,0,2013,6
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,2,53.1,,,,,,0,0,0,0,0,2013,6
Rian Lindell,754,K,1,TB,0,0,0,0,0,4,60.0,,,,,62.8,0,0,0,0,0,2013,6
Justin Smith,776,DI,1,SF,0,0,1,0,2,0,59.4,,,,,,0,0,0,0,0,2013,6
Ryan Pickett,799,DI,1,GB,0,0,1,0,0,0,59.8,,,,,,0,0,0,0,0,2013,6
Dominic Raiola,820,C,1,DET,0,0,0,0,0,5,60.6,,,,,,0,0,0,0,0,2013,6
Shaun Rogers,828,DI,1,NYG,0,0,0,0,5,0,59.3,,,,,,0,0,0,0,0,2013,6
Steve Smith,837,WR,1,CAR,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,6
Roberto Garza,856,C,1,CHI,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2013,6
Jay Feely,955,K,1,ARZ,0,4,0,0,0,2,60.0,60.0,,,,60.6,0,0,0,0,0,2013,6
Julius Peppers,1010,ED,1,CHI,0,0,1,0,3,0,59.3,,,,,,0,0,0,0,0,2013,6
Quentin Jammer,1013,CB,1,DEN,0,6,1,0,1,0,60.2,,,,,,0,0,0,0,0,2013,6
Will Witherspoon,1079,LB,1,SL,1,0,0,2,3,0,59.2,,,,,,0,0,0,0,0,2013,6
Dave Zastudil,1113,P,1,ARZ,0,1,0,5,0,2,60.2,60.0,,64.9,,,0,0,0,0,0,2013,6
Brett Keisel,1204,DI,1,PIT,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,6
Rob Bironas,1218,K,1,TEN,0,3,0,0,0,3,60.0,60.0,,,,62.5,0,0,0,0,1,2013,6
Ryan Clark,1229,S,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2013,6
Billy Cundiff,1230,K,1,CLV,0,4,0,0,0,3,60.0,60.0,,,,62.8,0,0,0,0,0,2013,6
James Harrison,1251,LB,1,CIN,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2013,6
Terence Newman,1321,CB,1,CIN,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2013,6
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2013,6
Kevin Williams,1325,DI,1,MIN,0,0,1,0,5,0,59.4,,,,,,0,0,0,0,0,2013,6
Troy Polamalu,1332,S,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2013,6
Nick Barnett,1345,LB,1,WAS,6,4,5,0,0,0,51.1,,,,,,0,0,0,0,0,2013,6
Drayton Florence,1362,CB,1,CAR,0,1,4,0,0,0,60.0,,,,,,0,0,0,0,0,2013,6
Cory Redding,1381,DI,1,IND,0,0,0,0,5,0,59.5,,,,,,0,0,0,0,0,2013,6
