player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Eddie Lacy,7842,HB,1,GB,30,26,100,3.8,0,66.8,65.4,40.1,60.0,68,2.62,22,3,8,1,0,0,2014,17
Frank Gore,2282,HB,1,SF,28,25,144,5.8,0,85.3,85.5,78.7,60.0,83,3.32,24,5,7,0,1,0,2014,17
Jeremy Hill,8690,HB,1,CIN,23,23,100,4.3,0,60.3,61.7,78.2,,59,2.57,22,6,3,0,0,0,2014,17
DeMarco Murray,6223,HB,1,DAL,21,20,100,5.0,1,72.8,70.6,77.8,60.0,43,2.15,32,2,7,0,1,0,2014,17
Lamar Miller,7097,HB,1,MIA,19,19,178,9.4,1,64.6,76.2,77.4,60.0,59,3.11,97,6,5,0,0,0,2014,17
Matt Asiata,6432,HB,1,MIN,20,19,91,4.8,0,58.5,66.0,87.6,60.0,50,2.63,19,4,3,0,0,0,2014,17
Doug Martin,7035,HB,1,TB,19,19,108,5.7,0,60.8,59.8,77.1,,63,3.32,45,3,1,0,0,0,2014,17
Charles Sims,8704,HB,1,TB,18,18,69,3.8,1,65.4,63.7,77.0,,32,1.78,20,4,4,0,0,0,2014,17
Terrance West,8729,HB,1,CLV,21,18,94,5.2,1,74.9,86.7,26.0,60.0,57,3.17,36,2,3,0,0,0,2014,17
Fred Jackson,3368,HB,1,BUF,21,18,58,3.2,0,57.9,57.9,76.7,60.0,38,2.11,8,2,3,0,0,0,2014,17
Matt Forte,4358,HB,1,CHI,19,17,51,3.0,0,55.6,55.4,77.5,60.5,28,1.65,9,2,1,0,0,0,2014,17
Kerwynn Williams,8013,HB,1,ARZ,17,17,67,3.9,0,59.7,59.2,76.2,,31,1.82,11,3,3,0,0,0,2014,17
Alfred Blue,8816,HB,1,HST,19,17,39,2.3,1,43.3,37.7,77.2,60.0,28,1.65,5,3,2,0,0,0,2014,17
LeSean McCoy,4976,HB,1,PHI,17,17,99,5.8,0,61.2,60.2,76.4,60.0,26,1.53,23,5,0,0,0,0,2014,17
Justin Forsett,4547,HB,1,BLT,19,16,123,7.7,0,71.2,68.0,76.2,60.0,34,2.13,32,4,3,0,0,0,2014,17
Ronnie Hillman,7069,HB,1,DEN,15,15,56,3.7,0,49.1,54.7,75.7,,25,1.67,13,4,2,0,0,0,2014,17
Andre Williams,8748,HB,1,NYG,15,15,43,2.9,1,58.2,56.6,76.1,,15,1.0,9,2,0,0,0,0,2014,17
Branden Oliver,9286,HB,1,SD,14,14,71,5.1,1,70.3,70.4,75.9,60.0,44,3.14,18,5,2,0,0,0,2014,17
Mark Ingram II,6180,HB,1,NO,16,14,57,4.1,1,49.6,58.0,24.2,60.0,27,1.93,18,3,5,1,0,0,2014,17
Marshawn Lynch,3628,HB,1,SEA,17,14,60,4.3,1,57.4,62.9,24.3,60.0,34,2.43,14,2,3,1,0,0,2014,17
Jonathan Stewart,4327,HB,1,CAR,16,13,49,3.8,0,70.5,65.1,75.2,59.9,27,2.08,11,3,2,0,0,0,2014,17
Joique Bell,5797,HB,1,DET,16,13,60,4.6,0,62.3,65.0,75.5,60.0,30,2.31,18,4,1,0,0,0,2014,17
C.J. Anderson,8101,HB,1,DEN,14,13,87,6.7,3,67.8,78.2,23.3,60.0,50,3.85,25,5,7,1,0,0,2014,17
Jamaal Charles,4387,HB,1,KC,15,13,54,4.2,0,61.8,68.6,75.2,60.0,27,2.08,12,3,1,0,0,0,2014,17
Chris Ivory,6007,HB,1,NYJ,15,13,29,2.2,0,53.0,50.7,74.9,60.0,24,1.85,9,0,1,0,0,0,2014,17
Alfred Morris,7165,HB,1,WAS,14,12,43,3.6,0,66.5,72.8,74.8,60.0,26,2.17,22,2,1,0,0,0,2014,17
Robert Turbin,7106,HB,1,SEA,16,11,53,4.8,0,70.5,68.7,74.1,60.0,32,2.91,14,4,3,0,0,0,2014,17
Tre Mason,8710,HB,1,SL,12,11,28,2.5,0,61.7,54.6,74.6,60.0,20,1.82,13,2,1,0,0,0,2014,17
Jonathan Grimes,7585,HB,1,HST,11,11,45,4.1,0,63.5,58.4,74.4,,22,2.0,10,2,1,0,0,0,2014,17
Shonn Greene,4988,HB,1,TEN,12,11,94,8.5,0,61.4,61.7,73.8,60.0,67,6.09,52,3,1,0,0,0,2014,17
Dan Herron,7179,HB,1,IND,10,10,35,3.5,0,66.6,56.5,74.2,60.0,20,2.0,9,1,1,0,0,0,2014,17
LeGarrette Blount,5863,HB,1,NE,12,10,62,6.2,0,73.5,73.1,73.8,60.0,39,3.9,34,1,2,0,0,0,2014,17
Latavius Murray,7962,HB,1,OAK,11,10,37,3.7,0,68.6,65.6,74.9,60.0,18,1.8,8,2,0,0,0,0,2014,17
Rashad Jennings,5174,HB,1,NYG,10,10,33,3.3,0,58.1,54.9,74.2,60.0,29,2.9,18,2,1,0,0,0,2014,17
Donald Brown,4950,HB,1,SD,10,10,39,3.9,0,71.6,70.5,73.6,60.0,24,2.4,9,3,3,0,0,0,2014,17
