player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,72.8,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,4
Phil Dawson,422,K,1,SF,63.8,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,4
Sebastian Janikowski,595,K,1,OAK,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,4
Matt Bryant,1223,K,1,ATL,70.4,6,6,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2016,4
Josh Brown,1520,K,1,NYG,63.3,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,4
Mike Nugent,2264,K,1,CIN,62.5,1,1,100.0,0,0,,2,2,100.0,0,0,,3,3,100.0,0,0,,2016,4
Nick Novak,2726,K,1,HST,59.7,3,3,100.0,0,0,,0,0,,0,0,,1,2,50.0,1,1,100.0,2016,4
Stephen Gostkowski,3063,K,1,NE,55.5,0,0,,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2016,4
Matt Prater,3471,K,1,DET,66.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2016,4
Nick Folk,3794,K,1,NYJ,63.6,2,2,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,4
Stephen Hauschka,4655,K,1,SEA,69.6,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2016,4
Dan Carpenter,4697,K,1,BUF,55.5,1,1,100.0,0,0,,0,0,,1,1,100.0,2,3,66.7,0,0,,2016,4
Connor Barth,4777,K,1,CHI,51.0,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2016,4
Ryan Succop,5180,K,1,TEN,67.2,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2016,4
Graham Gano,5443,K,1,CAR,68.6,2,2,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2016,4
Dan Bailey,6796,K,1,DAL,51.1,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2016,4
Greg Zuerlein,7163,K,1,LA,63.3,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,4
Blair Walsh,7167,K,1,MIN,53.5,3,3,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2016,4
Justin Tucker,7604,K,1,BLT,64.8,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2016,4
Dustin Hopkins,7958,K,1,WAS,68.5,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,4
Brandon McManus,8437,K,1,DEN,65.0,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2016,4
Cairo Santos,8932,K,1,KC,58.1,2,2,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2016,4
Chris Boswell,8990,K,1,PIT,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,4
Cody Parkey,9030,K,1,CLV,71.3,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,4
Chandler Catanzaro,9140,K,1,ARZ,62.2,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,4
Andrew Franks,9814,K,1,MIA,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,4
Josh Lambo,10133,K,1,SD,68.3,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,4
Jason Myers,10207,K,1,JAX,70.6,3,3,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2016,4
Roberto Aguayo,10693,K,1,TB,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,4
Wil Lutz,11096,K,1,NO,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,4
