player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Kyler Murray,38334,QB,1,ARZ,59,54,29,53.7,308,5.7,2,1,53.4,52.6,61.2,82.4,5,4,0,3,0,75.2,0,16,2019,1
Andy Dalton,6187,QB,1,CIN,56,51,35,68.6,418,8.2,2,0,69.5,69.9,,29.4,5,4,4,2,0,106.5,0,17,2019,1
Ben Roethlisberger,1732,QB,1,PIT,49,47,27,57.4,276,5.9,0,1,45.3,46.3,58.3,34.2,1,0,3,0,0,65.6,1,11,2019,1
Matt Ryan,4317,QB,1,ATL,52,46,33,71.7,304,6.6,2,2,64.1,62.3,66.0,81.4,4,0,0,1,0,85.8,2,17,2019,1
Matthew Stafford,4924,QB,1,DET,51,45,27,60.0,385,8.6,3,0,63.2,62.4,67.1,33.1,3,0,2,3,0,110.0,2,18,2019,1
Mitchell Trubisky,11757,QB,1,CHI,53,45,26,57.8,228,5.1,0,1,49.1,53.8,51.0,81.2,5,1,2,0,1,62.1,3,11,2019,1
Eli Manning,1722,QB,1,NYG,46,44,30,68.2,306,7.0,1,0,64.5,64.4,58.3,29.8,1,0,0,3,1,95.5,1,15,2019,1
Case Keenum,7323,QB,1,WAS,45,44,30,68.2,380,8.6,3,0,57.0,58.3,,80.3,1,0,1,0,3,117.6,0,15,2019,1
Drew Brees,802,QB,1,NO,44,43,32,74.4,370,8.6,2,1,90.1,87.8,,79.8,1,0,2,2,0,105.8,0,19,2019,1
Sam Darnold,29048,QB,1,NYJ,47,41,28,68.3,175,4.3,1,0,68.7,67.6,,80.3,4,3,2,1,1,84.9,0,12,2019,1
Carson Wentz,10636,QB,1,PHI,41,39,28,71.8,313,8.0,3,0,92.3,90.7,75.4,80.0,1,1,1,1,0,121.0,0,13,2019,1
Jared Goff,10635,QB,1,LA,41,39,23,59.0,186,4.8,1,1,60.0,61.0,53.1,80.0,1,0,2,2,2,69.0,1,12,2019,1
Baker Mayfield,46518,QB,1,CLV,44,38,25,65.8,285,7.5,1,3,64.9,64.1,,80.4,5,0,2,0,0,64.0,0,13,2019,1
Cam Newton,6153,QB,1,CAR,42,38,25,65.8,239,6.3,0,1,61.0,62.6,51.4,79.7,2,0,1,0,1,72.1,1,14,2019,1
Josh Allen,46601,QB,1,BUF,44,37,24,64.9,254,6.9,1,2,52.3,57.7,44.1,31.4,1,1,4,3,0,71.2,6,13,2019,1
Tom Brady,698,QB,1,NE,37,36,24,66.7,341,9.5,3,0,84.7,83.4,,78.9,1,0,1,2,1,124.9,0,14,2019,1
Jameis Winston,9434,QB,1,TB,42,36,20,55.6,194,5.4,1,3,36.6,43.6,44.3,22.6,3,1,2,2,0,45.4,3,11,2019,1
Philip Rivers,1725,QB,1,LAC,39,34,25,73.5,333,9.8,3,1,65.3,66.1,55.7,79.0,4,2,1,3,0,121.3,1,15,2019,1
Patrick Mahomes,11765,QB,1,KC,33,33,25,75.8,378,11.5,3,0,74.7,74.9,56.6,28.3,0,0,2,0,0,143.2,0,13,2019,1
Dak Prescott,10769,QB,1,DAL,32,32,25,78.1,405,12.7,4,0,92.6,91.2,71.6,79.3,0,0,2,0,0,158.3,0,18,2019,1
Joe Flacco,4332,QB,1,DEN,35,31,21,67.7,268,8.6,1,0,62.0,62.4,60.0,28.3,3,2,1,1,0,105.3,0,11,2019,1
Deshaun Watson,11767,QB,1,HST,38,30,20,66.7,268,8.9,3,1,86.6,78.7,85.7,79.6,6,0,3,1,0,114.3,2,14,2019,1
Aaron Rodgers,2241,QB,1,GB,36,30,18,60.0,203,6.8,1,0,56.1,57.7,59.2,28.8,5,0,1,2,0,91.4,1,10,2019,1
Ryan Fitzpatrick,2467,QB,1,MIA,33,29,14,48.3,185,6.4,1,1,64.2,62.0,64.0,78.3,2,0,0,0,2,66.0,1,11,2019,1
Jimmy Garoppolo,8697,QB,1,SF,28,27,18,66.7,166,6.1,1,1,47.4,43.8,69.1,78.7,1,0,2,0,0,80.2,0,7,2019,1
Jacoby Brissett,10725,QB,1,IND,30,27,21,77.8,190,7.0,2,0,78.6,81.7,48.5,26.6,2,0,1,0,0,120.7,1,9,2019,1
Derek Carr,8671,QB,1,OAK,27,26,22,84.6,259,10.0,1,0,92.6,92.6,57.9,77.1,0,1,0,0,0,121.0,1,11,2019,1
Gardner Minshew,41401,QB,1,JAX,28,25,22,88.0,275,11.0,2,1,87.8,87.4,58.3,77.6,1,1,2,0,0,122.5,1,10,2019,1
Marcus Mariota,9435,QB,1,TEN,30,24,14,58.3,248,10.3,3,0,73.2,69.7,68.8,78.0,4,0,1,1,0,133.3,2,10,2019,1
Lamar Jackson,46416,QB,1,BLT,22,20,17,85.0,324,16.2,5,0,92.5,93.6,51.1,77.2,1,0,0,1,0,158.3,1,12,2019,1
Russell Wilson,7077,QB,1,SEA,24,20,14,70.0,195,9.8,2,0,80.4,83.7,57.0,77.5,4,0,2,1,0,134.4,0,6,2019,1
Kirk Cousins,7102,QB,1,MIN,11,10,8,80.0,98,9.8,1,0,67.1,78.9,43.5,23.8,1,0,0,1,1,140.8,0,4,2019,1
Nick Foles,7089,QB,1,JAX,8,8,5,62.5,75,9.4,1,0,91.0,90.1,,70.3,0,0,1,0,0,132.8,0,3,2019,1
Robert Griffin III,7008,QB,1,BLT,6,6,6,100.0,55,9.2,1,0,63.6,63.1,60.3,72.2,0,0,0,0,0,144.4,0,5,2019,1
Daniel Jones,39395,QB,1,NYG,5,4,3,75.0,17,4.3,0,0,27.0,54.6,39.6,15.1,0,0,0,0,0,82.3,1,1,2019,1
Josh Rosen,35460,QB,1,MIA,4,3,1,33.3,5,1.7,0,1,32.9,34.9,,66.9,1,1,0,0,0,2.8,0,0,2019,1
Matt Moore,4018,QB,1,KC,1,1,0,0.0,0,0.0,0,0,62.3,60.4,60.0,64.5,0,0,0,0,0,39.6,0,0,2019,1
Julian Edelman,5156,WR,1,NE,1,1,1,100.0,32,32.0,0,0,76.7,60.1,62.8,70.9,0,0,0,0,0,118.8,0,1,2019,1
