player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,20,5,15,0,88.0,73.8,71.2,64.6,62.5,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,7
James Harrison,1251,ED,1,PIT,7,3,2,2,68.6,60.0,,68.5,60.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,7
Terence Newman,1321,CB,1,MIN,45,1,6,38,64.9,41.6,74.8,58.5,70.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,56.3,0,0,2017,7
Terrell Suggs,1326,ED,1,BLT,51,26,25,0,73.7,77.5,44.5,58.1,,4.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,7
Karlos Dansby,1754,LB,1,ARZ,62,3,31,28,34.4,44.1,33.5,71.1,35.9,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,3.0,3.0,49.0,16.3,46.0,35.0,0.0,0.0,0.0,118.8,0,0,2017,7
Mike Adams,1972,S,1,CAR,37,0,23,14,54.2,62.6,78.6,,51.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2017,7
Thomas Davis Sr.,2231,LB,1,CAR,38,1,24,13,61.9,57.0,74.9,59.1,66.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,7
Derrick Johnson,2232,LB,1,KC,73,1,20,52,71.1,67.9,37.9,60.0,67.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,2.0,0.0,5.0,3.0,16.0,5.3,20.0,14.0,0.0,0.0,1.0,65.4,0,0,2017,7
Lorenzo Alexander,2476,ED,1,BUF,60,14,23,23,52.6,60.4,61.1,60.1,46.8,2.0,0.0,1.0,1.0,0.0,8.0,1.0,1.0,4.0,0.0,5.0,5.0,40.0,8.0,43.0,15.0,1.0,0.0,0.0,139.6,0,0,2017,7
Frostee Rucker,3036,DI,1,ARZ,39,19,20,0,70.4,74.7,70.1,51.9,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,7
Domata Peko Sr.,3068,DI,1,DEN,38,17,21,0,69.3,67.1,69.9,62.1,,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2017,7
