player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Leonard Fournette,11759,HB,1,JAX,28,26,100,3.8,1,63.8,59.8,41.2,60.0,68,2.62,17,4,4,1,0,0,2017,1
Ezekiel Elliott,10638,HB,1,DAL,24,24,104,4.3,0,66.2,68.6,78.8,,77,3.21,10,6,7,0,0,0,2017,1
Dalvin Cook,11796,HB,1,MIN,25,22,127,5.8,0,70.2,79.7,78.1,60.0,49,2.23,33,4,3,0,0,0,2017,1
LeSean McCoy,4976,HB,1,BUF,23,22,110,5.0,0,67.0,63.0,79.1,60.0,43,1.95,27,4,3,0,0,0,2017,1
Javorius Allen,9558,HB,1,BLT,21,21,71,3.4,0,49.9,53.0,77.8,,36,1.71,17,2,1,0,0,0,2017,1
C.J. Anderson,8101,HB,1,DEN,21,20,81,4.1,0,58.6,58.8,77.5,60.0,55,2.75,18,3,4,0,0,0,2017,1
Ty Montgomery,9527,HB,1,GB,23,19,54,2.8,1,64.3,55.5,77.6,60.0,40,2.11,8,4,1,0,0,0,2017,1
Todd Gurley II,9443,HB,1,LA,21,19,40,2.1,1,53.4,48.3,33.2,60.0,33,1.74,12,4,2,1,0,0,2017,1
Terrance West,8729,HB,1,BLT,20,19,80,4.2,1,54.3,59.4,77.3,60.0,43,2.26,11,6,3,0,0,0,2017,1
Jonathan Stewart,4327,HB,1,CAR,20,18,65,3.6,0,73.7,69.2,77.1,60.0,52,2.89,10,6,4,0,0,0,2017,1
Marshawn Lynch,3628,HB,1,OAK,18,18,76,4.2,0,58.3,57.2,76.7,,58,3.22,14,4,5,0,0,0,2017,1
Melvin Gordon III,9448,HB,1,LAC,18,18,54,3.0,0,64.2,57.0,77.3,,31,1.72,21,3,3,0,0,0,2017,1
