player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Ryan Tannehill,7014,QB,1,MIA,39,34,23,67.6,319,9.4,1,0,74.7,84.8,29.1,21.8,5,2,1,1,0,107.4,0,14,2013,2
Joe Flacco,4332,QB,1,BLT,36,33,22,66.7,211,6.4,1,0,80.0,84.3,45.9,79.1,2,1,2,0,1,94.4,1,13,2013,2
Brandon Weeden,7028,QB,1,CLV,40,33,21,63.6,227,6.9,0,0,76.7,82.7,54.5,79.0,5,0,2,3,0,83.8,2,11,2013,2
Jake Locker,6160,QB,1,TEN,35,30,17,56.7,148,4.9,2,0,59.3,63.1,49.4,27.7,4,1,2,0,0,92.1,1,7,2013,2
Christian Ponder,6164,QB,1,MIN,37,30,16,53.3,227,7.6,1,1,67.3,71.6,49.1,78.6,1,0,2,2,1,75.3,6,11,2013,2
Colin Kaepernick,6188,QB,1,SF,35,28,13,46.4,127,4.5,0,3,38.3,30.9,73.5,29.3,3,1,3,2,0,20.1,4,9,2013,2
Terrelle Pryor Sr.,6944,QB,1,OAK,31,24,15,62.5,126,5.3,0,0,60.2,59.4,57.0,18.0,3,0,1,3,0,76.0,4,6,2013,2
Josh Freeman,4940,QB,1,TB,24,22,9,40.9,125,5.7,1,1,68.2,68.8,63.1,26.2,1,0,3,0,0,56.1,1,7,2013,2
Russell Wilson,7077,QB,1,SEA,26,19,8,42.1,142,7.5,1,1,60.1,57.5,62.2,78.5,4,0,0,3,0,63.9,3,7,2013,2
Jason Campbell,2242,QB,1,CLV,4,4,1,25.0,6,1.5,0,0,42.2,43.6,,68.0,0,0,1,1,0,39.6,0,0,2013,2
Patrick Peterson,6157,CB,1,ARZ,1,1,1,100.0,17,17.0,0,0,83.6,70.4,,70.9,0,0,0,0,0,118.8,0,1,2013,2
Nick Foles,7089,QB,1,PHI,1,1,0,0.0,0,0.0,0,0,48.6,49.8,,60.4,0,0,0,0,0,39.6,0,0,2013,2
