player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
James Conner,11860,HB,1,PIT,10,9,25,2.8,0,54.8,67.9,74.5,60.0,24.0,2.67,9,2,2,0,0,0,2018,11
Tevin Coleman,9506,HB,1,ATL,11,8,58,7.3,0,80.5,80.2,73.7,60.0,21.0,2.63,17,4,1,0,0,0,2018,11
Carlos Hyde,8692,HB,1,JAX,8,8,44,5.5,0,78.5,76.1,72.1,,21.0,2.63,11,1,2,0,0,0,2018,11
Alfred Blue,8816,HB,1,HST,9,8,46,5.8,0,75.4,74.4,72.1,60.0,19.0,2.38,16,3,0,0,0,0,2018,11
Rashaad Penny,27414,HB,1,SEA,8,8,46,5.8,0,75.1,75.8,72.1,,53.0,6.63,30,2,2,0,0,0,2018,11
Alex Collins,10805,HB,1,BLT,14,7,18,2.6,1,52.7,54.1,71.4,59.1,18.0,2.57,7,1,0,0,0,0,2018,11
Josh Adams,45662,HB,1,PHI,7,7,53,7.6,1,79.3,80.8,72.7,,19.0,2.71,28,2,0,0,0,0,2018,11
Royce Freeman,45747,HB,1,DEN,8,7,23,3.3,1,59.8,56.3,71.9,60.0,20.0,2.86,7,3,1,0,0,0,2018,11
Tarik Cohen,11874,HB,1,CHI,12,7,27,3.9,0,55.3,50.4,21.9,59.2,3.0,0.43,21,2,1,1,0,0,2018,11
LeGarrette Blount,5863,HB,1,DET,9,7,1,0.1,0,48.1,50.2,71.4,60.0,11.0,1.57,4,0,0,0,0,0,2018,11
Patrick Mahomes,11765,QB,1,KC,15,1,28,4.7,0,62.9,48.5,24.3,60.0,8.0,1.33,7,0,0,2,0,0,2018,11
Austin Ekeler,12164,HB,1,LAC,6,6,29,4.8,0,70.0,56.0,71.6,60.0,11.0,1.83,17,1,0,0,0,0,2018,11
Ito Smith,45932,HB,1,ATL,6,6,10,1.7,0,58.4,59.3,71.6,,8.0,1.33,5,0,0,0,0,0,2018,11
Russell Wilson,7077,QB,1,SEA,33,4,17,3.4,0,78.8,55.1,79.3,60.0,0.0,0.0,12,2,0,0,1,0,2018,11
Nyheim Hines,48103,HB,1,IND,6,5,13,2.6,0,37.3,42.2,17.6,59.7,12.0,2.4,8,1,1,1,0,0,2018,11
Colt McCoy,5609,QB,1,WAS,6,2,35,7.0,0,68.3,80.9,75.3,60.0,23.0,4.6,15,2,2,0,0,0,2018,11
Chase Edmonds,45851,HB,1,ARZ,5,5,17,3.4,0,59.1,60.1,69.7,,11.0,2.2,8,1,0,0,0,0,2018,11
T.J. Yeldon,9469,HB,1,JAX,5,5,23,4.6,0,67.0,66.6,70.9,,14.0,2.8,6,1,0,0,0,0,2018,11
Jameis Winston,9434,QB,1,TB,10,1,16,3.2,0,64.0,29.5,23.5,60.0,3.0,0.6,4,1,0,1,0,0,2018,11
Jared Goff,10635,QB,1,LA,19,2,6,1.5,1,77.7,63.3,39.3,60.0,3.0,0.75,7,1,0,2,0,0,2018,11
Jordan Wilkins,26618,HB,1,IND,7,4,30,7.5,1,80.0,77.5,68.6,60.0,28.0,7.0,18,1,0,0,0,0,2018,11
Dak Prescott,10769,QB,1,DAL,29,4,5,1.3,1,71.8,61.2,79.2,60.0,8.0,2.0,4,2,0,0,0,0,2018,11
Alex Smith,2218,QB,1,WAS,17,1,33,8.3,0,62.6,74.2,78.2,60.0,1.0,0.25,15,3,0,0,0,0,2018,11
Marcus Mariota,9435,QB,1,TEN,11,1,17,4.3,0,34.8,63.6,24.2,60.0,4.0,1.0,9,1,0,1,0,0,2018,11
Latavius Murray,7962,HB,1,MIN,4,4,5,1.3,0,46.3,50.7,68.6,,3.0,0.75,6,0,0,0,0,0,2018,11
Mike Davis,9559,HB,1,SEA,8,4,26,6.5,0,77.7,73.2,70.0,72.8,7.0,1.75,10,1,0,0,0,0,2018,11
Malcolm Brown,9902,HB,1,LA,6,4,15,3.8,0,66.4,68.1,68.6,60.0,14.0,3.5,8,1,0,0,0,0,2018,11
Ryan Fitzpatrick,2467,QB,1,TB,13,1,14,3.5,1,57.5,65.4,77.3,60.0,1.0,0.25,9,2,0,0,0,0,2018,11
Deshaun Watson,11767,QB,1,HST,29,1,7,2.3,0,35.9,46.8,27.2,60.0,4.0,1.33,6,0,0,1,0,0,2018,11
Jacoby Brissett,10725,QB,1,IND,6,3,-3,-1.0,0,60.5,60.5,69.1,60.0,0.0,0.0,0,0,0,0,0,0,2018,11
Dwayne Washington,10870,HB,1,NO,4,3,-3,-1.0,0,50.2,53.1,67.2,60.0,5.0,1.67,0,0,0,0,0,0,2018,11
Taysom Hill,12112,QB,1,NO,9,3,4,1.3,0,56.1,56.6,81.9,93.7,7.0,2.33,2,0,1,0,0,0,2018,11
Matthew Stafford,4924,QB,1,DET,25,2,6,2.0,0,64.2,57.5,79.5,60.0,2.0,0.67,9,0,0,0,0,0,2018,11
Jacquizz Rodgers,6297,HB,1,TB,4,3,15,5.0,0,65.9,70.4,67.2,60.0,7.0,2.33,11,1,0,0,0,0,2018,11
Corey Clement,12253,HB,1,PHI,4,2,11,5.5,0,67.2,64.3,72.8,60.0,4.0,2.0,8,0,0,0,0,0,2018,11
Byron Marshall,11076,HB,1,WAS,2,2,5,2.5,0,51.8,50.5,65.2,72.4,2.0,1.0,4,0,0,0,0,0,2018,11
Taylor Gabriel,9002,WR,1,CHI,26,2,17,8.5,0,73.2,59.5,71.1,60.5,4.0,2.0,20,1,0,0,0,0,2018,11
Ben Roethlisberger,1732,QB,1,PIT,10,1,1,0.5,1,60.2,62.5,81.2,60.0,3.0,1.5,1,1,0,0,0,0,2018,11
Wayne Gallman,11895,HB,1,NYG,3,2,11,5.5,0,40.5,59.2,15.3,60.0,6.0,3.0,6,0,0,1,0,0,2018,11
Blake Bortles,8638,QB,1,JAX,41,0,17,8.5,0,44.6,69.8,28.3,60.0,18.0,9.0,10,2,1,2,0,0,2018,11
Giovani Bernard,7818,HB,1,CIN,2,2,5,2.5,0,63.2,62.5,69.4,,4.0,2.0,3,0,1,0,0,0,2018,11
Cam Newton,6153,QB,1,CAR,15,1,2,1.0,0,72.2,56.5,79.5,60.0,1.0,0.5,2,0,0,0,0,0,2018,11
Andy Dalton,6187,QB,1,CIN,14,0,29,14.5,0,75.4,74.8,79.0,60.0,12.0,6.0,20,1,0,0,0,0,2018,11
Calvin Ridley,48262,WR,1,ATL,11,1,5,5.0,0,55.3,63.0,67.4,59.0,12.0,12.0,5,0,1,0,0,0,2018,11
Philip Rivers,1725,QB,1,LAC,26,1,-4,-4.0,0,64.6,59.3,80.5,60.0,0.0,0.0,0,0,0,0,1,0,2018,11
Aaron Rodgers,2241,QB,1,GB,12,0,3,3.0,0,91.2,62.6,78.4,60.0,2.0,2.0,3,1,0,0,0,0,2018,11
Matt Ryan,4317,QB,1,ATL,18,1,1,1.0,0,74.6,62.6,78.8,60.1,1.0,1.0,1,1,0,0,0,0,2018,11
Golden Tate,5585,WR,1,PHI,8,1,-8,-8.0,0,57.4,56.6,71.1,61.1,0.0,0.0,0,0,0,0,1,0,2018,11
Emmanuel Sanders,5606,WR,1,DEN,15,1,6,6.0,0,56.1,56.6,68.3,59.2,0.0,0.0,6,0,0,0,0,0,2018,11
Mohamed Sanu,7084,WR,1,ATL,16,1,3,3.0,0,72.9,61.6,68.3,60.1,1.0,1.0,3,1,0,0,0,0,2018,11
Kirk Cousins,7102,QB,1,MIN,13,0,5,5.0,0,58.6,58.3,80.9,60.0,0.0,0.0,5,0,0,0,0,0,2018,11
Keenan Allen,7857,WR,1,LAC,24,1,1,1.0,0,76.1,59.2,71.3,60.4,1.0,1.0,1,0,0,0,1,0,2018,11
Theo Riddick,7980,HB,1,DET,1,1,0,0.0,0,62.1,59.7,69.1,,1.0,1.0,0,0,0,0,0,0,2018,11
Zach Line,8420,FB,1,NO,12,1,-1,-1.0,0,52.2,60.0,61.9,54.3,0.0,0.0,0,0,0,0,0,0,2018,11
Odell Beckham Jr.,8647,WR,1,NYG,25,1,11,11.0,0,84.2,63.1,68.3,64.1,0.0,0.0,11,1,0,0,0,0,2018,11
Brandin Cooks,8655,WR,1,LA,16,1,0,0.0,0,70.2,56.6,70.8,60.8,2.0,2.0,0,0,0,0,0,0,2018,11
Teddy Bridgewater,8667,QB,1,NO,4,1,-1,-1.0,0,60.0,60.0,61.9,60.0,0.0,0.0,0,0,0,0,0,0,2018,11
John Brown,8726,WR,1,BLT,28,1,0,0.0,0,57.6,56.2,64.6,60.5,4.0,4.0,0,0,0,0,0,0,2018,11
Kapri Bibbs,8906,HB,1,WAS,1,1,0,0.0,0,55.2,59.7,66.2,,0.0,0.0,0,0,0,0,0,0,2018,11
Tyler Lockett,9502,WR,1,SEA,24,0,1,1.0,0,71.2,58.3,71.2,61.9,1.0,1.0,1,0,0,0,0,0,2018,11
Ty Montgomery,9527,HB,1,BLT,1,0,5,,0,59.7,,,60.0,,,5,0,0,0,0,0,2018,11
Javorius Allen,9558,HB,1,BLT,3,1,2,2.0,0,41.5,56.7,61.9,60.0,3.0,3.0,2,0,1,0,0,0,2018,11
Cameron Artis-Payne,9607,HB,1,CAR,2,1,1,1.0,0,57.9,59.2,61.9,60.0,2.0,2.0,1,0,0,0,0,0,2018,11
Rod Smith,9996,HB,1,DAL,2,1,0,0.0,0,63.8,59.7,66.2,60.0,0.0,0.0,0,0,0,0,0,0,2018,11
Carson Wentz,10636,QB,1,PHI,12,1,6,6.0,0,46.2,62.8,79.1,60.0,4.0,4.0,6,0,0,0,0,0,2018,11
Chris Moore,10741,WR,1,BLT,20,1,8,8.0,0,80.1,63.1,71.7,60.4,0.0,0.0,8,0,0,0,0,0,2018,11
Wendell Smallwood,10787,HB,1,PHI,1,1,-4,-4.0,0,55.4,59.9,61.9,,1.0,1.0,0,0,0,0,0,0,2018,11
Marvin Hall,11440,WR,1,ATL,3,1,3,3.0,0,54.3,59.2,68.2,60.0,1.0,1.0,3,0,0,0,0,0,2018,11
Corey Davis,11760,WR,1,TEN,17,1,-1,-1.0,0,59.6,58.5,66.2,62.0,0.0,0.0,0,0,0,0,1,0,2018,11
Jourdan Lewis,11846,CB,1,DAL,1,1,5,5.0,0,69.4,62.8,61.9,,0.0,0.0,5,0,1,0,0,0,2018,11
Jamaal Williams,11889,HB,1,GB,1,1,5,5.0,0,64.5,62.7,61.9,,2.0,2.0,5,0,0,0,0,0,2018,11
Josh Rosen,35460,QB,1,ARZ,31,1,0,0.0,0,65.2,60.0,24.2,60.0,0.0,0.0,0,0,0,1,0,0,2018,11
Trey Quinn,38276,WR,1,WAS,15,1,0,0.0,0,56.6,56.6,69.1,35.7,0.0,0.0,0,0,0,0,0,0,2018,11
Taquan Mizzell Sr.,45675,HB,1,CHI,1,1,-1,-1.0,0,48.5,56.6,65.8,,3.0,3.0,-1,0,0,0,0,0,2018,11
Cameron Batson,47669,WR,1,TEN,13,1,1,1.0,0,54.3,,61.2,59.6,6.0,6.0,1,1,2,0,1,0,2018,11
Anthony Miller,48160,WR,1,CHI,25,1,-1,-1.0,0,59.3,59.2,66.2,73.4,0.0,0.0,0,0,0,0,1,0,2018,11
Eli Manning,1722,QB,1,NYG,31,1,-1,-1.0,0,81.6,60.0,75.7,60.0,0.0,0.0,0,0,0,1,0,0,2018,11
