player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Terrell Suggs,1326,ED,1,BLT,41,26,10,5,70.5,74.4,33.6,62.5,59.3,3.0,0.0,1.0,2.0,0.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,20.0,10.0,14.0,15.0,0.0,0.0,0.0,108.3,0,0,2018,4
Adam Jones,2223,CB,1,DEN,53,0,13,40,60.6,53.7,43.8,,61.7,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,6.0,4.0,12.0,3.0,5.0,7.0,0.0,0.0,1.0,70.1,0,0,2018,4
Derrick Johnson,2232,LB,1,OAK,21,1,6,14,57.5,50.1,32.2,58.9,64.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Lorenzo Alexander,2476,LB,1,BUF,34,22,10,2,61.6,71.9,82.0,50.0,63.4,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Haloti Ngata,2957,DI,1,PHI,37,24,13,0,79.1,75.7,70.0,66.9,,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Johnathan Joseph,2969,CB,1,HST,88,0,15,73,51.4,62.5,41.9,,50.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,14.0,9.0,155.0,17.2,39.0,42.0,0.0,0.0,0.0,101.8,0,0,2018,4
Frostee Rucker,3036,ED,1,OAK,51,23,27,1,55.4,52.0,69.2,59.9,60.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Domata Peko Sr.,3068,DI,1,DEN,36,22,14,0,75.8,77.7,68.9,58.2,60.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Kyle Williams,3079,DI,1,BUF,48,34,14,0,64.9,69.3,68.1,55.9,60.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Antoine Bethea,3152,S,1,ARZ,66,3,34,29,56.6,43.9,34.9,40.0,68.8,1.0,0.0,0.0,1.0,0.0,6.0,1.0,3.0,2.0,0.0,2.0,2.0,13.0,6.5,4.0,8.0,0.0,0.0,0.0,93.8,0,0,2018,4
Tramon Williams,3558,S,1,GB,58,0,13,45,71.9,63.1,78.1,,71.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,3.0,15.0,5.0,7.0,7.0,0.0,0.0,0.0,80.2,0,0,2018,4
Brent Grimes,3589,CB,1,TB,41,0,19,22,45.9,66.8,77.9,,40.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,15.0,7.5,8.0,10.0,0.0,0.0,0.0,97.9,2,1,2018,4
Leon Hall,3634,CB,1,OAK,47,2,12,33,59.2,73.9,29.7,55.7,56.1,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,74.0,37.0,59.0,59.0,0.0,0.0,0.0,109.7,0,0,2018,4
Reggie Nelson,3637,S,1,OAK,54,2,20,32,80.4,73.3,43.6,39.6,77.1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,49.0,49.0,24.0,49.0,1.0,1.0,0.0,78.1,0,0,2018,4
Eric Weddle,3653,S,1,BLT,62,1,12,49,72.1,70.6,82.9,59.1,67.2,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0,2.0,12.0,6.0,8.0,9.0,0.0,0.0,0.0,56.3,0,0,2018,4
Brandon Mebane,3701,DI,1,LAC,37,24,13,0,76.6,73.7,68.3,65.1,,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Corey Graham,3784,S,1,PHI,71,5,19,47,50.3,67.7,65.6,52.4,49.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,1.0,2.0,0.0,5.0,3.0,30.0,10.0,16.0,19.0,0.0,0.0,0.0,77.1,0,0,2018,4
Chris Long,4316,ED,1,PHI,29,24,5,0,55.1,52.7,,59.5,,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Dominique Rodgers-Cromartie,4330,CB,1,OAK,28,0,16,12,63.1,45.6,52.2,,71.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,20.0,10.0,5.0,15.0,0.0,0.0,0.0,108.3,0,0,2018,4
Calais Campbell,4364,ED,1,JAX,43,33,9,1,62.4,71.0,72.4,53.8,60.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,4
Brandon Carr,4454,CB,1,BLT,62,0,12,50,85.1,71.6,76.9,,84.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,2.0,16.0,8.0,7.0,10.0,0.0,0.0,2.0,48.8,1,0,2018,4
Orlando Scandrick,4457,CB,1,KC,41,0,10,31,55.1,65.2,48.2,,53.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,3.0,0.0,7.0,4.0,33.0,8.3,8.0,12.0,0.0,0.0,1.0,69.3,1,0,2018,4
Wesley Woodyard,4583,LB,1,TEN,2,0,0,2,29.1,,74.9,,45.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,17.0,3.0,17.0,0.0,0.0,0.0,118.8,0,0,2018,4
