player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,65.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,16
Phil Dawson,422,K,1,SF,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,16
Sebastian Janikowski,595,K,1,OAK,32.9,3,5,60.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,16
Matt Bryant,1223,K,1,ATL,76.2,3,3,100.0,0,0,,1,1,100.0,0,1,0.0,1,1,100.0,2,2,100.0,2016,16
Robbie Gould,2607,K,1,NYG,66.4,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,1,1,100.0,0,0,,2016,16
Nick Novak,2726,K,1,HST,61.0,0,1,0.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,16
Stephen Gostkowski,3063,K,1,NE,65.7,5,5,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,16
Matt Prater,3471,K,1,DET,50.2,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2016,16
Nick Folk,3794,K,1,NYJ,44.3,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,0,0,,2016,16
Mason Crosby,3809,K,1,GB,68.7,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,16
Stephen Hauschka,4655,K,1,SEA,29.3,2,3,66.7,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2016,16
Dan Carpenter,4697,K,1,BUF,34.7,4,4,100.0,0,0,,1,1,100.0,0,0,,0,2,0.0,0,0,,2016,16
Connor Barth,4777,K,1,CHI,63.5,3,3,100.0,0,0,,0,1,0.0,0,0,,0,0,,0,0,,2016,16
Ryan Succop,5180,K,1,TEN,65.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,16
Graham Gano,5443,K,1,CAR,65.2,1,1,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2016,16
Dan Bailey,6796,K,1,DAL,65.9,6,6,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,16
Kai Forbath,6860,K,1,MIN,46.1,1,2,50.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,16
Randy Bullock,7154,K,1,CIN,40.1,1,1,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2016,16
Greg Zuerlein,7163,K,1,LA,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,16
Justin Tucker,7604,K,1,BLT,68.6,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2016,16
Caleb Sturgis,7948,K,1,PHI,65.7,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,16
Dustin Hopkins,7958,K,1,WAS,65.6,5,5,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,16
Brandon McManus,8437,K,1,DEN,67.0,1,1,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2016,16
Cairo Santos,8932,K,1,KC,38.3,3,4,75.0,0,0,,1,1,100.0,1,2,50.0,0,0,,0,0,,2016,16
Chris Boswell,8990,K,1,PIT,65.4,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,16
Cody Parkey,9030,K,1,CLV,67.5,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2016,16
Chandler Catanzaro,9140,K,1,ARZ,66.0,4,4,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,1,0.0,2016,16
Andrew Franks,9814,K,1,MIA,74.6,4,4,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,1,1,100.0,2016,16
Josh Lambo,10133,K,1,SD,42.8,2,2,100.0,0,0,,0,0,,0,1,0.0,1,2,50.0,0,0,,2016,16
Jason Myers,10207,K,1,JAX,60.2,2,4,50.0,0,0,,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,2016,16
Roberto Aguayo,10693,K,1,TB,64.6,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,16
Wil Lutz,11096,K,1,NO,66.0,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2016,16
