player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Brandon Marshall,3064,WR,1,NYJ,18,9,50.0,108,0,76.4,74.9,77.3,70.6,,12.0,15,1.7,28,5,0,1,0,2,45.6,0,0,2015,8
Alshon Jeffery,7048,WR,1,CHI,15,10,66.7,116,1,91.1,90.6,78.0,71.1,,11.6,31,3.1,28,7,0,0,0,0,112.1,0,0,2015,8
A.J. Green,6156,WR,1,CIN,15,11,73.3,118,1,82.4,85.5,79.4,71.9,,10.7,28,2.5,38,7,0,1,0,0,90.4,1,1,2015,8
Julio Jones,6158,WR,1,ATL,13,12,92.3,162,1,80.3,80.3,79.4,24.5,,13.5,90,7.5,35,6,0,0,1,5,144.2,1,0,2015,8
Rishard Matthews,7211,WR,1,MIA,12,7,58.3,62,0,57.6,57.5,32.6,69.5,,8.9,24,3.4,17,3,2,1,0,0,37.5,0,0,2015,8
Jacob Tamme,4441,TE,1,ATL,12,10,83.3,103,1,81.5,79.9,78.0,71.1,65.9,10.3,34,3.4,19,6,0,1,0,1,95.5,1,1,2015,8
Heath Miller,2247,TE,1,PIT,12,10,83.3,105,0,80.4,87.3,78.0,71.1,51.7,10.5,48,4.8,25,7,0,0,0,1,103.1,2,0,2015,8
Larry Fitzgerald,1724,WR,1,ARZ,11,9,81.8,84,1,71.5,66.6,77.3,19.4,,9.3,41,4.6,16,4,0,1,1,0,90.9,0,0,2015,8
Demaryius Thomas,5547,WR,1,DEN,11,8,72.7,168,0,92.8,92.6,76.5,70.1,,21.0,57,7.1,47,6,0,0,0,1,114.8,0,0,2015,8
Michael Crabtree,4933,WR,1,OAK,11,7,63.6,102,1,80.5,77.9,52.1,69.5,,14.6,65,9.3,36,3,1,0,0,6,124.1,0,0,2015,8
Gary Barnidge,4455,TE,1,CLV,11,7,63.6,53,1,68.0,74.6,75.6,69.5,72.8,7.6,15,2.1,17,3,0,0,0,0,105.5,0,0,2015,8
Coby Fleener,7038,TE,1,IND,11,7,63.6,43,1,69.5,59.8,52.5,69.5,68.3,6.1,15,2.1,14,4,1,1,0,0,63.8,0,0,2015,8
Stefon Diggs,9579,WR,1,MIN,11,6,54.5,95,1,86.6,85.1,74.6,68.8,,15.8,54,9.0,40,3,0,1,0,4,75.9,0,0,2015,8
Greg Olsen,3647,TE,1,CAR,11,6,54.5,79,1,66.3,80.5,49.2,68.8,76.0,13.2,17,2.8,27,3,1,0,0,0,107.8,2,0,2015,8
DeAndre Hopkins,7808,WR,1,HST,10,8,80.0,94,1,87.6,85.8,76.5,70.1,,11.8,12,1.5,21,7,0,0,0,1,139.2,0,0,2015,8
Antonio Brown,5718,WR,1,PIT,10,6,60.0,47,1,61.6,61.0,49.2,68.8,,7.8,10,1.7,17,4,1,2,0,0,65.4,0,0,2015,8
Jimmy Graham,5619,TE,1,SEA,10,7,70.0,75,0,80.5,79.9,75.6,69.5,72.3,10.7,36,5.1,19,4,0,0,0,0,91.7,0,0,2015,8
Jerome Simpson,4360,WR,1,SF,10,3,30.0,34,0,61.1,63.9,70.5,65.8,,11.3,14,4.7,16,2,0,0,0,0,41.3,1,0,2015,8
Benjamin Watson,1753,TE,1,NO,10,9,90.0,147,1,90.0,90.7,77.3,70.6,58.5,16.3,42,4.7,46,7,0,0,0,0,152.1,1,0,2015,8
Mike Evans,8642,WR,1,TB,10,3,30.0,48,0,55.9,55.7,26.5,65.8,,16.0,2,0.7,21,3,2,0,0,0,47.1,0,0,2015,8
Marques Colston,3197,WR,1,NO,9,8,88.9,114,1,69.0,73.8,76.5,70.1,,14.3,73,9.1,53,5,0,0,0,1,155.8,0,0,2015,8
Shane Vereen,6208,HB,1,NYG,9,8,88.9,60,1,69.8,82.9,76.5,73.2,,7.5,44,5.5,24,3,0,0,0,0,131.5,0,0,2015,8
Calvin Johnson,3618,WR,1,DET,9,5,55.6,85,0,73.5,70.7,45.8,68.0,,17.0,9,1.8,30,5,1,0,0,0,87.7,0,0,2015,8
Ted Ginn Jr.,3625,WR,1,CAR,9,2,22.2,60,0,61.5,60.8,28.0,70.0,,30.0,8,4.0,48,2,2,1,0,0,15.3,0,0,2015,8
Rueben Randle,7065,WR,1,NYG,9,5,55.6,55,0,58.9,58.3,73.4,68.0,,11.0,19,3.8,19,2,0,0,0,0,73.8,0,0,2015,8
Julian Edelman,5156,WR,1,NE,9,7,77.8,81,2,90.5,90.3,77.3,74.1,,11.6,22,3.1,20,4,0,0,0,1,143.8,0,0,2015,8
Brian Hartline,5031,WR,1,CLV,9,4,44.4,32,2,60.6,60.2,27.0,67.0,,8.0,2,0.5,14,4,3,0,0,0,93.5,0,0,2015,8
Odell Beckham Jr.,8647,WR,1,NYG,9,8,88.9,130,3,82.1,80.5,76.5,70.1,,16.3,44,5.5,50,6,0,0,0,1,158.3,0,0,2015,8
Rob Gronkowski,5567,TE,1,NE,8,6,75.0,113,1,80.3,79.7,74.6,68.8,75.8,18.8,54,9.0,47,3,0,0,0,1,156.3,2,0,2015,8
Jarvis Landry,8698,WR,1,MIA,8,6,75.0,71,0,68.3,71.0,74.6,75.4,,11.8,35,5.8,18,5,0,0,0,1,101.6,1,0,2015,8
Brandin Cooks,8655,WR,1,NO,8,6,75.0,88,2,76.8,77.6,74.6,69.8,,14.7,33,5.5,26,3,0,1,0,1,110.4,0,0,2015,8
Michael Floyd,7019,WR,1,ARZ,8,4,50.0,106,1,90.5,90.4,73.4,68.0,,26.5,38,9.5,60,4,0,0,0,1,135.4,0,0,2015,8
