player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,68.4,0,0,0,0,0,2017,9
Phil Dawson,422,K,1,ARZ,0,5,0,0,0,5,60.0,60.0,,,,48.9,0,0,0,0,0,2017,9
Shane Lechler,673,P,1,HST,0,0,0,8,0,3,60.5,,,68.5,,,0,0,0,0,0,2017,9
Julius Peppers,1010,ED,1,CAR,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2017,9
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,3,60.0,,,,,68.4,0,0,0,0,0,2017,9
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2017,9
DeAngelo Hall,1729,S,1,WAS,0,0,6,0,0,0,60.1,,,,61.4,,0,0,0,0,0,2017,9
Karlos Dansby,1754,LB,1,ARZ,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2017,9
Andy Lee,1906,P,1,ARZ,0,0,0,6,0,5,60.7,,,57.7,,,0,0,0,0,0,2017,9
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,8,60.9,,,59.4,,,0,0,0,0,0,2017,9
Mike Adams,1972,S,1,CAR,0,0,0,0,2,0,59.9,,,,,,0,0,0,0,0,2017,9
Don Muhlbach,2130,LS,1,DET,0,0,0,0,0,7,63.9,,,,,,0,0,0,0,0,2017,9
Thomas Davis Sr.,2231,LB,1,CAR,1,0,0,0,3,0,60.0,,,,,,0,0,0,0,0,2017,9
Mike Nugent,2264,K,1,DAL,0,5,0,0,0,4,60.0,60.0,,,,64.5,0,0,0,0,0,2017,9
Richie Incognito,2298,G,1,BUF,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2017,9
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,3,60.4,,,67.3,,,0,0,0,0,0,2017,9
Lorenzo Alexander,2476,ED,1,BUF,0,5,0,6,6,0,52.9,,,,,,0,0,0,0,1,2017,9
Jon Condo,2539,LS,1,OAK,0,0,0,3,0,5,64.2,,,,,,0,0,0,0,0,2017,9
John Denney,2561,LS,1,MIA,0,0,0,5,0,3,64.2,,,,,,0,0,0,0,0,2017,9
Robbie Gould,2607,K,1,SF,0,0,0,0,0,2,60.0,,,,,63.9,0,0,0,0,0,2017,9
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,5,0,4,64.5,,,,,,0,0,0,0,0,2017,9
Johnathan Joseph,2969,CB,1,HST,0,0,0,0,2,0,60.1,,,,,,0,0,0,0,0,2017,9
Marcedes Lewis,2973,TE,1,JAX,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2017,9
Anthony Fasano,2998,TE,1,MIA,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2017,9
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,9,61.2,,,,,,0,0,0,0,0,2017,9
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2017,9
Jahri Evans,3053,G,1,GB,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2017,9
Kyle Williams,3079,DI,1,BUF,0,0,0,0,6,0,59.4,,,,,,0,0,0,0,0,2017,9
Delanie Walker,3120,TE,1,TEN,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2017,9
Sam Koch,3148,P,1,BLT,0,0,0,5,0,4,60.6,,,60.5,,,0,0,0,0,0,2017,9
Matt Prater,3471,K,1,DET,0,0,0,0,0,7,60.0,,,,,52.3,0,0,0,0,0,2017,9
Jon Ryan,3493,P,1,SEA,0,0,0,6,0,3,60.4,,,59.6,,,0,0,0,0,0,2017,9
Ted Ginn Jr.,3625,WR,1,NO,2,0,6,0,0,0,60.2,,42.9,,54.3,,0,0,0,0,0,2017,9
Leon Hall,3634,CB,1,SF,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2017,9
Paul Posluszny,3650,LB,1,JAX,2,0,0,3,0,0,59.8,,,,,,0,0,0,0,0,2017,9
Zak DeOssie,3732,LS,1,NYG,0,0,0,5,0,4,47.6,,,,,,0,0,0,0,1,2017,9
Allen Barbre,3735,G,1,DEN,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2017,9
Jermon Bushrod,3741,G,1,MIA,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2017,9
Brent Celek,3778,TE,1,PHI,6,0,0,0,0,8,59.4,,,,,,0,0,0,0,0,2017,9
Corey Graham,3784,S,1,PHI,2,1,6,2,0,0,64.7,,,,,,0,0,1,0,0,2017,9
Mason Crosby,3809,K,1,GB,0,2,0,0,0,4,60.0,60.0,,,,47.7,0,0,0,0,0,2017,9
Clark Harris,3859,LS,1,CIN,0,0,0,7,0,1,80.5,,,,,,0,0,0,1,0,2017,9
Eric Weems,4097,WR,1,TEN,5,5,5,5,0,0,60.0,,,,,,0,0,0,0,0,2017,9
Chris Long,4316,ED,1,PHI,0,0,0,0,5,0,60.4,,,,,,0,0,0,0,0,2017,9
Dominique Rodgers-Cromartie,4330,CB,1,NYG,0,4,0,0,9,0,61.1,,,,,,0,0,0,0,0,2017,9
Aqib Talib,4334,CB,1,DEN,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2017,9
