player,player_id,position,player_game_count,team_name,dropbacks,attempts,completions,completion_percent,yards,ypa,touchdowns,interceptions,grades_offense,grades_pass,grades_run,grades_hands_fumble,sacks,bats,drops,thrown_aways,hit_as_threw,qb_rating,scrambles,first_downs,season,week
Carson Palmer,1317,QB,1,ARZ,57,51,33,64.7,357,7.0,1,1,60.1,60.1,57.1,82.0,6,1,3,1,0,83.5,0,17,2017,4
Brian Hoyer,5277,QB,1,SF,52,49,24,49.0,234,4.8,0,1,64.8,64.7,58.2,81.4,3,0,4,2,0,54.3,0,13,2017,4
Eli Manning,1722,QB,1,NYG,52,49,30,61.2,288,5.9,2,0,76.7,75.6,60.9,80.9,0,0,5,1,1,91.2,3,18,2017,4
Joe Flacco,4332,QB,1,BLT,53,49,31,63.3,235,4.8,1,2,49.3,49.5,,80.6,4,0,3,0,0,64.6,0,14,2017,4
Tom Brady,698,QB,1,NE,48,45,32,71.1,307,6.8,2,0,83.8,80.9,62.6,80.7,3,0,4,0,0,104.6,0,18,2017,4
Matt Ryan,4317,QB,1,ATL,44,42,24,57.1,242,5.8,1,2,62.6,59.6,65.6,43.5,1,1,5,2,1,61.8,1,13,2017,4
Drew Brees,802,QB,1,NO,42,41,29,70.7,268,6.5,2,0,72.9,77.1,48.5,80.3,1,0,5,2,1,104.5,0,16,2017,4
Jameis Winston,9434,QB,1,TB,41,38,22,57.9,332,8.7,3,0,78.2,76.3,64.5,79.7,1,1,1,2,1,113.0,2,15,2017,4
Philip Rivers,1725,QB,1,LAC,40,38,22,57.9,347,9.1,2,0,57.3,57.0,,29.0,2,0,2,5,0,105.9,0,12,2017,4
Alex Smith,2218,QB,1,KC,45,37,27,73.0,293,7.9,1,0,82.8,84.0,58.9,80.8,4,0,4,1,0,104.9,4,18,2017,4
Jared Goff,10635,QB,1,LA,37,36,21,58.3,255,7.1,2,0,56.5,55.8,60.0,28.4,1,0,0,3,0,98.7,0,14,2017,4
Dak Prescott,10769,QB,1,DAL,41,36,20,55.6,252,7.0,3,1,68.5,63.0,79.1,80.1,2,2,2,1,2,93.8,3,14,2017,4
Blake Bortles,8638,QB,1,JAX,38,35,15,42.9,140,4.0,1,1,44.7,41.7,65.7,79.6,1,3,1,2,1,52.1,2,10,2017,4
DeShone Kizer,11807,QB,1,CLV,38,34,16,47.1,118,3.5,0,1,54.3,53.0,62.1,79.5,1,1,5,2,4,43.5,3,6,2017,4
Deshaun Watson,11767,QB,1,HST,36,34,25,73.5,283,8.3,4,1,80.1,75.0,76.3,79.7,1,0,0,2,0,125.0,1,20,2017,4
Mike Glennon,7854,QB,1,CHI,34,33,21,63.6,218,6.6,1,2,51.8,51.4,60.0,27.6,1,1,1,0,1,67.5,0,11,2017,4
Matthew Stafford,4924,QB,1,DET,37,31,19,61.3,209,6.7,0,0,53.3,52.4,60.5,26.7,6,1,0,1,0,81.3,0,14,2017,4
Josh McCown,1085,QB,1,NYJ,37,31,22,71.0,224,7.2,0,1,51.4,48.9,64.0,17.0,5,0,1,1,0,77.9,0,11,2017,4
Carson Wentz,10636,QB,1,PHI,34,31,17,54.8,242,7.8,1,0,72.2,72.8,56.7,28.7,1,0,1,2,0,91.1,2,12,2017,4
Ben Roethlisberger,1732,QB,1,PIT,31,30,18,60.0,216,7.2,1,1,72.9,71.5,60.0,78.2,1,2,1,1,1,79.3,0,9,2017,4
Case Keenum,7323,QB,1,MIN,32,30,16,53.3,219,7.3,0,0,69.4,68.2,,78.1,2,0,2,2,0,76.9,0,9,2017,4
Andy Dalton,6187,QB,1,CIN,37,30,25,83.3,286,9.5,4,0,85.1,79.5,76.9,78.4,3,0,0,2,0,146.0,4,17,2017,4
Cam Newton,6153,QB,1,CAR,33,29,22,75.9,316,10.9,3,1,82.1,86.9,53.7,79.7,2,0,0,0,1,130.8,2,18,2017,4
Jacoby Brissett,10725,QB,1,IND,34,29,16,55.2,157,5.4,1,1,48.2,47.8,58.1,27.5,3,1,2,1,3,67.7,2,9,2017,4
Jay Cutler,2956,QB,1,MIA,32,28,20,71.4,164,5.9,0,1,49.6,52.8,56.7,27.5,4,0,1,0,0,71.1,0,7,2017,4
Russell Wilson,7077,QB,1,SEA,33,26,21,80.8,295,11.3,2,2,93.5,91.5,80.1,78.7,3,0,1,0,0,107.5,4,13,2017,4
Trevor Siemian,9683,QB,1,DEN,31,26,16,61.5,179,6.9,1,0,71.4,72.3,54.6,78.5,4,1,2,3,0,94.9,1,10,2017,4
Aaron Rodgers,2241,QB,1,GB,28,26,18,69.2,179,6.9,4,0,82.6,80.8,60.0,77.6,2,1,1,1,0,128.0,0,9,2017,4
Kirk Cousins,7102,QB,1,WAS,27,24,14,58.3,220,9.2,2,0,90.6,88.5,71.4,77.6,0,0,2,2,0,116.7,3,12,2017,4
Tyrod Taylor,6332,QB,1,BUF,25,20,12,60.0,182,9.1,1,0,76.8,77.8,59.8,77.9,3,0,1,0,0,106.7,2,10,2017,4
Derek Carr,8671,QB,1,OAK,20,18,10,55.6,143,7.9,1,0,58.6,58.2,,75.4,2,0,0,2,0,100.0,0,5,2017,4
