player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Travis Kelce,7844,TE,1,KC,15,8,53.3,101,0,67.5,65.4,28.7,70.1,67.5,12.6,55,6.9,21,6,3,0,0,1,74.6,0,0,2016,12
Michael Crabtree,4933,WR,1,OAK,13,8,61.5,110,0,85.1,82.0,54.9,70.1,,13.8,49,6.1,49,5,1,0,0,3,88.6,0,0,2016,12
Tyrell Williams,10154,WR,1,SD,13,8,61.5,70,1,73.0,71.0,57.0,70.6,,8.8,23,2.9,21,4,1,1,0,1,69.4,0,0,2016,12
Jordan Reed,7866,TE,1,WAS,12,10,83.3,95,2,94.6,94.0,78.0,71.1,70.2,9.5,13,1.3,33,8,0,0,0,0,139.2,0,0,2016,12
Terrelle Pryor Sr.,6944,WR,1,CLV,12,6,50.0,131,0,71.6,71.6,49.2,68.8,,21.8,13,2.2,54,4,1,0,0,0,89.2,0,0,2016,12
Jordy Nelson,4350,WR,1,GB,11,8,72.7,91,0,81.9,80.5,77.3,70.6,,11.4,25,3.1,22,5,0,0,0,0,97.2,0,0,2016,12
Donte Moncrief,8725,WR,1,IND,11,6,54.5,45,1,70.3,69.5,49.2,68.8,,7.5,28,4.7,12,5,1,1,0,0,57.0,0,0,2016,12
Marquess Wilson,8019,WR,1,CHI,11,8,72.7,125,1,77.3,74.4,35.7,70.1,,15.6,37,4.6,23,7,2,0,0,0,140.3,0,0,2016,12
Odell Beckham Jr.,8647,WR,1,NYG,11,6,54.5,96,2,88.2,86.4,74.6,72.7,,16.0,58,9.7,41,5,0,0,0,2,123.5,0,0,2016,12
Marvin Jones Jr.,7158,WR,1,DET,11,4,36.4,54,0,67.9,66.9,72.1,67.0,,13.5,11,2.8,20,4,0,0,0,0,52.8,0,0,2016,12
Mike Evans,8642,WR,1,TB,11,8,72.7,104,2,92.6,92.3,77.3,70.6,,13.0,19,2.4,26,7,0,1,0,1,103.8,0,0,2016,12
David Johnson,9519,HB,1,ARZ,10,8,80.0,103,1,79.4,88.0,54.9,76.4,73.4,12.9,74,9.3,25,6,1,0,0,2,142.9,0,0,2016,12
Michael Thomas,10681,WR,1,NO,10,9,90.0,108,2,90.7,90.2,77.3,70.6,,12.0,48,5.3,35,7,0,0,0,3,151.3,0,0,2016,12
Emmanuel Sanders,5606,WR,1,DEN,10,7,70.0,162,1,81.9,85.7,75.6,69.5,,23.1,42,6.0,64,5,0,0,0,1,145.8,2,0,2016,12
Adam Thielen,8288,WR,1,MIN,10,8,80.0,53,0,65.3,64.5,76.5,72.4,,6.6,35,4.4,10,3,0,1,0,1,49.2,0,0,2016,12
Julian Edelman,5156,WR,1,NE,10,8,80.0,83,0,70.9,70.6,54.5,70.1,,10.4,19,2.4,24,5,1,0,0,0,101.3,0,0,2016,12
Kenny Britt,4953,WR,1,LA,10,5,50.0,52,1,66.2,68.1,73.4,68.0,,10.4,16,3.2,17,3,0,0,0,1,98.8,2,0,2016,12
DeAndre Hopkins,7808,WR,1,HST,9,5,55.6,70,0,76.3,75.0,73.4,68.0,,14.0,28,5.6,19,5,0,1,0,0,41.2,0,0,2016,12
Brandon Marshall,3064,WR,1,NYJ,9,6,66.7,67,1,76.4,75.2,74.6,68.8,,11.2,9,1.5,20,5,0,0,0,0,125.7,0,0,2016,12
Deonte Thompson,7513,WR,1,CHI,9,5,55.6,44,1,67.8,67.1,45.8,69.5,,8.8,7,1.4,14,3,1,0,0,0,105.8,0,0,2016,12
Josh Bellamy,7472,WR,1,CHI,9,4,44.4,41,0,49.7,49.9,26.3,67.0,,10.3,9,2.3,15,2,3,0,0,1,58.1,0,0,2016,12
Jermaine Gresham,5546,TE,1,ARZ,9,5,55.6,35,1,66.1,66.4,73.4,68.0,25.7,7.0,6,1.2,15,3,0,1,0,0,62.0,0,0,2016,12
Jamison Crowder,9538,WR,1,WAS,9,8,88.9,88,0,65.1,64.7,76.5,70.1,,11.0,53,6.6,38,2,0,0,0,5,107.4,0,0,2016,12
Cameron Meredith,10008,WR,1,CHI,9,2,22.2,19,0,39.4,42.0,25.0,64.0,,9.5,2,1.0,11,2,4,1,0,0,0.0,1,0,2016,12
Kyle Rudolph,6195,TE,1,MIN,9,9,100.0,64,0,55.5,57.9,56.7,70.6,69.9,7.1,22,2.4,18,2,0,0,0,0,96.3,1,0,2016,12
Tyreek Hill,10799,WR,1,KC,9,9,100.0,52,1,80.4,77.9,78.0,75.0,,5.8,29,3.2,11,5,0,0,0,0,127.8,0,0,2016,12
Tyler Boyd,10689,WR,1,CIN,8,5,62.5,62,0,66.7,66.0,74.6,68.8,,12.4,17,3.4,22,3,0,0,0,0,86.5,0,0,2016,12
Demaryius Thomas,5547,WR,1,DEN,8,5,62.5,60,0,73.1,71.3,73.4,68.0,,12.0,16,3.2,24,2,0,0,0,0,85.4,0,0,2016,12
Anquan Boldin,1369,WR,1,DET,8,7,87.5,69,1,85.9,84.2,75.6,69.5,,9.9,29,4.1,29,5,0,0,0,0,142.2,0,0,2016,12
Vance McDonald,7836,TE,1,SF,8,4,50.0,60,0,69.9,67.4,72.1,67.0,73.0,15.0,24,6.0,35,2,0,0,0,1,75.0,0,0,2016,12
Mohamed Sanu,7084,WR,1,ATL,8,8,100.0,65,0,73.0,69.8,76.5,70.8,,8.1,40,5.0,12,4,0,0,0,0,100.5,0,0,2016,12
Ted Ginn Jr.,3625,WR,1,CAR,8,4,50.0,115,1,84.0,81.7,72.1,70.0,,28.8,61,15.3,88,3,0,0,0,3,135.4,0,0,2016,12
Doug Baldwin,6615,WR,1,SEA,8,7,87.5,34,0,63.7,63.0,75.6,69.5,,4.9,33,4.7,12,3,0,0,0,1,84.4,0,0,2016,12
Jarvis Landry,8698,WR,1,MIA,7,4,57.1,47,0,58.0,57.6,28.7,70.6,,11.8,13,3.3,17,3,2,0,0,0,77.7,0,0,2016,12
Dorial Green-Beckham,9473,WR,1,PHI,7,6,85.7,82,0,68.9,72.9,74.6,68.8,,13.7,20,3.3,24,5,0,0,0,1,115.5,1,0,2016,12
James White,8765,HB,1,NE,7,4,57.1,22,0,62.7,62.6,73.4,68.0,78.6,5.5,22,5.5,11,1,0,0,0,0,62.8,0,0,2016,12
Willie Snead IV,8999,WR,1,NO,7,5,71.4,38,0,77.9,73.2,73.4,68.8,,7.6,31,6.2,16,2,0,0,0,2,84.2,0,0,2016,12
Amari Cooper,9437,WR,1,OAK,7,4,57.1,22,0,56.2,55.7,72.1,67.0,,5.5,12,3.0,9,1,0,1,0,0,23.2,0,0,2016,12
Dez Bryant,5549,WR,1,DAL,7,5,71.4,72,0,80.1,78.6,46.3,68.0,,14.4,12,2.4,26,4,1,0,0,0,104.5,0,0,2016,12
Vernon Davis,2951,TE,1,WAS,7,5,71.4,68,0,73.1,74.2,73.4,68.0,71.3,13.6,33,6.6,26,3,0,0,0,1,102.1,0,0,2016,12
Golden Tate,5585,WR,1,DET,7,5,71.4,77,0,64.2,63.6,46.3,68.0,,15.4,42,8.4,41,2,1,0,0,4,107.4,0,0,2016,12
Brandon LaFell,5602,WR,1,CIN,7,3,42.9,38,0,59.9,59.5,70.5,65.8,,12.7,19,6.3,23,2,0,0,0,1,60.4,0,0,2016,12
Jimmy Graham,5619,TE,1,SEA,7,6,85.7,67,0,64.2,61.3,74.6,16.9,73.5,11.2,19,3.2,21,3,0,0,1,0,106.5,0,0,2016,12
Malcolm Mitchell,10746,WR,1,NE,7,5,71.4,42,2,84.3,82.4,46.3,68.0,,8.4,8,1.6,13,4,1,0,0,0,126.2,0,0,2016,12
Julio Jones,6158,WR,1,ATL,7,4,57.1,35,0,59.1,57.5,41.6,67.0,62.3,8.8,8,2.0,15,2,1,1,0,0,31.0,0,0,2016,12
Lance Kendricks,6199,TE,1,LA,7,4,57.1,51,1,81.1,78.3,72.1,67.0,63.3,12.8,12,3.0,24,2,0,1,0,0,80.1,0,0,2016,12
Torrey Smith,6210,WR,1,SF,7,3,42.9,24,1,59.4,58.8,28.7,67.0,,8.0,2,0.7,17,3,1,1,0,1,52.1,0,0,2016,12
Tyler Eifert,7802,TE,1,CIN,7,5,71.4,68,1,72.8,76.3,73.4,68.0,78.7,13.6,25,5.0,25,4,0,0,0,0,141.7,1,0,2016,12
DeSean Jackson,4363,WR,1,WAS,7,4,57.1,118,1,67.2,64.9,72.1,67.0,,29.5,30,7.5,67,3,0,0,0,0,141.4,0,0,2016,12
Chris Thompson,7936,HB,1,WAS,6,5,83.3,17,0,59.3,62.5,73.4,71.6,20.7,3.4,10,2.0,9,1,0,0,0,0,79.2,0,0,2016,12
Kenny Stills,7926,WR,1,MIA,6,3,50.0,72,1,67.5,66.8,36.2,65.8,,24.0,26,8.7,43,3,1,0,0,1,133.3,0,0,2016,12
DeVante Parker,9447,WR,1,MIA,6,3,50.0,64,0,70.3,70.1,70.5,65.8,,21.3,5,1.7,46,1,0,0,0,0,88.2,0,0,2016,12
James Wright,8873,WR,1,CIN,6,3,50.0,23,0,56.0,55.9,36.8,65.8,,7.7,5,1.7,11,2,1,0,0,1,59.7,0,0,2016,12
Allen Hurns,8931,WR,1,JAX,6,1,16.7,12,1,51.8,50.9,28.8,61.2,,12.0,15,15.0,12,1,1,0,0,0,79.2,0,0,2016,12
Tyler Lockett,9502,WR,1,SEA,6,0,0.0,0,0,48.0,46.2,28.0,68.5,,,0,,0,0,1,1,0,0,0.0,0,0,2016,12
Phillip Dorsett,9462,WR,1,IND,6,3,50.0,31,0,57.5,57.7,36.2,65.8,,10.3,1,0.3,16,2,1,1,0,0,25.7,0,0,2016,12
Shaun Draughn,6440,HB,1,SF,6,6,100.0,49,0,64.5,75.5,74.6,68.8,37.8,8.2,45,7.5,16,2,0,0,0,3,100.7,0,0,2016,12
Dontrelle Inman,6597,WR,1,SD,6,6,100.0,119,1,81.9,79.5,74.6,68.8,,19.8,32,5.3,52,4,0,0,0,0,158.3,0,0,2016,12
Josh Hill,8200,TE,1,NO,6,6,100.0,74,0,81.0,83.1,74.6,68.8,76.1,12.3,51,8.5,35,3,0,0,0,1,118.1,0,0,2016,12
Isaiah Crowell,9295,HB,1,CLV,6,6,100.0,47,0,57.1,91.7,74.6,25.8,44.4,7.8,50,8.3,13,2,0,0,0,3,99.3,0,0,2016,12
Corey Coleman,10649,WR,1,CLV,6,3,50.0,38,1,60.6,61.9,70.5,65.8,,12.7,14,4.7,21,2,0,0,0,1,109.7,1,0,2016,12
Darren Sproles,2347,HB,1,PHI,6,5,83.3,48,0,59.5,82.4,74.6,71.3,18.4,9.6,55,11.0,17,2,0,0,0,1,100.0,0,0,2016,12
Randall Cobb,6216,WR,1,GB,6,6,100.0,41,0,66.9,65.0,74.6,68.8,,6.8,40,6.7,12,4,0,0,0,1,95.1,0,0,2016,12
Dwayne Allen,7066,TE,1,IND,6,5,83.3,49,0,67.9,74.8,73.4,68.0,25.8,9.8,13,2.6,13,2,0,0,0,0,100.7,0,0,2016,12
Ryan Griffin,7982,TE,1,HST,6,4,66.7,36,0,54.4,55.6,72.1,67.0,,9.0,14,3.5,15,2,0,0,0,0,82.6,0,0,2016,12
Antonio Brown,5718,WR,1,PIT,6,5,83.3,91,3,91.3,91.0,74.6,68.8,,18.2,10,2.0,33,3,0,0,0,0,158.3,2,0,2016,12
Marqise Lee,8674,WR,1,JAX,6,4,66.7,37,1,69.4,65.9,41.6,69.8,,9.3,4,1.0,20,3,1,0,0,0,122.9,0,0,2016,12
Rishard Matthews,7211,WR,1,TEN,6,3,50.0,64,1,75.5,75.2,70.5,65.8,,21.3,17,5.7,29,3,0,0,0,0,127.8,1,0,2016,12
Cole Beasley,7330,WR,1,DAL,6,5,83.3,56,0,86.9,85.6,73.4,68.0,,11.2,20,4.0,18,4,0,0,0,0,105.6,0,0,2016,12
Kelvin Benjamin,8663,WR,1,CAR,6,2,33.3,53,1,62.9,62.9,68.3,64.0,,26.5,3,1.5,44,1,0,0,0,0,106.3,0,0,2016,12
C.J. Fiedorowicz,8700,TE,1,HST,6,4,66.7,42,0,74.4,62.2,42.1,67.0,71.8,10.5,12,3.0,16,2,1,1,0,0,47.2,0,0,2016,12
Dion Lewis,6301,HB,1,NE,6,4,66.7,34,0,68.9,87.9,72.1,72.4,,8.5,22,5.5,16,2,0,0,0,0,81.3,0,0,2016,12
Davante Adams,8688,WR,1,GB,6,5,83.3,113,2,76.3,75.0,73.4,68.0,,22.6,28,5.6,50,4,0,0,0,2,158.3,0,0,2016,12
Albert Wilson,8943,WR,1,KC,6,2,33.3,6,0,43.1,46.3,29.9,64.0,,3.0,8,4.0,4,0,1,0,0,0,42.4,1,0,2016,12
Zach Ertz,7816,TE,1,PHI,6,3,50.0,36,0,54.3,50.1,36.2,65.8,66.2,12.0,3,1.0,16,1,1,1,0,0,29.2,0,0,2016,12
Jeremy Hill,8690,HB,1,CIN,6,6,100.0,61,0,59.8,69.7,74.6,75.7,77.4,10.2,43,7.2,24,2,0,0,0,0,109.0,0,0,2016,12
Taylor Gabriel,9002,WR,1,ATL,5,4,80.0,75,2,90.5,89.9,72.1,68.3,,18.8,73,18.3,35,2,0,0,0,2,158.3,0,0,2016,12
