player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Ezekiel Elliott,10638,HB,1,DAL,32,30,140,4.7,0,73.2,70.6,79.9,60.0,79,2.63,21,8,3,0,0,0,2016,3
Todd Gurley II,9443,HB,1,LA,30,27,85,3.1,2,58.0,58.8,79.2,60.0,60,2.22,16,5,1,0,0,0,2016,3
LeGarrette Blount,5863,HB,1,NE,31,24,105,4.4,2,59.4,58.7,78.2,59.0,84,3.5,41,5,2,0,0,0,2016,3
Carlos Hyde,8692,HB,1,SF,24,21,103,4.9,2,65.0,65.9,77.8,59.3,48,2.29,34,4,1,0,0,0,2016,3
Lamar Miller,7097,HB,1,HST,21,21,80,3.8,0,61.7,59.0,78.1,,33,1.57,15,7,1,0,0,0,2016,3
Frank Gore,2282,HB,1,IND,22,21,82,3.9,1,56.6,60.9,26.4,60.0,61,2.9,19,5,4,1,0,0,2016,3
Christine Michael,7843,HB,1,SEA,21,20,106,5.3,2,77.1,77.7,77.9,60.0,45,2.25,41,5,5,0,0,0,2016,3
Spencer Ware,7975,HB,1,KC,24,20,75,3.8,0,46.1,46.6,26.1,60.0,53,2.65,17,4,2,1,0,0,2016,3
David Johnson,9519,HB,1,ARZ,19,19,83,4.4,2,65.3,72.9,77.6,,50,2.63,22,5,4,0,0,0,2016,3
LeSean McCoy,4976,HB,1,BUF,19,17,110,6.5,2,64.7,67.5,25.7,60.0,37,2.18,24,5,4,1,0,0,2016,3
Jeremy Hill,8690,HB,1,CIN,19,17,97,5.7,2,65.8,66.2,76.2,60.0,58,3.41,50,5,1,0,0,0,2016,3
Matt Jones,9528,HB,1,WAS,19,17,65,3.8,0,62.5,62.2,76.4,60.0,46,2.71,12,3,3,1,0,0,2016,3
Eddie Lacy,7842,HB,1,GB,20,17,103,6.1,0,68.5,68.9,76.7,60.0,58,3.41,25,5,4,0,0,0,2016,3
Wendell Smallwood,10787,HB,1,PHI,17,17,79,4.6,1,62.4,62.5,76.5,,33,1.94,14,6,2,0,0,0,2016,3
Jerick McKinnon,8731,HB,1,MIN,17,16,45,2.8,0,58.4,59.8,76.4,60.0,35,2.19,14,1,3,0,0,0,2016,3
Melvin Gordon III,9448,HB,1,SD,16,16,35,2.2,1,53.3,45.4,76.6,,28,1.75,7,1,1,0,0,0,2016,3
DeMarco Murray,6223,HB,1,TEN,17,16,114,7.1,1,83.2,86.8,77.1,60.0,69,4.31,36,6,7,0,0,0,2016,3
