player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Victor Cruz,5827,WR,1,NYG,15,10,66.7,164,1,71.2,70.6,78.0,71.1,,16.4,64,6.4,69,6,0,0,0,3,125.4,0,0,2013,4
Tony Gonzalez,237,TE,1,ATL,14,12,85.7,149,2,91.7,90.9,80.0,72.3,74.5,12.4,41,3.4,25,8,0,0,0,2,150.6,0,0,2013,4
A.J. Green,6156,WR,1,CIN,14,7,50.0,51,0,61.3,62.0,75.6,69.5,,7.3,6,0.9,16,3,0,0,0,1,58.9,1,0,2013,4
Brandon Marshall,3064,WR,1,CHI,14,7,50.0,79,0,72.1,68.7,54.5,70.1,,11.3,14,2.0,24,5,1,1,0,2,37.5,0,0,2013,4
Julio Jones,6158,WR,1,ATL,13,6,46.2,108,0,58.0,57.8,28.0,17.2,,18.0,23,3.8,49,5,4,1,1,1,43.1,0,0,2013,4
Andre Johnson,1319,WR,1,HST,12,9,75.0,110,0,76.2,75.5,77.3,70.6,,12.2,28,3.1,17,7,0,0,0,2,102.8,0,0,2013,4
Martellus Bennett,4375,TE,1,CHI,12,8,66.7,90,0,65.9,66.8,76.5,70.1,21.9,11.3,28,3.5,30,3,0,0,0,3,88.9,0,0,2013,4
Jordan Cameron,6254,TE,1,CLV,12,10,83.3,91,1,86.8,87.2,58.5,71.1,74.8,9.1,49,4.9,31,5,1,0,0,1,126.0,0,0,2013,4
Antonio Brown,5718,WR,1,PIT,12,12,100.0,88,0,79.9,77.9,80.0,73.7,,7.3,46,3.8,15,7,0,0,0,1,97.2,0,0,2013,4
Reggie Wayne,800,WR,1,IND,11,5,45.5,100,1,88.7,87.6,74.6,68.8,,20.0,32,6.4,31,5,0,0,0,1,108.1,0,0,2013,4
Torrey Smith,6210,WR,1,BLT,11,5,45.5,166,1,78.4,77.0,73.4,68.0,,33.2,73,14.6,74,5,0,1,0,1,84.5,0,0,2013,4
Antonio Gates,1609,TE,1,SD,11,10,90.9,136,1,84.1,82.8,78.0,71.1,70.6,13.6,57,5.7,56,5,0,1,0,0,110.6,0,0,2013,4
Alshon Jeffery,7048,WR,1,CHI,11,5,45.5,107,1,75.8,69.1,49.2,69.8,,21.4,1,0.2,44,3,1,2,0,0,71.2,0,0,2013,4
Jerome Simpson,4360,WR,1,MIN,11,7,63.6,124,0,90.7,90.0,75.6,69.5,,17.7,53,7.6,51,5,0,0,0,3,102.1,0,0,2013,4
Cecil Shorts,6266,WR,1,JAX,11,7,63.6,61,0,69.3,68.4,52.5,69.5,,8.7,13,1.9,15,4,1,2,0,0,38.6,0,0,2013,4
Kenbrell Thompkins,8126,WR,1,NE,11,6,54.5,127,1,83.5,81.2,29.7,68.8,,21.2,14,2.3,49,4,2,0,0,0,125.9,0,0,2013,4
Vincent Jackson,2278,WR,1,TB,11,2,18.2,27,0,58.5,58.3,68.3,64.0,,13.5,2,1.0,14,2,0,2,0,0,0.0,0,0,2013,4
Calvin Johnson,3618,WR,1,DET,10,4,40.0,44,1,74.5,72.2,72.1,67.0,,11.0,20,5.0,19,3,0,1,0,1,47.5,0,0,2013,4
Donnie Avery,4347,WR,1,KC,10,2,20.0,23,0,51.9,51.7,29.9,64.0,,11.5,10,5.0,14,2,1,0,0,0,39.6,0,0,2013,4
Jason Witten,1384,TE,1,DAL,10,5,50.0,43,0,59.5,55.2,73.4,68.0,73.4,8.6,7,1.4,11,1,0,0,0,0,61.7,0,0,2013,4
Michael Floyd,7019,WR,1,ARZ,10,5,50.0,87,0,67.9,67.5,73.4,68.0,,17.4,34,6.8,27,4,0,1,0,2,40.4,0,0,2013,4
Owen Daniels,3043,TE,1,HST,10,6,60.0,72,0,69.6,71.6,49.7,68.8,74.0,12.0,9,1.5,21,4,1,2,0,0,42.5,0,0,2013,4
