player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,4,60.0,,,,,76.7,0,0,0,0,0,2018,4
Phil Dawson,422,K,1,ARZ,0,4,0,0,0,5,60.0,60.0,,,,30.5,0,0,0,0,0,2018,4
Sebastian Janikowski,595,K,1,SEA,0,4,0,0,0,6,60.0,60.0,,,,52.3,0,0,0,0,0,2018,4
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,7,60.0,,,,,72.2,0,0,0,0,0,2018,4
Benjamin Watson,1753,TE,1,NO,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2018,4
Andy Lee,1906,P,1,ARZ,0,0,0,5,0,5,60.6,,,67.5,,,0,0,0,0,0,2018,4
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,4,48.2,,,,,,1,0,0,0,0,2018,4
Adam Jones,2223,CB,1,DEN,0,0,2,0,0,0,60.0,,,,60.5,,0,0,0,0,0,2018,4
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,5,60.6,,,65.0,,,0,0,0,0,0,2018,4
Lorenzo Alexander,2476,LB,1,BUF,0,0,1,8,5,0,72.1,,,,,,0,0,1,0,0,2018,4
John Denney,2561,LS,1,MIA,0,0,0,7,0,1,83.4,,,,,,0,0,1,1,0,2018,4
Robbie Gould,2607,K,1,SF,0,0,0,0,0,5,60.0,,,,,64.5,0,0,0,0,0,2018,4
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,2,0,6,64.3,,,,,,0,0,0,0,0,2018,4
Haloti Ngata,2957,DI,1,PHI,0,0,0,0,4,0,59.1,,,,,,0,0,0,0,0,2018,4
Johnathan Joseph,2969,CB,1,HST,0,0,0,0,4,0,60.4,,,,,,0,0,0,0,0,2018,4
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2018,4
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2018,4
Frostee Rucker,3036,ED,1,OAK,0,0,0,0,0,6,60.4,,,,,,0,0,0,0,0,2018,4
