player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,1,60.0,,,,,60.3,0,0,0,0,0,2013,12
David Akers,295,K,1,DET,0,0,0,0,0,3,60.0,,,,,60.9,0,0,0,0,0,2013,12
Charles Woodson,330,S,1,OAK,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2013,12
Patrick Mannelly,410,LS,1,CHI,0,0,0,3,0,3,46.6,,,,,,0,0,0,0,0,2013,12
Phil Dawson,422,K,1,SF,0,6,0,0,0,5,60.0,60.0,,,,65.9,0,0,0,0,0,2013,12
London Fletcher,424,LB,1,WAS,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2013,12
John Abraham,591,ED,1,ARZ,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2013,12
Sebastian Janikowski,595,K,1,OAK,0,6,0,0,0,7,60.0,60.0,,,,47.0,0,0,0,0,0,2013,12
Shane Lechler,673,P,1,HST,0,0,0,7,0,2,60.3,,,67.8,,,0,0,0,0,0,2013,12
Mike Leach,750,LS,1,ARZ,0,0,0,2,0,9,50.2,,,,,,0,0,0,0,0,2013,12
Paris Lenon,751,LB,1,DEN,0,6,6,0,0,0,53.0,,,,,,0,0,0,0,0,2013,12
Rian Lindell,754,K,1,TB,0,0,0,0,0,6,60.0,,,,,30.0,0,0,0,0,0,2013,12
Justin Smith,776,DI,1,SF,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2013,12
Andre Carter,779,ED,1,NE,0,0,0,0,5,0,59.7,,,,,,0,0,0,0,0,2013,12
Santana Moss,786,WR,1,WAS,0,0,4,0,0,0,60.0,,,,61.5,,0,0,0,0,0,2013,12
Dominic Raiola,820,C,1,DET,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2013,12
Roberto Garza,856,C,1,CHI,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,12
Jay Feely,955,K,1,ARZ,0,8,0,0,0,9,60.1,61.5,,,,69.4,0,0,1,0,1,2013,12
Julius Peppers,1010,ED,1,CHI,0,0,0,0,6,0,59.1,,,,,,0,0,0,0,0,2013,12
