player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,67.8,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2019,3
Matt Bryant,1223,,1,ATL,64.5,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,3
Robbie Gould,2607,K,1,SF,63.9,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2019,3
Stephen Gostkowski,3063,K,1,NE,49.3,3,4,75.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,3
Matt Prater,3471,K,1,DET,64.8,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2019,3
Mason Crosby,3809,K,1,GB,55.3,3,3,100.0,0,0,,0,0,,0,0,,2,3,66.7,0,0,,2019,3
Stephen Hauschka,4655,K,1,BUF,64.8,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,2019,3
Dan Bailey,6796,K,1,MIN,69.2,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2019,3
Randy Bullock,7154,K,1,CIN,65.5,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2019,3
Greg Zuerlein,7163,K,1,LA,56.7,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,1,1,100.0,2019,3
Justin Tucker,7604,K,1,BLT,64.0,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,3
Dustin Hopkins,7958,K,1,WAS,46.5,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2019,3
Brandon McManus,8437,K,1,DEN,45.2,1,2,50.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,3
Brett Maher,8585,K,1,DAL,49.5,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,1,0.0,2019,3
Cairo Santos,8932,K,1,TEN,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2019,3
Chris Boswell,8990,K,1,PIT,66.7,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2019,3
Ty Long,9728,K,1,LAC,66.4,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2019,3
Josh Lambo,10133,K,1,JAX,68.6,2,2,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2019,3
Jason Myers,10207,K,1,SEA,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2019,3
Wil Lutz,11096,K,1,NO,29.9,3,4,75.0,0,0,,0,0,,0,0,,0,0,,0,0,,2019,3
Ka'imi Fairbairn,11161,K,1,HST,34.1,3,4,75.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2019,3
Aldrick Rosas,11331,K,1,NYG,64.7,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,3
Sam Ficken,11437,K,1,NYJ,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2019,3
Jake Elliott,11908,K,1,PHI,64.0,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2019,3
Zane Gonzalez,11979,K,1,ARZ,67.5,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2019,3
Harrison Butker,11988,K,1,KC,52.3,3,4,75.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2019,3
Austin Seibert,13701,K,1,CLV,63.0,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2019,3
Daniel Carlson,28121,K,1,OAK,50.0,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2019,3
Jason Sanders,29578,K,1,MIA,47.7,0,0,,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2019,3
Joey Slye,39235,K,1,CAR,66.1,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2019,3
Eddy Pineiro,44140,K,1,CHI,52.9,4,4,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2019,3
Matt Gay,57643,K,1,TB,36.1,1,3,33.3,0,0,,2,2,100.0,0,1,0.0,1,1,100.0,1,1,100.0,2019,3
