player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,8,60.0,,,,,70.8,0,0,0,0,0,2014,9
Charles Woodson,330,S,1,OAK,0,0,0,0,7,0,59.7,,,,,,0,0,0,0,0,2014,9
Phil Dawson,422,K,1,SF,0,3,0,0,0,3,60.0,60.0,,,,43.5,0,0,0,0,0,2014,9
Sebastian Janikowski,595,K,1,OAK,0,5,0,0,0,5,60.0,60.0,,,,53.9,0,0,0,0,0,2014,9
Shane Lechler,673,P,1,HST,0,0,0,6,0,4,60.6,,,65.0,,,0,0,0,0,0,2014,9
Shayne Graham,730,K,1,NO,0,0,0,0,0,4,60.0,,,,,61.2,0,0,0,0,0,2014,9
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,4,51.6,,,,,,0,0,0,0,0,2014,9
Santana Moss,786,WR,1,WAS,2,0,0,0,0,0,59.5,,,,,,0,0,0,0,0,2014,9
Ryan Pickett,799,DI,1,HST,0,0,1,0,5,0,59.9,,,,,,0,0,0,0,0,2014,9
Larry Foote,1126,LB,1,ARZ,0,0,1,0,4,0,60.2,,,,,,0,0,0,0,0,2014,9
Brett Keisel,1204,DI,1,PIT,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2014,9
Billy Cundiff,1230,K,1,CLV,0,5,0,0,0,4,60.0,60.0,,,,68.7,0,0,0,0,0,2014,9
James Harrison,1251,ED,1,PIT,0,0,1,0,3,0,60.0,,,,,,0,0,0,0,0,2014,9
Terence Newman,1321,CB,1,CIN,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2014,9
Kevin Williams,1325,DI,1,SEA,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2014,9
Troy Polamalu,1332,S,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2014,9
Calvin Pace,1334,ED,1,NYJ,0,0,1,0,4,0,59.9,,,,,,0,0,0,0,0,2014,9
Cory Redding,1381,DI,1,IND,0,0,0,0,4,0,59.9,,,,,,0,0,0,0,0,2014,9
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,66.8,,,,,,0,0,0,0,0,2014,9
Jarret Johnson,1421,ED,1,SD,0,0,0,0,8,0,59.9,,,,,,0,0,0,0,0,2014,9
Mike Scifres,1458,P,1,SD,0,0,0,5,0,0,60.0,,,59.0,,,0,0,0,0,0,2014,9
Josh Brown,1520,K,1,NYG,0,5,0,0,0,4,60.0,60.0,,,,62.3,0,0,1,0,0,2014,9
Chris Clemons,1585,ED,1,JAX,0,0,1,0,5,0,59.7,,,,,,0,0,0,0,0,2014,9
Jon Dorenbos,1600,LS,1,PHI,0,0,0,3,0,5,52.4,,,,,,0,0,0,0,0,2014,9
Kassim Osgood,1676,WR,1,SF,4,3,4,8,0,0,58.6,,,,,,0,0,0,0,0,2014,9
Larry Fitzgerald,1724,WR,1,ARZ,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,9
Vince Wilfork,1742,DI,1,NE,0,0,0,0,4,0,58.9,,,,,,0,0,0,0,0,2014,9
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,9
Karlos Dansby,1754,LB,1,CLV,0,0,3,0,5,0,60.4,,,,,,0,0,0,0,0,2014,9
Dwan Edwards,1772,DI,1,CAR,0,0,1,0,4,2,60.4,,,,,,0,0,0,0,0,2014,9
Matt Schaub,1811,QB,1,OAK,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2014,9
Luke McCown,1827,QB,1,NO,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,9
Will Allen,1832,S,1,PIT,2,4,1,6,1,0,49.8,,,,,,0,0,2,0,0,2014,9
Antonio Smith,1856,DI,1,OAK,0,0,0,0,7,0,58.7,,,,,,0,0,0,0,0,2014,9
Josh Scobee,1858,K,1,JAX,0,5,0,0,0,3,60.0,60.0,,,,61.3,0,0,0,0,0,2014,9
Andy Lee,1906,P,1,SF,0,0,0,8,0,3,60.6,,,74.5,,,0,0,0,0,0,2014,9
Donnie Jones,1939,P,1,PHI,0,0,0,3,0,5,60.5,,,58.7,,,0,0,0,0,0,2014,9
Tyson Clabo,2011,T,1,HST,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,9
Tommy Kelly,2093,DI,1,ARZ,0,0,0,0,4,0,59.8,,,,,,0,0,0,0,0,2014,9
Cullen Loeffler,2106,LS,1,MIN,0,0,0,6,0,3,37.4,,,,,,0,0,0,0,0,2014,9
Ronnie Brown,2219,HB,1,SD,8,0,0,0,0,0,58.0,,,,,,0,0,0,0,0,2014,9
Adam Jones,2223,CB,1,CIN,5,0,6,0,0,0,60.3,,58.9,,63.9,,0,0,0,0,0,2014,9
Thomas Davis Sr.,2231,LB,1,CAR,0,0,1,0,4,0,59.7,,,,,,0,0,0,0,0,2014,9
Heath Miller,2247,TE,1,PIT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,9
Mike Patterson,2248,DI,1,NYG,0,0,2,0,7,0,59.0,,,,,,0,0,0,0,0,2014,9
Logan Mankins,2249,G,1,TB,0,0,0,0,0,5,45.8,,,,,,0,0,0,0,0,2014,9
Mike Nugent,2264,K,1,CIN,0,6,0,0,0,5,60.0,60.0,,,,62.0,0,0,0,0,0,2014,9
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2014,9
Justin Tuck,2291,ED,1,OAK,0,0,0,0,5,0,59.3,,,,,,0,0,0,0,0,2014,9
Adam Snyder,2311,G,1,NYG,0,0,0,0,0,4,60.8,,,,,,0,0,0,0,0,2014,9
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,4,60.5,,,58.6,,,0,0,0,0,0,2014,9
Darren Sproles,2347,HB,1,PHI,0,0,6,0,0,0,60.1,,,,70.0,,0,0,0,0,0,2014,9
Chris Canty,2349,DI,1,BLT,0,0,0,0,5,0,58.9,,,,,,0,0,0,0,0,2014,9
Trent Cole,2363,ED,1,PHI,0,0,0,0,4,0,59.7,,,,,,0,0,0,0,0,2014,9
Joe Berger,2424,G,1,MIN,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2014,9
Kevin Vickerson,2433,DI,1,KC,0,0,0,0,2,4,60.1,,,,,,0,0,0,0,0,2014,9
Lorenzo Alexander,2476,ED,1,ARZ,4,5,3,5,2,0,55.8,,,,,,0,0,0,0,0,2014,9
Jon Condo,2539,LS,1,OAK,0,0,0,6,0,5,30.0,,,,,,0,0,0,0,0,2014,9
Dan Connolly,2540,G,1,NE,0,0,0,0,0,7,61.5,,,,,,0,0,0,0,0,2014,9
John Denney,2561,LS,1,MIA,0,0,0,2,0,8,50.9,,,,,,0,0,0,0,0,2014,9
Michael Koenen,2682,P,1,TB,0,4,0,4,0,5,60.7,60.0,,54.7,,,0,0,0,0,0,2014,9
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2014,9
Jim Leonhard,2694,S,1,CLV,0,1,4,5,1,0,57.8,,,,60.5,,0,0,0,0,0,2014,9
Lance Moore,2718,WR,1,PIT,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2014,9
Nick Novak,2726,K,1,SD,0,1,0,0,0,0,60.0,60.0,,,,,0,0,0,0,0,2014,9
Shaun Suisham,2796,K,1,PIT,0,7,0,0,0,5,60.0,58.9,,,,61.4,0,0,0,0,1,2014,9
Ray Ventrone,2824,S,1,SF,4,3,4,8,0,0,56.8,,,,,,0,0,0,0,0,2014,9
Greg Warren,2831,LS,1,PIT,0,0,0,6,0,5,50.3,,,,,,0,0,0,0,0,2014,9
Ahmad Brooks,2945,ED,1,SF,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2014,9
D'Brickashaw Ferguson,2949,T,1,NYJ,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2014,9
Haloti Ngata,2957,DI,1,BLT,0,0,0,0,3,0,59.1,,,,,,0,0,0,0,0,2014,9
Chad Greenway,2962,LB,1,MIN,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,9
Antonio Cromartie,2964,CB,1,ARZ,0,0,1,0,2,0,60.3,,,,,,0,0,0,0,0,2014,9
Davin Joseph,2968,G,1,SL,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2014,9
DeMeco Ryans,2978,LB,1,PHI,0,0,0,0,3,0,60.1,,,,,,0,0,0,0,0,2014,9
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2014,9
Danieal Manning,2987,S,1,HST,5,4,2,0,5,0,66.4,,58.4,,,,0,0,1,0,0,2014,9
Roman Harper,2988,S,1,CAR,0,0,4,0,4,0,60.1,,,,,,0,0,0,0,0,2014,9
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2014,9
Chris Chester,3001,G,1,WAS,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2014,9
Paul McQuistan,3014,G,1,CLV,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2014,9
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2014,9
Jason Hatcher,3037,DI,1,WAS,0,0,0,0,3,0,59.7,,,,,,0,0,0,0,0,2014,9
Jahri Evans,3053,G,1,NO,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2014,9
Stephen Gostkowski,3063,K,1,NE,0,10,0,0,0,7,60.1,48.9,,,,68.4,0,0,0,0,0,2014,9
Domata Peko Sr.,3068,DI,1,CIN,0,0,0,0,3,5,59.8,,,,,,0,0,0,0,0,2014,9
Willie Colon,3076,G,1,NYJ,0,0,0,0,0,2,60.3,,,,,,0,0,0,0,0,2014,9
Rob Ninkovich,3080,ED,1,NE,0,0,0,1,4,0,59.8,,,,,,0,0,0,0,0,2014,9
Parys Haralson,3085,LB,1,NO,0,0,0,0,2,0,59.7,,,,,,0,0,0,0,0,2014,9
Dawan Landry,3091,S,1,NYJ,1,2,1,0,4,0,60.3,,,,,,0,0,0,0,0,2014,9
Jeremy Mincey,3136,ED,1,DAL,0,0,0,0,4,0,59.3,,,,,,0,0,0,0,0,2014,9
Kedric Golston,3141,DI,1,WAS,3,0,1,0,3,0,59.1,,,,,,0,0,0,0,0,2014,9
Sam Koch,3148,P,1,BLT,0,0,0,6,0,3,60.4,,,63.9,,,0,0,0,0,0,2014,9
Zach Strief,3155,T,1,NO,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0,2014,9
Cortland Finnegan,3160,CB,1,MIA,0,0,1,0,0,0,65.1,,,,,,0,0,0,0,0,2014,9
Will Montgomery,3179,C,1,DEN,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2014,9
Stephen Bowen,3242,DI,1,WAS,0,0,0,0,3,0,59.1,,,,,,0,0,0,0,0,2014,9
Daniel Fells,3309,TE,1,NYG,9,0,0,8,0,4,57.8,,,,,,0,0,0,0,0,2014,9
Thomas Gafford,3316,LS,1,KC,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2014,9
Tony McDaniel,3423,DI,1,SEA,0,0,0,0,5,0,59.3,,,,,,0,0,0,0,0,2014,9
Donald Penn,3459,T,1,OAK,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2014,9
Jon Ryan,3493,P,1,SEA,0,0,0,6,0,7,62.0,,,63.7,,,0,0,1,0,1,2014,9
