player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,27,19,7,1,82.8,43.4,71.7,90.4,60.0,6,2,2,2,0,0,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
Dwight Freeney,1019,ED,1,ATL,31,27,4,0,47.1,61.5,24.2,45.6,,2,0,0,2,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
James Harrison,1251,ED,1,PIT,38,20,6,12,70.9,67.5,71.4,61.8,67.9,1,0,0,1,0,1,0,0,0,1,1,1,6,6.0,1,6.0,0,0,0,91.7,0,0,2016,2
Terence Newman,1321,CB,1,MIN,69,0,20,49,66.0,63.5,72.5,,65.5,0,0,0,0,0,1,0,0,0,0,5,2,12,6.0,6,6.0,0,0,2,47.9,2,0,2016,2
Terrell Suggs,1326,ED,1,BLT,40,23,15,2,68.5,74.3,71.6,55.4,62.0,2,0,1,1,0,2,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
Robert Mathis,1447,ED,1,IND,47,26,20,1,67.0,59.2,73.4,67.8,60.0,5,0,1,4,0,3,0,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
Cullen Jenkins,1637,DI,1,WAS,29,16,12,1,64.0,69.1,26.1,58.2,60.0,1,0,0,1,0,1,0,1,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
DeAngelo Hall,1729,S,1,WAS,66,2,28,36,51.7,63.8,75.7,56.2,48.9,0,0,0,0,0,3,0,0,2,0,5,4,69,17.3,45,29.0,0,0,1,118.8,0,0,2016,2
Vince Wilfork,1742,DI,1,HST,30,19,11,0,84.3,75.8,71.5,73.2,,2,0,0,2,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
Karlos Dansby,1754,LB,1,CIN,58,5,23,30,48.3,70.9,61.5,51.8,39.2,0,0,0,0,0,10,0,1,4,0,6,6,60,10.0,30,20.0,0,0,0,108.3,0,0,2016,2
Daryl Smith,1760,LB,1,TB,26,3,18,5,66.4,66.4,73.5,55.0,63.5,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2016,2
Mike Adams,1972,S,1,IND,71,6,31,34,66.0,63.7,81.4,69.9,61.8,2,0,2,0,0,5,0,0,0,0,1,0,0,,0,,0,0,0,39.6,0,0,2016,2
Adam Jones,2223,CB,1,CIN,72,0,34,38,50.4,48.0,35.4,,51.6,0,0,0,0,0,3,0,1,1,0,8,2,26,13.0,12,17.0,0,1,0,1.0,0,0,2016,2
