player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Thomas Rawls,9993,HB,1,SEA,32,30,209,7.0,1,84.6,79.8,80.0,60.0,133,4.43,30,13,7,0,0,0,2015,11
Darren McFadden,4318,HB,1,DAL,29,29,129,4.4,0,62.8,63.6,79.8,,64,2.21,35,8,1,0,0,0,2015,11
Doug Martin,7035,HB,1,TB,30,27,235,8.7,0,87.6,86.7,79.3,60.0,162,6.0,84,7,7,0,0,0,2015,11
Todd Gurley II,9443,HB,1,SL,28,25,66,2.6,1,57.6,59.3,27.5,60.0,44,1.76,7,3,2,1,0,0,2015,11
Eddie Lacy,7842,HB,1,GB,25,22,100,4.5,0,73.6,78.1,78.1,60.0,75,3.41,27,5,4,0,0,0,2015,11
Javorius Allen,9558,HB,1,BLT,22,22,67,3.0,0,59.8,53.0,78.6,,47,2.14,17,3,2,0,0,0,2015,11
Alfred Blue,8816,HB,1,HST,26,21,58,2.8,0,61.7,57.7,77.8,60.0,29,1.38,14,2,0,0,0,0,2015,11
Jonathan Stewart,4327,HB,1,CAR,24,21,102,4.9,0,78.4,81.6,77.7,60.0,74,3.52,15,5,8,0,1,0,2015,11
Ronnie Hillman,7069,HB,1,DEN,21,21,102,4.9,0,65.0,64.8,77.5,,38,1.81,15,5,3,0,0,0,2015,11
LeSean McCoy,4976,HB,1,BUF,22,20,82,4.1,1,55.2,61.1,78.1,60.0,42,2.1,27,5,3,0,0,0,2015,11
Chris Johnson,4338,HB,1,ARZ,21,18,63,3.5,0,55.1,58.7,77.0,60.0,29,1.61,9,1,3,0,1,0,2015,11
Tevin Coleman,9506,HB,1,ATL,17,17,48,2.8,0,43.1,49.5,24.7,,39,2.29,10,1,2,1,0,0,2015,11
LeGarrette Blount,5863,HB,1,NE,16,16,56,3.5,0,61.5,63.5,76.4,,43,2.69,17,2,4,0,0,0,2015,11
Antonio Andrews,9014,HB,1,TEN,18,15,78,5.2,0,71.5,74.1,75.9,60.0,59,3.93,26,2,4,0,0,0,2015,11
Melvin Gordon III,9448,HB,1,SD,16,15,37,2.5,0,51.0,49.9,75.7,60.0,15,1.0,10,2,1,0,0,0,2015,11
Frank Gore,2282,HB,1,IND,15,14,34,2.4,0,53.2,48.9,24.8,60.0,24,1.71,9,0,2,1,0,0,2015,11
T.J. Yeldon,9469,HB,1,JAX,15,14,54,3.9,0,65.1,60.6,76.1,60.0,29,2.07,15,1,2,0,0,0,2015,11
Adrian Peterson,3623,HB,1,MIN,14,13,45,3.5,1,56.5,52.4,24.0,60.0,27,2.08,11,4,2,1,0,0,2015,11
DeMarco Murray,6223,HB,1,PHI,14,13,64,4.9,0,51.6,52.6,24.0,60.0,19,1.46,16,4,2,1,0,0,2015,11
Latavius Murray,7962,HB,1,OAK,13,13,28,2.2,1,64.1,64.3,74.7,,29,2.23,16,3,4,0,0,0,2015,11
Jeremy Hill,8690,HB,1,CIN,14,13,45,3.5,2,48.0,55.2,74.7,60.0,35,2.69,9,3,2,0,1,0,2015,11
Jeremy Langford,9539,HB,1,CHI,13,13,25,1.9,1,59.0,56.3,75.8,85.0,11,0.85,5,1,0,0,0,0,2015,11
C.J. Anderson,8101,HB,1,DEN,14,12,59,4.9,0,72.6,73.9,74.8,60.0,28,2.33,15,2,2,0,0,0,2015,11
Shaun Draughn,6440,HB,1,SF,12,12,37,3.1,0,56.9,45.7,25.0,,19,1.58,9,2,1,1,0,0,2015,11
Ameer Abdullah,9487,HB,1,DET,13,12,44,3.7,0,75.6,72.6,75.7,60.0,20,1.67,9,2,0,0,0,0,2015,11
Spencer Ware,7975,HB,1,KC,12,11,96,8.7,2,73.4,72.3,74.1,60.0,79,7.18,52,5,3,0,0,0,2015,11
Charcandrick West,9047,HB,1,KC,14,11,16,1.5,0,51.7,49.9,74.4,59.6,14,1.27,6,1,3,0,0,0,2015,11
Charles Sims,8704,HB,1,TB,11,10,43,4.3,0,88.6,68.1,74.6,60.0,16,1.6,17,2,2,0,0,0,2015,11
Ka'Deem Carey,8752,HB,1,CHI,9,9,32,3.6,0,53.1,54.0,72.7,,16,1.78,9,3,0,0,0,0,2015,11
Russell Wilson,7077,QB,1,SEA,40,5,30,3.3,0,81.5,80.9,79.5,60.0,16,1.78,8,0,1,0,0,0,2015,11
Ahmad Bradshaw,3866,HB,1,IND,9,9,32,3.6,0,66.5,64.2,74.0,,15,1.67,11,2,1,0,0,0,2015,11
Chris Ivory,6007,HB,1,NYJ,9,8,36,4.5,0,67.9,63.7,72.5,60.0,11,1.38,23,1,0,0,0,0,2015,11
James Starks,5716,HB,1,GB,8,8,14,1.8,0,57.9,56.1,72.5,,9,1.13,9,0,1,0,0,0,2015,11
Andy Dalton,6187,QB,1,CIN,23,3,34,4.3,0,71.4,53.3,80.9,60.2,32,4.0,12,2,1,2,0,0,2015,11
Alex Smith,2218,QB,1,KC,26,2,33,4.7,0,70.9,53.7,79.0,60.0,22,3.14,10,1,1,0,0,0,2015,11
Mike Tolbert,4740,FB,1,CAR,22,7,5,0.7,0,53.6,54.5,81.3,51.6,13,1.86,6,0,1,0,0,0,2015,11
Denard Robinson,7917,HB,1,JAX,7,7,27,3.9,0,68.9,67.9,71.4,,17,2.43,10,1,3,0,0,0,2015,11
Lamar Miller,7097,HB,1,MIA,10,7,44,6.3,0,62.9,65.8,72.9,58.9,18,2.57,16,2,1,0,0,0,2015,11
