player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,68.3,0,0,0,0,0,2018,15
Sebastian Janikowski,595,K,1,SEA,0,5,0,0,0,4,60.0,60.0,,,,50.4,0,0,0,0,0,2018,15
Julius Peppers,1010,ED,1,CAR,0,0,0,0,2,0,59.7,,,,,,0,0,0,0,0,2018,15
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,6,60.0,,,,,65.3,0,0,0,0,0,2018,15
Andy Lee,1906,P,1,ARZ,0,0,0,7,0,2,60.3,,,66.0,,,0,0,0,0,0,2018,15
Donnie Jones,1939,,1,LAC,0,0,0,2,0,3,60.1,,,60.1,,,0,0,0,0,0,2018,15
Mike Adams,1972,S,1,CAR,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2018,15
Don Muhlbach,2130,LS,1,DET,0,0,0,7,0,2,29.3,,,,,,0,0,0,0,0,2018,15
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2018,15
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,4,60.5,,,66.3,,,0,0,0,0,0,2018,15
Darren Sproles,2347,HB,1,PHI,1,0,3,0,0,0,60.0,,59.9,,61.4,,0,0,0,0,0,2018,15
Lorenzo Alexander,2476,LB,1,BUF,0,0,2,6,2,0,46.5,,,,,,0,0,0,0,1,2018,15
Jon Condo,2539,,1,ATL,0,0,0,7,0,6,61.8,,,,,,0,0,0,0,0,2018,15
John Denney,2561,LS,1,MIA,0,0,0,7,0,3,60.7,,,,,,0,0,0,0,0,2018,15
Robbie Gould,2607,K,1,SF,0,0,0,0,0,6,60.0,,,,,75.5,0,0,0,0,0,2018,15
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,2,0,1,33.2,,,,,,1,0,0,0,0,2018,15
Haloti Ngata,2957,DI,1,PHI,0,0,0,0,5,0,58.8,,,,,,0,0,0,0,0,2018,15
