player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Leonard Fournette,11759,HB,1,JAX,33,29,131,4.5,0,66.6,65.3,79.5,63.0,72,2.48,20,8,7,0,0,0,2019,7
Chase Edmonds,45851,HB,1,ARZ,33,27,126,4.7,3,69.6,73.7,79.1,59.6,77,2.85,22,6,5,0,0,0,2019,7
Latavius Murray,7962,HB,1,NO,31,27,119,4.4,2,74.9,74.7,79.8,60.0,80,2.96,17,6,4,0,0,0,2019,7
Dalvin Cook,11796,HB,1,MIN,26,25,142,5.7,2,82.9,88.2,78.5,60.0,96,3.84,23,9,8,0,0,0,2019,7
Derrick Henry,10679,HB,1,TEN,27,22,90,4.1,1,62.5,62.0,78.1,60.0,75,3.41,12,4,3,0,0,0,2019,7
Ezekiel Elliott,10638,HB,1,DAL,25,22,111,5.0,1,70.4,70.3,78.7,60.0,92,4.18,16,6,10,0,0,0,2019,7
Chris Carson,12004,HB,1,SEA,23,21,65,3.1,0,71.1,68.7,77.8,60.0,56,2.67,9,5,3,0,0,0,2019,7
Josh Jacobs,45953,HB,1,OAK,21,21,124,5.9,0,90.0,88.8,77.8,,111,5.29,42,5,8,0,0,0,2019,7
Adrian Peterson,3623,HB,1,WAS,21,20,81,4.1,0,57.4,58.2,26.5,59.9,45,2.25,15,4,4,1,0,0,2019,7
Tevin Coleman,9506,HB,1,SF,24,20,62,3.1,0,63.2,63.3,77.4,59.7,54,2.7,9,2,4,0,0,0,2019,7
Sony Michel,27589,HB,1,NE,22,19,42,2.2,3,58.1,63.1,77.3,60.0,28,1.47,11,7,1,0,0,0,2019,7
Marlon Mack,11898,HB,1,IND,21,18,44,2.4,0,54.8,55.7,77.8,60.0,32,1.78,7,0,4,0,0,0,2019,7
Todd Gurley II,9443,HB,1,LA,19,18,41,2.3,0,60.2,58.9,76.7,60.0,39,2.17,10,3,3,0,0,0,2019,7
Saquon Barkley,45791,HB,1,NYG,18,18,72,4.0,1,63.3,68.0,77.3,,46,2.56,20,3,4,0,0,0,2019,7
Melvin Gordon III,9448,HB,1,LAC,17,16,32,2.0,0,37.6,39.5,16.5,60.0,28,1.75,6,1,0,2,0,0,2019,7
Le'Veon Bell,7829,HB,1,NYJ,18,15,70,4.7,0,68.5,66.9,76.6,60.0,62,4.13,19,3,3,0,0,0,2019,7
Mark Walton,45996,HB,1,MIA,15,14,66,4.7,0,76.0,82.8,76.0,60.0,63,4.5,19,2,4,0,0,0,2019,7
Lamar Jackson,46416,QB,1,BLT,30,9,116,8.3,1,90.2,77.8,78.7,60.0,66,4.71,30,5,4,2,1,0,2019,7
Mark Ingram II,6180,HB,1,BLT,15,12,46,3.8,0,66.1,68.7,74.9,59.8,33,2.75,8,1,1,0,0,0,2019,7
Aaron Jones,11937,HB,1,GB,12,12,50,4.2,0,77.6,73.3,75.5,85.0,45,3.75,15,4,2,0,0,0,2019,7
Carlos Hyde,8692,HB,1,HST,13,12,35,2.9,0,69.0,77.7,74.7,60.0,32,2.67,10,2,4,0,0,0,2019,7
LeSean McCoy,4976,HB,1,KC,13,12,64,5.3,0,69.9,68.8,74.8,60.0,33,2.75,22,2,1,0,0,0,2019,7
Darrell Henderson,41193,HB,1,LA,13,11,31,2.8,0,70.0,70.3,74.1,60.0,46,4.18,9,4,4,0,0,0,2019,7
Kyler Murray,38334,QB,1,ARZ,34,7,28,2.5,0,49.6,51.2,78.9,60.0,11,1.0,11,2,1,0,0,0,2019,7
Phillip Lindsay,12660,HB,1,DEN,12,11,36,3.3,0,46.3,52.0,74.5,59.1,22,2.0,9,2,1,0,0,0,2019,7
Jordan Howard,10784,HB,1,PHI,12,11,50,4.5,0,61.2,57.5,74.4,60.0,27,2.45,16,2,0,0,0,0,2019,7
Frank Gore,2282,HB,1,BUF,12,11,55,5.0,0,65.6,64.4,74.1,60.0,30,2.73,15,4,0,0,0,0,2019,7
Royce Freeman,45747,HB,1,DEN,11,10,35,3.5,1,59.2,56.3,74.4,60.0,18,1.8,14,2,0,0,0,0,2019,7
Joe Mixon,11803,HB,1,CIN,13,10,2,0.2,0,49.0,44.8,73.6,60.0,17,1.7,4,0,2,0,1,1,2019,7
Ty Johnson,45769,HB,1,DET,11,10,29,2.9,0,52.0,51.6,74.9,60.0,20,2.0,6,0,0,0,0,0,2019,7
Gardner Minshew,41401,QB,1,JAX,37,3,48,5.3,0,73.1,56.4,79.9,60.0,27,3.0,20,2,0,1,0,0,2019,7
Damien Williams,9205,HB,1,KC,9,9,7,0.8,0,53.7,52.1,73.4,,14,1.56,4,0,0,0,0,0,2019,7
Gus Edwards,46027,HB,1,BLT,12,8,35,4.4,0,64.3,65.8,72.7,60.0,23,2.88,14,2,0,0,0,0,2019,7
Matt Breida,12271,HB,1,SF,9,8,35,4.4,0,66.6,66.7,72.5,60.0,19,2.38,11,2,0,0,0,0,2019,7
Tony Pollard,27126,HB,1,DAL,11,8,28,3.5,0,66.8,69.4,72.1,60.0,27,3.38,11,1,3,0,0,0,2019,7
Devin Singletary,40485,HB,1,BUF,7,7,26,3.7,0,47.2,48.5,71.4,,17,2.43,9,0,1,0,0,0,2019,7
Devonta Freeman,8738,HB,1,ATL,7,7,19,2.7,0,58.1,65.0,20.6,,3,0.43,9,0,0,1,1,1,2019,7
Boston Scott,39462,HB,1,PHI,7,7,32,4.6,0,59.9,59.0,74.7,,20,2.86,14,2,1,0,0,0,2019,7
Alexander Mattison,45817,HB,1,MIN,11,7,18,2.6,0,56.7,57.3,71.4,60.0,12,1.71,9,0,0,0,0,0,2019,7
Duke Johnson Jr.,9510,HB,1,HST,7,7,34,4.9,0,59.2,64.7,72.3,,17,2.43,11,2,2,0,0,0,2019,7
Miles Sanders,40555,HB,1,PHI,8,6,21,3.5,0,50.7,54.2,73.7,60.0,15,2.5,7,0,1,0,1,0,2019,7
Ryan Fitzpatrick,2467,QB,1,MIA,26,3,13,2.2,1,68.3,47.2,79.7,60.0,19,3.17,12,2,0,2,0,0,2019,7
Kenyan Drake,10707,HB,1,MIA,7,6,21,3.5,0,49.3,54.1,72.0,60.0,10,1.67,11,0,0,0,0,0,2019,7
DeAndre Washington,10777,HB,1,OAK,7,6,29,4.8,0,67.0,64.8,71.1,60.0,16,2.67,8,0,0,0,0,0,2019,7
Jeff Wilson Jr.,29413,HB,1,SF,6,5,20,4.0,0,83.2,80.0,69.7,60.0,13,2.6,6,1,1,0,0,0,2019,7
Kerryon Johnson,34455,HB,1,DET,5,5,23,4.6,0,84.6,83.4,69.7,,15,3.0,6,0,3,0,0,0,2019,7
Ryan Tannehill,7014,QB,1,TEN,28,4,7,1.4,0,79.5,46.4,20.9,60.0,1,0.2,6,1,0,2,0,0,2019,7
James White,8765,HB,1,NE,8,5,0,0.0,0,60.9,57.7,72.9,60.0,5,1.0,3,0,0,0,0,0,2019,7
Jacoby Brissett,10725,QB,1,IND,24,3,6,1.2,0,72.3,32.8,80.1,60.0,2,0.4,5,0,0,1,1,0,2019,7
Dak Prescott,10769,QB,1,DAL,35,4,30,6.0,1,81.5,75.0,78.7,60.0,15,3.0,8,2,0,1,0,0,2019,7
Wendell Smallwood,10787,HB,1,WAS,5,5,23,4.6,0,58.8,55.9,70.3,,12,2.4,17,1,0,0,0,0,2019,7
J.D. McKissic,11047,HB,1,DET,5,5,29,5.8,0,74.2,67.3,70.6,59.7,8,1.6,14,1,0,0,0,0,2019,7
Brian Hill,11911,HB,1,ATL,6,5,11,2.2,0,67.5,64.9,70.9,60.0,12,2.4,5,1,0,0,0,0,2019,7
Austin Ekeler,12164,HB,1,LAC,9,5,7,1.4,0,72.2,48.4,72.9,59.9,7,1.4,3,0,2,0,0,0,2019,7
Jimmy Garoppolo,8697,QB,1,SF,37,2,20,5.0,0,70.4,65.5,25.9,60.0,29,7.25,11,2,1,1,0,0,2019,7
Damien Harris,35134,HB,1,NE,4,4,12,3.0,0,57.1,57.4,68.6,,9,2.25,13,0,0,0,0,0,2019,7
Kirk Cousins,7102,QB,1,MIN,37,4,-3,-0.8,0,92.4,61.0,79.3,60.0,0,0.0,0,0,0,0,0,0,2019,7
Carson Wentz,10636,QB,1,PHI,26,2,12,3.0,0,49.5,49.4,78.2,60.0,6,1.5,6,1,1,2,0,0,2019,7
Andy Dalton,6187,QB,1,CIN,18,2,33,8.3,1,75.8,89.1,81.0,60.0,18,4.5,17,3,0,0,0,0,2019,7
Teddy Bridgewater,8667,QB,1,NO,32,2,7,1.8,0,75.9,70.7,79.6,60.0,10,2.5,6,2,1,0,1,0,2019,7
Giovani Bernard,7818,HB,1,CIN,5,4,0,0.0,0,56.2,51.4,70.0,60.0,4,1.0,2,0,1,0,0,0,2019,7
Josh Allen,46601,QB,1,BUF,21,2,32,8.0,0,70.2,76.1,78.7,60.0,19,4.75,15,2,2,0,0,0,2019,7
