player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Allen Robinson II,8696,WR,1,CHI,15,10,66.7,87,1,66.7,65.8,78.0,71.1,,8.7,32,3.2,17,5,0,0,0,2,104.0,0,0,2019,7
Alex Erickson,11107,WR,1,CIN,14,8,57.1,137,0,70.5,69.2,38.7,75.3,,17.1,76,9.5,48,6,2,0,0,1,90.5,0,0,2019,7
Marvin Jones Jr.,7158,WR,1,DET,13,10,76.9,93,4,76.8,76.3,78.0,71.1,,9.3,36,3.6,24,7,0,1,0,1,103.5,0,0,2019,7
Tyler Boyd,10689,WR,1,CIN,13,5,38.5,55,0,46.8,49.1,27.5,16.0,,11.0,12,2.4,19,2,3,2,1,1,12.2,1,0,2019,7
Julian Edelman,5156,WR,1,NE,12,7,58.3,47,0,56.6,60.3,52.1,72.6,,6.7,29,4.1,14,2,1,0,0,1,67.0,1,0,2019,7
DeAndre Hopkins,7808,WR,1,HST,11,9,81.8,106,1,89.9,88.7,78.0,71.1,,11.8,25,2.8,21,7,0,0,0,1,137.1,0,0,2019,7
Keenan Allen,7857,WR,1,LAC,11,4,36.4,61,0,71.7,72.0,41.6,67.0,,15.3,2,0.5,17,4,1,0,0,0,55.5,0,0,2019,7
Tarik Cohen,11874,HB,1,CHI,11,9,81.8,19,0,59.1,61.2,77.3,75.0,77.5,2.1,35,3.9,9,1,0,0,0,2,79.2,0,0,2019,7
T.Y. Hilton,7092,WR,1,IND,10,6,60.0,74,1,64.8,64.0,29.8,68.8,,12.3,36,6.0,25,5,2,0,0,1,116.2,1,1,2019,7
Michael Thomas,10681,WR,1,NO,10,9,90.0,131,0,85.0,83.0,77.3,70.6,,14.6,29,3.2,34,7,0,0,0,0,118.8,0,0,2019,7
Danny Amendola,4717,WR,1,DET,10,8,80.0,105,0,76.7,75.3,76.5,70.1,,13.1,42,5.3,36,6,0,0,0,0,110.4,0,0,2019,7
Golden Tate,5585,WR,1,NYG,10,6,60.0,80,0,63.1,64.1,49.7,70.3,,13.3,35,5.8,20,6,1,1,0,1,45.8,0,0,2019,7
