player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Zach Ertz,7816,TE,1,PHI,17,13,76.5,139,2,83.1,85.3,80.0,72.3,66.3,10.7,73,5.6,20,8,0,0,0,2,139.1,0,0,2016,17
Dennis Pitta,5638,TE,1,BLT,16,11,68.8,91,0,75.9,74.3,60.2,71.5,70.8,8.3,49,4.5,16,6,1,1,0,2,57.0,0,0,2016,17
Kyle Rudolph,6195,TE,1,MIN,15,11,73.3,117,1,90.4,91.7,60.2,71.5,61.1,10.6,56,5.1,22,8,1,0,0,3,117.9,0,0,2016,17
Michael Thomas,10681,WR,1,NO,14,10,71.4,156,1,90.4,88.9,58.9,71.1,,15.6,49,4.9,29,8,1,1,0,3,102.1,0,0,2016,17
Rishard Matthews,7211,WR,1,TEN,13,9,69.2,114,1,81.0,80.7,77.3,70.6,,12.7,17,1.9,50,5,0,0,0,0,122.0,0,0,2016,17
Allen Robinson II,8696,WR,1,JAX,12,5,41.7,82,0,66.2,65.7,45.8,68.0,,16.4,37,7.4,42,3,1,0,0,1,65.3,0,0,2016,17
Adam Humphries,10075,WR,1,TB,12,10,83.3,94,0,71.4,71.1,58.5,73.1,,9.4,74,7.4,28,4,1,1,0,2,64.6,0,0,2016,17
Mike Evans,8642,WR,1,TB,11,5,45.5,65,1,65.3,65.6,45.8,68.0,,13.0,7,1.4,22,4,1,0,0,0,94.9,0,0,2016,17
Brandon LaFell,5602,WR,1,CIN,11,7,63.6,67,0,72.5,75.3,75.6,69.5,,9.6,36,5.1,17,4,0,0,0,0,80.5,1,0,2016,17
Julian Edelman,5156,WR,1,NE,11,8,72.7,151,1,73.2,76.0,57.0,72.4,,18.9,114,14.3,77,5,1,0,0,3,145.1,1,0,2016,17
T.Y. Hilton,7092,WR,1,IND,11,6,54.5,95,0,73.8,73.1,74.6,68.8,,15.8,16,2.7,28,6,0,1,0,0,45.6,0,0,2016,17
De'Marcus Ayers,10863,WR,1,PIT,11,5,45.5,44,1,63.5,65.4,49.2,70.6,,8.8,28,5.6,15,3,1,0,0,1,86.9,0,0,2016,17
DeAndre Hopkins,7808,WR,1,HST,10,7,70.0,123,0,85.2,84.3,75.6,69.5,,17.6,70,10.0,51,6,0,0,0,2,111.7,0,0,2016,17
Terrelle Pryor Sr.,6944,WR,1,CLV,10,7,70.0,94,0,63.0,70.1,75.6,69.5,,13.4,43,6.1,43,3,0,0,0,1,99.6,1,0,2016,17
