player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Mike Evans,8642,WR,1,TB,16,9,56.3,96,0,76.5,75.0,43.8,71.5,,10.7,20,2.2,17,5,2,3,0,0,34.4,0,0,2019,6
Julian Edelman,5156,WR,1,NE,15,9,60.0,113,0,64.9,66.1,39.1,70.6,,12.6,30,3.3,36,5,2,1,0,0,55.7,1,0,2019,6
DeAndre Hopkins,7808,WR,1,HST,12,9,75.0,55,0,71.9,70.9,58.5,71.1,,6.1,31,3.4,18,7,1,1,0,1,49.0,0,0,2019,6
Michael Thomas,10681,WR,1,NO,12,8,66.7,89,0,64.8,66.4,54.5,70.1,,11.1,49,6.1,26,4,1,0,0,0,88.5,1,0,2019,6
Alshon Jeffery,7048,WR,1,PHI,12,10,83.3,76,1,73.3,72.4,58.9,71.1,,7.6,35,3.5,26,7,1,0,0,0,120.8,0,0,2019,6
Stefon Diggs,9579,WR,1,MIN,11,7,63.6,167,3,81.6,80.1,31.8,70.9,,23.9,42,6.0,62,5,2,1,0,0,108.9,0,0,2019,6
Odell Beckham Jr.,8647,WR,1,CLV,11,6,54.5,101,0,68.9,67.9,38.7,70.6,,16.8,26,4.3,41,4,2,1,0,0,47.9,0,0,2019,6
Chris Godwin,11839,WR,1,TB,11,10,90.9,151,0,79.2,78.4,78.0,71.1,,15.1,50,5.0,26,8,0,1,0,0,80.9,0,0,2019,6
Auden Tate,48192,WR,1,CIN,10,5,50.0,91,0,83.0,81.4,73.4,68.0,,18.2,2,0.4,29,5,0,0,0,0,81.7,0,0,2019,6
D.J. Moore,48267,WR,1,CAR,10,7,70.0,73,0,72.4,70.9,52.1,70.3,,10.4,19,2.7,23,5,1,0,0,0,90.8,0,0,2019,6
Golden Tate,5585,WR,1,NYG,10,6,60.0,102,1,76.9,75.6,74.6,71.6,,17.0,54,9.0,64,3,0,2,0,1,88.3,0,0,2019,6
Mike Williams,11762,WR,1,LAC,10,5,50.0,72,0,70.9,68.3,46.3,68.0,,14.4,20,4.0,20,5,1,1,0,2,34.2,0,0,2019,6
Kenny Golladay,11851,WR,1,DET,9,5,55.6,121,0,84.5,83.1,73.4,68.0,,24.2,52,10.4,66,5,0,0,0,0,100.5,0,0,2019,6
James White,8765,HB,1,NE,9,9,100.0,46,0,76.9,91.4,77.3,72.0,46.3,5.1,50,5.6,11,5,0,0,0,5,88.0,0,0,2019,6
George Kittle,11901,TE,1,SF,9,8,88.9,103,0,84.6,85.6,76.5,70.1,76.1,12.9,67,8.4,45,5,0,1,0,3,74.8,0,0,2019,6
Julio Jones,6158,WR,1,ATL,9,8,88.9,108,0,83.1,81.5,76.5,70.1,,13.5,15,1.9,22,6,0,0,0,0,116.7,0,0,2019,6
Jamison Crowder,9538,WR,1,NYJ,9,6,66.7,98,0,82.8,80.1,52.5,69.5,,16.3,40,6.7,30,4,1,1,0,1,63.4,0,0,2019,6
Hunter Henry,10669,TE,1,LAC,9,8,88.9,100,2,90.1,88.2,77.3,70.6,69.3,12.5,12,1.5,21,6,0,0,0,0,152.5,0,0,2019,6
Will Fuller V,10655,WR,1,HST,9,5,55.6,44,0,58.5,58.2,28.0,68.8,,8.8,35,7.0,12,2,3,0,0,0,68.8,0,0,2019,6
Tyreek Hill,10799,WR,1,KC,9,5,55.6,80,2,91.6,90.8,73.4,68.0,,16.0,8,1.6,46,3,0,0,0,0,125.0,0,0,2019,6
Dallas Goedert,47272,TE,1,PHI,8,5,62.5,48,0,85.4,83.8,73.4,68.0,74.2,9.6,39,7.8,13,2,0,2,0,0,39.6,0,0,2019,6
Adam Thielen,8288,WR,1,MIN,8,6,75.0,57,1,70.4,71.7,74.6,69.8,,9.5,26,4.3,20,3,0,0,0,0,133.9,0,0,2019,6
