player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,GB,52,32,20,0,78.0,57.7,74.3,82.3,,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,15
Dwight Freeney,1019,ED,1,ATL,23,18,5,0,63.2,56.4,,64.6,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,15
James Harrison,1251,ED,1,PIT,58,20,28,10,50.4,54.4,79.3,50.5,55.3,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,0.0,3.0,3.0,24.0,8.0,15.0,11.0,0.0,0.0,0.0,100.0,0,0,2016,15
Terence Newman,1321,CB,1,MIN,64,0,35,29,66.7,71.8,75.5,,63.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,8.0,4.0,3.0,7.0,0.0,0.0,1.0,70.1,1,0,2016,15
Terrell Suggs,1326,ED,1,BLT,67,41,26,0,48.9,48.9,27.4,54.8,68.5,2.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2016,15
Robert Mathis,1447,ED,1,IND,27,22,4,1,74.3,59.9,70.5,71.7,60.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,5.0,-1.0,5.0,0.0,0.0,0.0,87.5,0,0,2016,15
Cullen Jenkins,1637,DI,1,WAS,20,12,8,0,81.0,75.5,67.3,67.0,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,15
Larry Fitzgerald,1724,WR,1,ARZ,1,0,0,1,60.0,,,,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,15
Vince Wilfork,1742,DI,1,HST,29,13,16,0,51.5,53.5,65.9,54.2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2016,15
Karlos Dansby,1754,LB,1,CIN,69,3,28,38,53.5,42.2,37.9,55.2,65.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,13.0,13.0,5.0,13.0,0.0,0.0,0.0,118.8,0,0,2016,15
Daryl Smith,1760,LB,1,TB,26,1,16,9,55.7,49.9,71.4,60.0,63.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,24.0,12.0,13.0,19.0,0.0,0.0,0.0,116.7,0,0,2016,15
