player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,41,30,11,0,66.1,60.3,69.6,64.3,,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Terrell Suggs,1326,ED,1,BLT,54,19,29,6,47.3,59.4,74.9,56.1,46.9,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,8.0,8.0,11.0,8.0,0.0,0.0,0.0,100.0,1,0,2018,7
Mike Adams,1972,S,1,CAR,66,4,25,37,58.5,42.0,40.1,67.0,63.1,2.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,6.0,4.0,51.0,12.8,16.0,27.0,0.0,0.0,2.0,93.1,0,0,2018,7
Thomas Davis Sr.,2231,LB,1,CAR,58,5,21,32,57.9,52.3,79.2,83.7,54.5,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,2.0,38.0,19.0,26.0,21.0,0.0,0.0,0.0,109.7,0,0,2018,7
Lorenzo Alexander,2476,LB,1,BUF,18,9,7,2,55.2,59.8,69.9,50.2,63.5,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Johnathan Joseph,2969,CB,1,HST,68,0,15,53,83.0,62.5,57.1,,84.1,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,12.0,6.0,52.0,8.7,6.0,15.0,0.0,0.0,1.0,61.8,0,0,2018,7
Domata Peko Sr.,3068,DI,1,DEN,28,18,10,0,64.1,76.3,65.9,59.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2018,7
Kyle Williams,3079,DI,1,BUF,36,16,20,0,47.5,61.4,67.3,50.2,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2018,7
Antoine Bethea,3152,S,1,ARZ,59,2,31,26,71.3,69.6,80.9,57.1,66.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,3.0,2.0,23.0,11.5,26.0,15.0,0.0,0.0,0.0,89.6,0,0,2018,7
Tom Johnson,3378,DI,1,MIN,34,24,10,0,77.8,79.2,69.5,62.8,,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Brent Grimes,3589,CB,1,TB,67,0,22,45,65.4,51.5,36.7,,67.8,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,26.0,13.0,0.0,20.0,0.0,0.0,0.0,93.8,0,0,2018,7
Eric Weddle,3653,S,1,BLT,71,4,38,29,74.0,63.1,59.1,54.9,74.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,56.3,0,0,2018,7
Brandon Mebane,3701,DI,1,LAC,42,24,18,0,62.1,62.4,70.0,57.6,,2.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Chris Long,4316,ED,1,PHI,29,22,6,1,59.7,59.9,69.9,57.4,61.4,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Calais Campbell,4364,ED,1,JAX,51,25,26,0,91.2,90.4,75.6,70.6,61.6,4.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Brandon Carr,4454,CB,1,BLT,71,1,39,31,73.5,68.1,75.4,60.0,73.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,12.0,6.0,0.0,7.0,0.0,0.0,1.0,56.3,0,0,2018,7
Orlando Scandrick,4457,CB,1,KC,44,0,14,30,54.8,62.7,78.9,,59.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,10.0,6.0,69.0,11.5,19.0,31.0,0.0,0.0,1.0,80.8,1,0,2018,7
Wesley Woodyard,4583,LB,1,TEN,40,8,13,19,72.9,71.7,55.5,49.6,72.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,42.4,0,0,2018,7
Cameron Wake,4907,ED,1,MIA,37,15,21,1,66.3,65.4,69.6,60.7,60.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Brian Orakpo,4936,ED,1,TEN,31,19,9,3,87.2,66.6,73.2,73.8,78.4,3.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,83.3,0,0,2018,7
Malcolm Jenkins,4937,S,1,PHI,59,2,14,43,62.5,37.1,42.6,72.0,68.5,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,6.0,4.0,31.0,7.8,18.0,16.0,0.0,0.0,1.0,79.2,0,0,2018,7
Patrick Chung,4957,S,1,NE,82,3,20,59,66.1,48.3,84.2,68.6,72.8,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,9.0,6.0,39.0,6.5,37.0,11.0,1.0,0.0,1.0,112.7,1,0,2018,7
Connor Barwin,4969,ED,1,NYG,8,6,2,0,55.1,60.0,,53.9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Mike Mitchell,4970,S,1,IND,51,1,20,30,93.1,69.6,72.2,60.0,91.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3.0,1.0,3.0,2.0,10.0,5.0,7.0,7.0,0.0,1.0,0.0,31.9,0,0,2018,7
Michael Johnson,4993,ED,1,CIN,31,18,13,0,45.0,48.9,20.7,50.2,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Glover Quin,5035,S,1,DET,55,0,18,37,55.5,54.7,44.5,,57.1,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,4.0,2.0,32.0,16.0,18.0,18.0,0.0,0.0,0.0,77.1,0,0,2018,7
Jason McCourty,5127,CB,1,NE,55,0,11,44,56.8,62.7,78.1,,55.6,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,5.0,3.0,73.0,24.3,6.0,54.0,0.0,0.0,0.0,104.2,1,0,2018,7
Captain Munnerlyn,5140,CB,1,CAR,39,2,12,25,70.1,63.1,75.8,59.4,70.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,15.0,3.0,25.0,8.0,0.0,0.0,0.0,79.2,0,0,2018,7
Ricky Jean Francois,5168,DI,1,DET,21,10,11,0,57.3,42.5,70.1,78.7,,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Steve McLendon,5232,DI,1,NYJ,33,17,16,0,58.8,57.3,72.2,59.4,60.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Michael Bennett,5273,ED,1,PHI,32,26,6,0,73.9,68.2,71.2,67.6,,5.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Ramon Humber,5310,LB,1,BUF,1,0,1,0,60.0,60.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Ndamukong Suh,5527,DI,1,LA,54,35,19,0,71.9,70.6,65.9,63.7,,6.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Brandon Graham,5538,ED,1,PHI,39,30,9,0,56.7,56.8,29.8,57.1,,5.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Jason Pierre-Paul,5540,ED,1,TB,66,43,21,2,77.1,81.5,43.7,62.2,60.5,6.0,1.0,0.0,5.0,0.0,4.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Kareem Jackson,5545,CB,1,HST,68,0,15,53,72.7,63.0,45.2,,72.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,6.0,51.0,8.5,30.0,15.0,0.0,0.0,0.0,97.0,0,0,2018,7
Devin McCourty,5552,S,1,NE,81,2,20,59,69.4,70.7,81.0,56.5,66.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2018,7
Jerry Hughes,5556,ED,1,BUF,34,13,19,2,71.0,62.0,71.2,60.9,64.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Carlos Dunlap,5579,ED,1,CIN,55,36,19,0,48.1,68.0,71.4,54.1,,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,2,0,2018,7
Sean Lee,5580,LB,1,DAL,38,2,16,20,80.5,77.2,82.2,55.1,72.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,5.0,0.0,4.0,3.0,20.0,6.7,14.0,10.0,0.0,0.0,0.0,85.4,0,0,2018,7
Earl Mitchell,5605,DI,1,SF,39,15,24,0,54.3,56.0,69.2,53.1,60.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Corey Peters,5607,DI,1,ARZ,44,24,20,0,54.0,56.8,,52.2,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
Geno Atkins,5643,DI,1,CIN,49,32,17,0,76.4,72.8,66.8,67.1,,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2018,7
