player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,65.1,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,6
Phil Dawson,422,K,1,ARZ,63.1,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,6
Sebastian Janikowski,595,K,1,SEA,66.8,3,3,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2018,6
Matt Bryant,1223,K,1,ATL,78.7,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2018,6
Robbie Gould,2607,K,1,SF,71.7,3,3,100.0,0,0,,0,0,,0,0,,3,3,100.0,0,0,,2018,6
Stephen Gostkowski,3063,K,1,NE,79.1,4,4,100.0,0,0,,2,2,100.0,1,1,100.0,1,1,100.0,1,1,100.0,2018,6
Mason Crosby,3809,K,1,GB,77.1,3,3,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,1,1,100.0,2018,6
Stephen Hauschka,4655,K,1,BUF,67.6,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2018,6
Graham Gano,5443,K,1,CAR,44.4,0,1,0.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,6
Dan Bailey,6796,K,1,MIN,68.5,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2018,6
Randy Bullock,7154,K,1,CIN,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,6
Justin Tucker,7604,K,1,BLT,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,6
Dustin Hopkins,7958,K,1,WAS,77.5,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2018,6
Brandon McManus,8437,K,1,DEN,63.6,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2018,6
Brett Maher,8585,K,1,DAL,77.7,4,4,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,2018,6
Cairo Santos,8932,K,1,LA,52.6,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,1,0.0,0,0,,2018,6
Chris Boswell,8990,K,1,PIT,63.1,2,2,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2018,6
Cody Parkey,9030,K,1,CHI,45.4,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2018,6
Chandler Catanzaro,9140,K,1,TB,47.4,2,3,66.7,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,6
Josh Lambo,10133,K,1,JAX,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,6
Jason Myers,10207,K,1,NYJ,73.8,3,3,100.0,0,0,,0,0,,4,4,100.0,3,3,100.0,0,0,,2018,6
Ka'imi Fairbairn,11161,K,1,HST,64.1,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,6
Aldrick Rosas,11331,K,1,NYG,51.0,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2018,6
Jake Elliott,11908,K,1,PHI,56.0,4,4,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,1,0.0,2018,6
Harrison Butker,11988,K,1,KC,69.0,4,4,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2018,6
Greg Joseph,22842,K,1,CLV,62.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2018,6
Matt McCrane,28749,K,1,OAK,49.7,0,0,,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2018,6
Jason Sanders,29578,K,1,MIA,79.6,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2018,6
Michael Badgley,39417,K,1,LAC,67.7,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,6
