player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,47.9,0,0,0,0,0,2013,14
David Akers,295,K,1,DET,0,0,0,0,0,1,60.0,,,,,60.1,0,0,0,0,0,2013,14
Charles Woodson,330,S,1,OAK,0,0,0,0,7,0,59.7,,,,,,0,0,0,0,0,2013,14
Patrick Mannelly,410,LS,1,CHI,0,0,0,0,0,7,54.1,,,,,,0,0,0,0,0,2013,14
Phil Dawson,422,K,1,SF,0,6,0,0,0,5,60.0,60.0,,,,70.4,0,0,0,0,0,2013,14
London Fletcher,424,LB,1,WAS,0,0,1,0,8,0,60.4,,,,,,0,0,0,0,0,2013,14
Brian Moorman,562,P,1,BUF,0,0,0,8,0,2,60.5,,,59.5,,,0,0,0,0,0,2013,14
John Abraham,591,ED,1,ARZ,0,0,1,0,1,0,59.8,,,,,,0,0,0,0,0,2013,14
Sebastian Janikowski,595,K,1,OAK,0,6,0,0,0,6,60.0,60.0,,,,54.5,0,0,0,0,0,2013,14
Shane Lechler,673,P,1,HST,0,0,0,5,0,4,60.6,,,66.1,,,0,0,0,0,0,2013,14
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,6,50.9,,,,,,0,0,0,0,0,2013,14
Paris Lenon,751,LB,1,DEN,0,0,4,0,0,0,59.8,,,,,,0,0,0,0,0,2013,14
Rian Lindell,754,K,1,TB,0,0,0,0,0,5,60.0,,,,,67.2,0,0,0,0,0,2013,14
Justin Smith,776,DI,1,SF,0,0,1,0,3,0,60.1,,,,,,0,0,0,0,0,2013,14
Andre Carter,779,ED,1,NE,0,0,1,0,5,0,59.8,,,,,,0,0,0,0,0,2013,14
Santana Moss,786,WR,1,WAS,0,0,2,0,0,0,60.0,,,,60.1,,0,0,0,0,0,2013,14
Ryan Pickett,799,DI,1,GB,0,0,1,0,0,0,59.8,,,,,,0,0,0,0,0,2013,14
Dominic Raiola,820,C,1,DET,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,14
Steve Smith,837,WR,1,CAR,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,14
Roberto Garza,856,C,1,CHI,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2013,14
Jay Feely,955,K,1,ARZ,0,5,0,0,0,6,60.0,60.0,,,,29.6,0,0,0,0,0,2013,14
Julius Peppers,1010,ED,1,CHI,0,0,1,0,4,0,59.7,,,,,,0,0,0,0,0,2013,14
Quentin Jammer,1013,CB,1,DEN,0,9,1,0,4,0,68.0,,,,,,0,0,0,0,0,2013,14
Bryant McKinnie,1015,T,1,MIA,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2013,14
Andre Gurode,1044,C,1,OAK,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2013,14
Will Witherspoon,1079,LB,1,SL,5,0,0,5,6,0,55.9,,,,,,0,0,0,0,0,2013,14
Dave Zastudil,1113,P,1,ARZ,0,0,0,4,0,6,60.7,,,63.1,,,0,0,0,0,0,2013,14
Rob Bironas,1218,K,1,TEN,0,5,0,0,0,4,60.0,60.0,,,,61.2,0,0,0,0,0,2013,14
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,49.3,0,0,0,0,0,2013,14
Ryan Clark,1229,S,1,PIT,0,0,0,0,7,0,60.1,,,,,,0,0,0,0,0,2013,14
Billy Cundiff,1230,K,1,CLV,0,5,0,0,0,5,60.0,60.0,,,,64.6,0,0,0,0,0,2013,14
James Harrison,1251,LB,1,CIN,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2013,14
Terence Newman,1321,CB,1,CIN,0,0,0,0,4,0,60.4,,,,,,0,0,0,0,0,2013,14
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,4,60.6,,,,,,0,0,0,0,0,2013,14
Kevin Williams,1325,DI,1,MIN,0,0,0,0,3,0,60.6,,,,,,0,0,0,0,0,2013,14
