player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Doug Baldwin,6615,WR,1,SEA,15,10,66.7,105,1,87.7,86.8,78.0,71.1,,10.5,49,4.9,36,7,0,0,0,3,109.0,0,0,2017,3
Emmanuel Sanders,5606,WR,1,DEN,15,7,46.7,75,0,61.1,59.3,75.6,69.5,,10.7,10,1.4,29,3,0,0,0,0,61.8,0,0,2017,3
Larry Fitzgerald,1724,WR,1,ARZ,14,13,92.9,149,1,84.8,83.5,80.0,72.3,,11.5,44,3.4,37,6,0,0,0,1,134.8,0,0,2017,3
Antonio Brown,5718,WR,1,PIT,14,10,71.4,110,1,88.4,88.4,78.0,71.1,,11.0,15,1.5,23,7,0,0,0,1,118.2,1,0,2017,3
Odell Beckham Jr.,8647,WR,1,NYG,13,9,69.2,79,2,70.5,71.6,41.1,71.1,,8.8,9,1.0,14,6,2,1,0,0,92.6,2,0,2017,3
A.J. Green,6156,WR,1,CIN,13,10,76.9,111,1,91.6,91.3,78.0,71.1,,11.1,26,2.6,20,7,0,0,0,2,127.4,0,0,2017,3
Julio Jones,6158,WR,1,ATL,12,7,58.3,91,0,82.1,79.0,75.6,69.5,,13.0,31,4.4,18,5,0,1,0,0,47.6,0,0,2017,3
Mike Evans,8642,WR,1,TB,12,7,58.3,67,0,68.2,65.5,75.6,69.5,,9.6,11,1.6,17,3,0,1,0,0,39.2,0,0,2017,3
Jarvis Landry,8698,WR,1,MIA,11,6,54.5,48,0,57.5,56.1,49.2,68.8,,8.0,18,3.0,15,3,1,1,0,1,27.8,0,0,2017,3
Christian McCaffrey,11763,HB,1,CAR,11,9,81.8,101,0,77.0,90.4,77.3,73.9,55.3,11.2,67,7.4,37,4,0,1,0,2,67.0,0,0,2017,3
Stefon Diggs,9579,WR,1,MIN,11,8,72.7,173,2,91.2,91.0,38.7,70.6,,21.6,57,7.1,59,6,2,0,0,3,154.4,0,0,2017,3
Jimmy Graham,5619,TE,1,SEA,11,7,63.6,72,0,65.0,66.4,75.6,69.5,42.2,10.3,34,4.9,26,4,0,0,0,2,82.4,0,0,2017,3
Brandon Marshall,3064,WR,1,NYG,11,8,72.7,66,0,65.4,64.6,76.5,70.1,,8.3,29,3.6,18,3,0,1,0,3,49.8,0,0,2017,3
Pierre Garcon,4519,WR,1,SF,10,7,70.0,142,0,85.5,81.7,76.5,70.1,,20.3,27,3.9,59,5,0,0,0,0,112.5,0,0,2017,3
Kenny Stills,7926,WR,1,MIA,10,4,40.0,51,0,56.8,58.7,42.1,67.0,,12.8,3,0.8,17,3,1,0,0,0,56.7,1,0,2017,3
DeVante Parker,9447,WR,1,MIA,10,8,80.0,76,1,65.0,64.2,76.5,70.1,,9.5,9,1.1,26,4,0,0,0,2,131.7,0,0,2017,3
Devin Funchess,9474,WR,1,CAR,10,4,40.0,58,0,65.1,64.8,72.1,67.0,,14.5,17,4.3,21,1,0,2,0,0,20.0,0,0,2017,3
Ty Montgomery,9527,HB,1,GB,10,8,80.0,15,0,61.0,62.7,77.6,76.2,88.3,1.9,44,5.5,5,0,0,0,0,0,79.2,0,0,2017,3
Adam Humphries,10075,WR,1,TB,10,6,60.0,68,0,83.6,81.6,74.6,68.8,,11.3,15,2.5,17,6,0,0,0,0,80.4,0,0,2017,3
Rob Gronkowski,5567,TE,1,NE,10,8,80.0,89,1,81.3,75.7,76.5,18.5,77.2,11.1,36,4.5,22,4,0,0,1,3,137.1,0,0,2017,3
Golden Tate,5585,WR,1,DET,10,7,70.0,58,1,72.9,72.1,75.6,70.8,,8.3,18,2.6,18,4,0,0,0,1,117.9,0,0,2017,3
Sterling Shepard,10674,WR,1,NYG,10,7,70.0,133,1,70.7,70.0,75.6,69.5,,19.0,77,11.0,77,4,0,0,0,2,145.8,0,0,2017,3
Jordy Nelson,4350,WR,1,GB,9,6,66.7,52,2,78.3,76.8,74.6,68.8,,8.7,19,3.2,23,6,0,1,0,1,81.7,0,0,2017,3
Jermaine Gresham,5546,TE,1,ARZ,9,5,55.6,47,0,56.2,62.6,45.8,68.0,24.8,9.4,9,1.8,20,3,1,0,0,0,70.1,1,0,2017,3
T.Y. Hilton,7092,WR,1,IND,9,7,77.8,153,1,80.3,80.2,75.6,69.5,,21.9,86,12.3,61,4,0,0,0,0,155.8,0,0,2017,3
