player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Dez Bryant,5549,WR,1,DAL,14,8,57.1,63,0,65.2,64.5,54.5,70.1,,7.9,37,4.6,17,3,1,1,0,0,38.7,0,0,2017,11
Travis Kelce,7844,TE,1,KC,14,8,57.1,109,0,63.6,71.2,54.5,70.6,39.0,13.6,43,5.4,32,4,1,1,0,0,52.4,0,0,2017,11
Keenan Allen,7857,WR,1,LAC,13,12,92.3,159,2,93.5,93.4,79.4,72.5,65.3,13.3,69,5.8,29,10,0,0,0,2,157.2,0,0,2017,11
Antonio Brown,5718,WR,1,PIT,12,10,83.3,144,3,86.3,84.4,78.0,21.4,,14.4,9,0.9,41,8,0,0,1,0,156.3,0,0,2017,11
Jarvis Landry,8698,WR,1,MIA,11,6,54.5,95,1,82.4,79.3,52.5,20.5,,15.8,51,8.5,49,5,1,1,1,1,75.9,0,0,2017,11
Le'Veon Bell,7829,HB,1,PIT,11,9,81.8,57,0,61.2,58.6,56.7,76.3,40.7,6.3,63,7.0,14,3,1,0,0,0,88.3,0,0,2017,11
Michael Crabtree,4933,WR,1,OAK,11,6,54.5,51,0,60.7,60.7,32.2,69.5,,8.5,26,4.3,15,2,2,0,0,1,66.9,0,0,2017,11
Jimmy Graham,5619,TE,1,SEA,11,7,63.6,58,1,74.7,73.4,56.7,70.6,,8.3,17,2.4,12,5,1,0,0,0,107.4,0,0,2017,11
Larry Fitzgerald,1724,WR,1,ARZ,10,9,90.0,91,1,68.8,72.3,77.3,70.6,,10.1,39,4.3,22,4,0,0,0,0,137.9,2,1,2017,11
Davante Adams,8688,WR,1,GB,10,8,80.0,126,0,79.7,81.0,76.5,70.1,,15.8,24,3.0,33,6,0,0,0,0,118.8,0,0,2017,11
Julio Jones,6158,WR,1,ATL,10,5,50.0,71,0,77.2,76.3,45.8,68.0,,14.2,5,1.0,29,4,1,0,0,0,73.3,0,0,2017,11
Robert Woods,7822,WR,1,LA,10,8,80.0,81,0,79.3,78.2,76.5,70.1,,10.1,28,3.5,23,4,0,0,0,2,100.4,0,0,2017,11
Michael Thomas,10681,WR,1,NO,10,6,60.0,91,0,74.8,73.6,75.6,69.5,,15.2,33,5.5,24,5,0,1,0,2,50.4,0,0,2017,11
Mike Evans,8642,WR,1,TB,10,5,50.0,92,0,78.3,76.7,73.4,68.0,,18.4,6,1.2,29,5,0,0,0,0,82.1,0,0,2017,11
Demaryius Thomas,5547,WR,1,DEN,9,5,55.6,64,1,66.9,66.8,45.8,68.0,,12.8,24,4.8,17,5,1,0,0,1,115.0,0,0,2017,11
Danny Amendola,4717,WR,1,NE,9,8,88.9,66,1,76.2,77.7,76.5,70.1,,8.3,14,1.8,18,6,0,0,0,0,134.3,0,0,2017,11
Corey Coleman,10649,WR,1,CLV,9,6,66.7,80,0,67.4,66.4,49.2,68.8,,13.3,7,1.2,20,4,1,1,0,1,55.1,0,0,2017,11
DeVante Parker,9447,WR,1,MIA,9,4,44.4,26,0,53.0,52.8,41.6,67.0,,6.5,14,3.5,17,2,1,2,0,0,12.0,0,0,2017,11
