player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,53.3,0,0,0,0,0,2018,10
Phil Dawson,422,K,1,ARZ,0,3,0,0,0,2,60.0,60.0,,,,62.3,0,0,0,0,0,2018,10
Sebastian Janikowski,595,K,1,SEA,0,5,0,0,0,5,60.0,60.0,,,,65.3,0,0,0,0,0,2018,10
Julius Peppers,1010,ED,1,CAR,0,0,0,0,8,0,59.7,,,,,,0,0,0,0,0,2018,10
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,10
Andy Lee,1906,P,1,ARZ,0,0,0,5,0,2,60.2,,,59.2,,,0,0,0,0,0,2018,10
Donnie Jones,1939,,1,LAC,0,0,0,4,0,4,60.5,,,63.0,,,0,0,0,0,0,2018,10
Mike Adams,1972,S,1,CAR,0,0,0,0,8,0,60.2,,,,,,0,0,0,0,0,2018,10
Don Muhlbach,2130,LS,1,DET,0,0,0,4,0,2,63.6,,,,,,0,0,0,0,0,2018,10
Thomas Davis Sr.,2231,LB,1,CAR,0,0,0,0,8,0,59.9,,,,,,0,0,0,0,0,2018,10
Dustin Colquitt,2316,P,1,KC,0,0,0,5,0,4,60.5,,,65.8,,,0,0,0,0,0,2018,10
Lorenzo Alexander,2476,LB,1,BUF,0,0,0,4,2,0,45.0,,,,,,0,0,0,0,1,2018,10
John Denney,2561,LS,1,MIA,0,0,0,2,0,4,63.6,,,,,,0,0,0,0,0,2018,10
Robbie Gould,2607,K,1,SF,0,1,0,0,0,5,60.0,60.0,,,,69.6,0,0,0,0,0,2018,10
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,4,0,6,64.8,,,,,,0,0,0,0,0,2018,10
Haloti Ngata,2957,DI,1,PHI,0,0,0,0,6,0,59.1,,,,,,0,0,0,0,0,2018,10
Marcedes Lewis,2973,TE,1,GB,0,0,0,0,0,5,60.3,,,,,,0,0,0,0,0,2018,10
Andrew Whitworth,3000,T,1,LA,0,0,0,0,0,6,60.9,,,,,,0,0,0,0,0,2018,10
Frostee Rucker,3036,ED,1,OAK,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2018,10
Stephen Gostkowski,3063,K,1,NE,0,3,0,0,0,3,60.0,60.0,,,,54.9,0,0,0,0,0,2018,10
Kyle Williams,3079,DI,1,BUF,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2018,10
Matt Prater,3471,K,1,DET,0,0,0,0,0,2,60.0,,,,,67.0,0,0,0,0,0,2018,10
Tramon Williams,3558,S,1,GB,0,0,2,0,0,0,60.0,,,,41.1,,0,0,0,0,0,2018,10
Reggie Nelson,3637,S,1,OAK,0,1,4,0,0,0,60.7,,,,,,0,0,0,0,0,2018,10
Joe Staley,3644,T,1,SF,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2018,10
Zak DeOssie,3732,LS,1,NYG,0,0,0,5,0,5,48.9,,,,,,0,0,0,0,0,2018,10
Jermon Bushrod,3741,T,1,NO,0,0,0,0,0,9,60.7,,,,,,0,0,0,0,0,2018,10
Corey Graham,3784,S,1,PHI,0,5,0,0,0,0,61.3,,,,,,0,0,0,0,0,2018,10
Mason Crosby,3809,K,1,GB,0,6,0,0,0,5,60.0,60.0,,,,65.6,0,0,0,0,0,2018,10
Clark Harris,3859,LS,1,CIN,0,0,0,4,0,2,63.6,,,,,,0,0,0,0,0,2018,10
Chris Long,4316,ED,1,PHI,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2018,10
Duane Brown,4340,T,1,SEA,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2018,10
Calais Campbell,4364,ED,1,JAX,0,0,2,0,4,6,60.1,,,,,,0,0,0,0,0,2018,10
John Greco,4379,C,1,NYG,0,0,0,0,0,5,61.2,,,,,,0,0,0,0,0,2018,10
Matthew Slater,4467,WR,1,NE,7,3,5,6,0,0,67.0,,,,,,0,0,0,0,0,2018,10
Brett Kern,4580,P,1,TEN,0,0,0,5,0,6,60.8,,,64.2,,,0,0,0,0,0,2018,10
Wesley Woodyard,4583,LB,1,TEN,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,10
Chris Clark,4623,T,1,CAR,0,0,0,0,0,3,60.3,,,,,,0,0,0,0,0,2018,10
Stephen Hauschka,4655,K,1,BUF,0,8,0,0,0,7,60.1,55.8,,,,70.3,0,0,0,0,0,2018,10
J.J. Jansen,4712,LS,1,CAR,0,0,0,5,0,3,64.2,,,,,,0,0,0,0,0,2018,10
Danny Amendola,4717,WR,1,MIA,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2018,10
Andre Smith,4929,T,1,ARZ,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2018,10
Darrius Heyward-Bey,4930,WR,1,PIT,1,9,5,2,0,0,53.1,,,,,,0,0,0,0,0,2018,10
Brian Orakpo,4936,ED,1,TEN,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,10
Malcolm Jenkins,4937,S,1,PHI,0,2,0,0,6,0,60.0,,,,,,0,0,0,0,0,2018,10
Clay Matthews,4949,ED,1,GB,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2018,10
Ziggy Hood,4955,DI,1,MIA,0,0,0,0,5,0,60.3,,,,,,0,0,0,0,0,2018,10
Patrick Chung,4957,S,1,NE,0,3,1,0,6,0,59.1,,,,60.0,,0,0,0,0,0,2018,10
Max Unger,4972,C,1,NO,0,0,0,0,0,9,60.9,,,,,,0,0,0,0,0,2018,10
Michael Johnson,4993,ED,1,CIN,0,0,0,0,9,0,59.4,,,,,,0,0,0,0,0,2018,10
