player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,70.2,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2016,1
Phil Dawson,422,K,1,SF,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,1
Sebastian Janikowski,595,K,1,OAK,66.5,1,1,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,1
Matt Bryant,1223,K,1,ATL,64.4,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2016,1
Mike Nugent,2264,K,1,CIN,64.2,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,1,0.0,2016,1
Nick Novak,2726,K,1,HST,64.9,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2016,1
Stephen Gostkowski,3063,K,1,NE,72.3,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,2016,1
Matt Prater,3471,K,1,DET,59.9,4,5,80.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,1
Nick Folk,3794,K,1,NYJ,49.9,1,2,50.0,0,0,,2,3,66.7,0,0,,1,1,100.0,0,0,,2016,1
Mason Crosby,3809,K,1,GB,64.0,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2016,1
Stephen Hauschka,4655,K,1,SEA,63.1,0,1,0.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2016,1
Dan Carpenter,4697,K,1,BUF,48.1,1,1,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2016,1
Connor Barth,4777,K,1,CHI,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,1
Ryan Succop,5180,K,1,TEN,62.0,1,1,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2016,1
Graham Gano,5443,K,1,CAR,47.2,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,2016,1
Dan Bailey,6796,K,1,DAL,80.1,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,2,2,100.0,2016,1
Randy Bullock,7154,K,1,NYG,45.4,2,3,66.7,0,0,,0,0,,0,0,,0,0,,0,0,,2016,1
Blair Walsh,7167,K,1,MIN,32.7,1,2,50.0,0,0,,0,0,,2,3,66.7,1,1,100.0,1,2,50.0,2016,1
Justin Tucker,7604,K,1,BLT,71.4,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2016,1
Caleb Sturgis,7948,K,1,PHI,52.7,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2016,1
Dustin Hopkins,7958,K,1,WAS,65.4,1,1,100.0,0,0,,0,0,,2,2,100.0,1,1,100.0,0,0,,2016,1
Brandon McManus,8437,K,1,DEN,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2016,1
Cairo Santos,8932,K,1,KC,68.0,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2016,1
Chris Boswell,8990,K,1,PIT,68.2,5,5,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,1
Chandler Catanzaro,9140,K,1,ARZ,50.2,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2016,1
Patrick Murray,9389,K,1,CLV,62.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2016,1
Andrew Franks,9814,K,1,MIA,63.6,1,1,100.0,0,0,,0,1,0.0,0,0,,1,1,100.0,0,0,,2016,1
Josh Lambo,10133,K,1,SD,54.4,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,1,0.0,2016,1
Jason Myers,10207,K,1,JAX,69.2,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,1,1,100.0,2016,1
Roberto Aguayo,10693,K,1,TB,66.9,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2016,1
Wil Lutz,11096,K,1,NO,53.9,4,4,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,2,0.0,2016,1
