player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Keenan Allen,7857,WR,1,SD,17,15,88.2,166,0,82.7,81.4,51.8,73.0,,11.1,80,5.3,21,8,2,1,0,2,82.8,0,0,2015,1
DeAndre Hopkins,7808,WR,1,HST,13,9,69.2,98,2,80.5,79.2,58.5,71.1,,10.9,2,0.2,17,7,1,1,0,0,98.7,0,0,2015,1
Rashad Greene Sr.,9572,WR,1,JAX,13,7,53.8,28,1,62.9,62.4,52.1,70.8,,4.0,11,1.6,6,3,1,0,0,0,85.1,0,0,2015,1
Jordan Matthews,8677,WR,1,PHI,13,10,76.9,102,0,66.7,67.9,49.6,71.1,,10.2,66,6.6,25,5,1,1,0,3,66.8,0,0,2015,1
T.Y. Hilton,7092,WR,1,IND,12,7,58.3,88,0,83.1,81.2,75.6,69.5,,12.6,33,4.7,30,6,0,1,0,0,46.5,0,0,2015,1
Julian Edelman,5156,WR,1,NE,12,11,91.7,97,0,90.5,89.6,78.7,72.1,,8.8,38,3.5,14,7,0,0,0,2,100.3,0,0,2015,1
Donte Moncrief,8725,WR,1,IND,11,6,54.5,46,1,62.8,62.2,74.6,70.1,,7.7,10,1.7,15,4,0,0,0,0,95.3,0,0,2015,1
Antonio Brown,5718,WR,1,PIT,11,9,81.8,133,1,90.9,90.7,58.9,73.5,,14.8,57,6.3,37,6,1,0,0,3,147.3,0,0,2015,1
Julio Jones,6158,WR,1,ATL,11,9,81.8,141,2,93.4,93.1,79.4,71.9,,15.7,53,5.9,44,8,0,0,0,1,158.3,0,0,2015,1
Emmanuel Sanders,5606,WR,1,DEN,11,8,72.7,65,0,71.9,71.6,76.5,73.4,,8.1,17,2.1,18,5,0,0,0,0,87.3,0,0,2015,1
Alshon Jeffery,7048,WR,1,CHI,11,5,45.5,78,0,84.1,81.0,74.6,68.8,,15.6,31,6.2,25,5,0,0,0,0,69.5,0,0,2015,1
Jordan Reed,7866,TE,1,WAS,11,7,63.6,63,1,84.6,84.4,75.6,69.5,75.9,9.0,28,4.0,25,5,0,1,0,2,71.4,2,0,2015,1
Jarvis Landry,8698,WR,1,MIA,11,8,72.7,53,0,77.1,75.1,76.5,73.0,,6.6,33,4.1,20,3,0,0,0,4,82.8,0,0,2015,1
Andre Johnson,1319,WR,1,IND,10,4,40.0,24,0,59.3,55.0,45.8,68.0,,6.0,9,2.3,9,2,0,1,0,0,8.3,0,0,2015,1
Heath Miller,2247,TE,1,PIT,10,8,80.0,84,0,69.5,67.6,76.5,70.1,74.0,10.5,33,4.1,18,3,0,0,0,0,101.7,0,0,2015,1
Jermaine Kearse,7428,WR,1,SEA,10,8,80.0,76,0,69.8,68.9,76.5,70.1,,9.5,33,4.1,23,3,0,0,0,1,98.3,0,0,2015,1
Demaryius Thomas,5547,WR,1,DEN,10,7,70.0,60,0,66.0,65.3,75.6,69.5,,8.6,28,4.0,11,3,0,0,0,1,85.4,0,0,2015,1
Nate Washington,2832,WR,1,HST,10,6,60.0,105,0,72.7,71.8,49.7,68.8,,17.5,31,5.2,32,5,1,0,0,0,95.8,0,0,2015,1
Tyler Eifert,7802,TE,1,CIN,10,9,90.0,104,2,91.9,90.9,56.7,70.6,72.4,11.6,48,5.3,31,6,1,0,0,2,149.6,0,0,2015,1
Jason Witten,1384,TE,1,DAL,9,8,88.9,60,2,63.6,64.8,76.5,70.1,72.4,7.5,24,3.0,15,4,0,1,0,0,94.4,1,0,2015,1
Vincent Jackson,2278,WR,1,TB,9,4,44.4,51,0,62.9,60.9,73.4,68.0,,12.8,7,1.8,18,3,0,0,0,0,62.7,1,0,2015,1
Mark Ingram II,6180,HB,1,NO,9,8,88.9,98,0,71.1,75.6,77.3,75.2,76.9,12.3,121,15.1,59,3,0,0,0,0,112.0,0,0,2015,1
Lance Dunbar,7332,HB,1,DAL,8,8,100.0,70,0,75.3,80.5,77.3,73.3,63.7,8.8,59,7.4,24,4,0,0,0,2,103.1,0,0,2015,1
