player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Ezekiel Elliott,10638,HB,1,DAL,30,28,105,3.8,1,61.6,65.8,79.6,60.0,76,2.71,13,5,1,0,0,0,2019,6
Carlos Hyde,8692,HB,1,HST,29,26,116,4.5,1,62.1,64.9,28.0,59.2,60,2.31,26,7,4,1,0,0,2019,6
Chris Carson,12004,HB,1,SEA,30,24,124,5.2,1,71.9,73.3,78.7,60.0,126,5.25,25,6,7,0,0,0,2019,6
Adrian Peterson,3623,HB,1,WAS,27,23,118,5.1,0,83.4,80.2,78.2,59.8,82,3.57,25,5,2,0,0,0,2019,6
Sony Michel,27589,HB,1,NE,26,22,86,3.9,0,60.3,59.0,77.9,60.0,49,2.23,26,3,2,0,0,0,2019,6
Christian McCaffrey,11763,HB,1,CAR,28,22,31,1.4,1,50.6,45.7,78.5,60.0,31,1.41,10,1,1,0,0,0,2019,6
Leonard Fournette,11759,HB,1,JAX,22,20,72,3.6,0,64.2,56.7,78.0,60.0,52,2.6,16,1,3,0,0,0,2019,6
Nick Chubb,45783,HB,1,CLV,21,20,122,6.1,2,76.9,89.6,27.2,60.0,122,6.1,52,4,9,1,0,0,2019,6
Devonta Freeman,8738,HB,1,ATL,20,19,88,4.6,0,65.2,60.9,77.3,60.0,49,2.58,15,5,4,0,0,0,2019,6
Lamar Jackson,46416,QB,1,BLT,40,16,152,8.0,1,83.5,85.0,81.7,60.0,30,1.58,36,6,3,0,0,0,2019,6
Tevin Coleman,9506,HB,1,SF,21,18,45,2.5,1,48.3,50.2,76.9,60.0,39,2.17,9,3,1,0,0,0,2019,6
Benny Snell Jr.,45954,HB,1,PIT,19,17,75,4.4,0,69.0,68.0,76.4,60.0,54,3.18,20,6,2,0,0,0,2019,6
Dalvin Cook,11796,HB,1,MIN,18,16,41,2.6,1,65.4,64.7,76.6,60.0,27,1.69,14,5,1,0,0,0,2019,6
James Conner,11860,HB,1,PIT,16,16,41,2.6,1,70.5,59.0,77.4,,37,2.31,12,3,1,0,0,0,2019,6
Phillip Lindsay,12660,HB,1,DEN,18,15,70,4.7,1,72.4,78.5,76.2,60.0,62,4.13,30,3,2,0,0,0,2019,6
Derrick Henry,10679,HB,1,TEN,15,15,28,1.9,0,51.5,59.7,75.7,,28,1.87,6,0,4,0,0,0,2019,6
Le'Veon Bell,7829,HB,1,NYJ,18,14,50,3.6,1,76.4,82.8,75.3,60.0,47,3.36,13,3,5,0,0,0,2019,6
Alexander Mattison,45817,HB,1,MIN,15,14,63,4.5,0,49.4,51.2,23.4,60.0,40,2.86,35,2,2,1,0,0,2019,6
Jamaal Williams,11889,HB,1,GB,16,14,104,7.4,0,74.6,66.8,76.4,60.0,57,4.07,45,3,3,0,0,0,2019,6
Jordan Howard,10784,HB,1,PHI,14,13,49,3.8,0,61.6,65.4,74.7,60.0,25,1.92,12,1,1,0,0,0,2019,6
Mark Ingram II,6180,HB,1,BLT,19,13,52,4.0,1,90.4,85.6,75.2,60.3,48,3.69,12,6,4,0,0,0,2019,6
Kerryon Johnson,34455,HB,1,DET,15,13,34,2.6,1,54.8,58.2,75.2,60.0,26,2.0,8,1,1,0,0,0,2019,6
Matt Breida,12271,HB,1,SF,14,13,36,2.8,0,76.0,72.5,75.6,60.0,36,2.77,9,2,1,0,0,0,2019,6
David Johnson,9519,HB,1,ARZ,20,12,34,2.8,1,80.3,66.7,76.0,59.9,17,1.42,17,2,1,0,0,0,2019,6
Royce Freeman,45747,HB,1,DEN,14,11,34,3.1,0,57.4,51.0,75.1,60.0,27,2.45,8,1,1,0,0,0,2019,6
Alvin Kamara,11822,HB,1,NO,14,11,31,2.8,0,59.1,57.8,24.3,60.0,28,2.55,7,0,0,1,0,0,2019,6
Aaron Jones,11937,HB,1,GB,13,11,47,4.3,0,45.0,45.7,23.1,60.0,26,2.36,9,0,0,1,0,0,2019,6
Kyler Murray,38334,QB,1,ARZ,25,7,32,2.9,0,74.9,61.9,80.8,60.3,5,0.45,14,3,0,0,0,0,2019,6
Malcolm Brown,9902,HB,1,LA,15,11,40,3.6,0,63.1,64.5,74.1,59.7,26,2.36,10,4,3,0,0,0,2019,6
Jon Hilliman,45826,HB,1,NYG,11,11,38,3.5,0,48.6,57.2,22.3,,25,2.27,10,3,0,1,0,0,2019,6
Kenyan Drake,10707,HB,1,MIA,12,10,40,4.0,0,60.9,76.2,75.5,60.0,23,2.3,9,2,3,0,0,0,2019,6
Deshaun Watson,11767,QB,1,HST,36,5,42,4.2,2,80.8,67.1,81.5,60.0,11,1.1,10,3,0,0,0,0,2019,6
Russell Wilson,7077,QB,1,SEA,33,4,31,3.4,1,76.7,56.3,80.7,60.0,4,0.44,16,2,0,0,0,0,2019,6
Latavius Murray,7962,HB,1,NO,12,8,44,5.5,0,71.6,61.9,73.7,60.0,44,5.5,15,3,2,0,0,0,2019,6
Melvin Gordon III,9448,HB,1,LAC,8,8,18,2.3,0,59.0,56.0,73.5,,17,2.13,7,0,2,0,0,0,2019,6
Peyton Barber,10927,HB,1,TB,8,8,28,3.5,0,52.9,54.4,72.1,,28,3.5,5,1,0,0,0,0,2019,6
Joe Mixon,11803,HB,1,CIN,10,8,10,1.3,0,44.2,45.8,72.9,60.0,9,1.13,3,0,0,0,0,0,2019,6
LeSean McCoy,4976,HB,1,KC,9,8,44,5.5,0,69.9,72.8,72.9,60.0,19,2.38,17,3,1,0,0,0,2019,6
Tom Brady,698,QB,1,NE,34,7,6,0.9,2,69.4,69.0,23.8,60.0,3,0.43,2,3,0,2,0,0,2019,6
Darrell Henderson,41193,HB,1,LA,7,6,39,6.5,0,61.3,62.5,71.1,60.0,23,3.83,22,3,2,0,0,0,2019,6
Gus Edwards,46027,HB,1,BLT,16,6,34,5.7,0,67.9,70.2,70.6,60.8,34,5.67,25,2,2,0,0,0,2019,6
Mark Walton,45996,HB,1,MIA,6,6,32,5.3,0,69.4,66.6,73.3,,19,3.17,14,2,0,0,0,0,2019,6
Justice Hill,45865,HB,1,BLT,5,5,31,6.2,0,63.2,64.7,70.6,,13,2.6,12,1,1,0,0,0,2019,6
Duke Johnson Jr.,9510,HB,1,HST,5,5,34,6.8,0,67.2,71.6,70.9,,28,5.6,15,2,2,0,0,0,2019,6
Austin Ekeler,12164,HB,1,LAC,7,5,14,2.8,0,64.1,62.0,71.4,60.0,14,2.8,11,2,1,0,0,0,2019,6
Jimmy Garoppolo,8697,QB,1,SF,41,5,4,0.8,1,55.0,66.2,28.8,60.0,1,0.2,4,2,0,1,0,0,2019,6
