player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Julius Peppers,1010,ED,1,CAR,25,16,7,2,48.8,54.0,71.7,49.4,60.7,1,0,1,0,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Dwight Freeney,1019,ED,1,SEA,25,23,2,0,78.1,53.1,29.5,81.1,,6,2,1,3,1,0,0,1,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Terrell Suggs,1326,ED,1,BLT,38,24,13,1,52.8,29.8,25.3,72.5,60.0,4,1,1,2,0,0,0,2,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
DeAngelo Hall,1729,S,1,WAS,83,0,21,62,75.5,62.2,59.7,,72.0,0,0,0,0,0,2,1,1,0,0,3,1,5,5.0,8,5.0,0,0,2,42.4,0,0,2017,9
Karlos Dansby,1754,LB,1,ARZ,66,10,15,41,65.5,45.8,79.4,69.7,69.3,2,1,1,0,0,4,2,0,3,0,6,4,23,5.8,23,7.0,0,1,0,34.0,0,0,2017,9
Mike Adams,1972,S,1,CAR,51,3,18,30,83.6,63.9,78.1,55.3,82.5,0,0,0,0,0,2,0,0,2,0,7,2,17,8.5,16,10.0,0,1,0,0.0,0,0,2017,9
Adam Jones,2223,CB,1,CIN,49,0,21,28,47.2,69.2,79.9,,48.1,0,0,0,0,0,6,0,0,0,0,5,4,36,9.0,2,19.0,1,0,0,136.3,1,0,2017,9
Thomas Davis Sr.,2231,LB,1,CAR,60,11,19,30,75.0,86.1,78.4,71.9,53.6,4,0,1,3,0,3,1,0,2,0,4,3,46,15.3,49,19.0,1,0,0,152.1,0,0,2017,9
Derrick Johnson,2232,LB,1,KC,53,0,25,28,52.8,48.1,49.0,,61.1,0,0,0,0,0,3,0,1,2,0,2,1,11,11.0,6,11.0,0,0,0,66.7,0,0,2017,9
Lorenzo Alexander,2476,ED,1,BUF,51,7,33,11,45.1,62.2,29.1,60.5,29.2,1,0,0,1,0,5,0,2,3,0,2,2,38,19.0,27,20.0,0,0,0,118.8,0,0,2017,9
Tamba Hali,2965,ED,1,KC,23,14,8,1,61.9,64.6,70.5,56.4,60.0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Johnathan Joseph,2969,CB,1,HST,51,0,20,31,55.1,70.8,77.0,,56.5,0,0,0,0,0,4,0,0,0,0,3,2,62,31.0,15,45.0,1,0,0,149.3,1,0,2017,9
Frostee Rucker,3036,DI,1,ARZ,29,20,9,0,34.4,47.6,23.0,52.3,,1,0,1,0,0,0,0,1,0,0,0,0,0,,0,,0,0,0,0.0,1,1,2017,9
Domata Peko Sr.,3068,DI,1,DEN,43,19,24,0,30.5,31.4,69.4,53.9,,1,0,0,1,0,1,1,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Elvis Dumervil,3071,ED,1,SF,15,14,1,0,60.0,60.0,,59.2,,2,0,2,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Kyle Williams,3079,DI,1,BUF,43,21,22,0,70.1,65.7,69.4,66.3,,2,0,0,2,0,1,2,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Antoine Bethea,3152,S,1,ARZ,46,0,4,42,53.2,60.0,77.2,,58.6,0,0,0,0,0,2,0,0,0,0,1,1,13,13.0,0,13.0,0,0,0,118.8,1,0,2017,9
Tony McDaniel,3423,DI,1,SF,14,5,9,0,91.0,90.7,69.2,56.3,,0,0,0,0,0,1,0,0,1,1,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Tramon Williams,3558,CB,1,ARZ,72,0,13,59,57.5,61.9,78.0,,56.6,0,0,0,0,0,4,0,0,1,0,9,2,39,19.5,8,25.0,0,0,2,45.1,0,0,2017,9
Lawrence Timmons,3631,LB,1,MIA,63,4,29,30,50.9,43.3,40.9,53.8,63.8,1,0,0,1,0,2,4,2,1,0,3,3,30,10.0,18,27.0,0,0,0,108.3,0,0,2017,9
Leon Hall,3634,CB,1,SF,35,1,15,19,55.3,68.1,41.3,59.7,51.0,1,0,1,0,0,4,0,1,1,0,6,4,47,11.8,10,23.0,0,0,1,90.3,0,0,2017,9
Reggie Nelson,3637,S,1,OAK,67,1,22,44,48.7,61.0,33.2,59.2,49.2,0,0,0,0,0,4,1,1,1,0,3,3,51,17.0,24,27.0,0,0,0,118.8,0,0,2017,9
Paul Posluszny,3650,LB,1,JAX,17,2,7,8,83.8,65.4,76.8,57.3,79.9,0,0,0,0,0,2,0,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Eric Weddle,3653,S,1,BLT,52,2,21,29,68.6,58.4,82.1,57.8,68.4,0,0,0,0,0,4,0,0,0,0,2,2,44,22.0,3,29.0,0,1,0,79.2,0,0,2017,9
Charles Johnson,3699,ED,1,CAR,31,17,11,3,68.3,75.3,72.1,53.7,60.3,0,0,0,0,0,2,1,0,2,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
Corey Graham,3784,S,1,PHI,18,0,2,16,76.7,61.6,79.4,,73.3,0,0,0,0,0,3,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2017,9
