player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,5,60.0,,,,,65.3,0,0,0,0,0,2015,3
Phil Dawson,422,K,1,SF,0,0,0,0,0,1,60.0,,,,,60.4,0,0,0,0,0,2015,3
Sebastian Janikowski,595,K,1,OAK,0,6,0,0,0,5,60.0,60.0,,,,64.8,0,0,0,0,0,2015,3
Shane Lechler,673,P,1,HST,0,0,0,6,0,5,60.7,,,78.4,,,0,0,0,0,0,2015,3
Mike Leach,750,LS,1,ARZ,0,0,0,4,0,7,50.2,,,,,,0,0,0,0,0,2015,3
Julius Peppers,1010,ED,1,GB,0,0,0,1,2,0,59.8,,,,,,0,0,0,0,0,2015,3
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,5,60.0,,,,,65.2,0,0,0,0,0,2015,3
James Harrison,1251,ED,1,PIT,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2015,3
Terence Newman,1321,CB,1,MIN,0,0,2,0,1,0,60.1,,,,,,0,0,0,0,0,2015,3
Kevin Williams,1325,DI,1,NO,0,0,0,0,5,0,59.3,,,,,,0,0,0,0,0,2015,3
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,4,0,60.1,,,,,,0,0,0,0,0,2015,3
Charles Tillman,1351,CB,1,CAR,0,0,2,0,2,0,60.5,,,,,,0,0,0,0,0,2015,3
Rashean Mathis,1355,CB,1,DET,0,0,1,0,3,0,60.4,,,,,,0,0,0,0,0,2015,3
Cory Redding,1381,DI,1,ARZ,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2015,3
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2015,3
Mike Scifres,1458,P,1,SD,0,0,0,6,0,2,60.3,,,53.8,,,0,0,0,0,0,2015,3
Josh Brown,1520,K,1,NYG,0,7,0,0,0,6,60.0,58.9,,,,69.0,0,0,0,0,0,2015,3
Chris Clemons,1585,ED,1,JAX,0,0,0,0,7,0,59.6,,,,,,0,0,0,0,0,2015,3
Jon Dorenbos,1600,LS,1,PHI,0,0,0,9,0,4,69.6,,,,,,0,0,1,0,0,2015,3
Vince Wilfork,1742,DI,1,HST,0,0,0,0,3,0,59.1,,,,,,0,0,0,0,0,2015,3
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2015,3
Karlos Dansby,1754,LB,1,CLV,0,0,1,0,4,0,60.2,,,,,,0,0,0,0,0,2015,3
Dwan Edwards,1772,DI,1,CAR,0,0,2,0,2,5,60.9,,,,,,0,0,0,0,0,2015,3
Randy Starks,1792,DI,1,CLV,0,0,1,0,0,0,60.0,,,,,,0,0,0,0,0,2015,3
Luke McCown,1827,QB,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2015,3
Will Allen,1832,S,1,PIT,0,0,0,4,2,0,52.4,,,,,,0,0,0,0,0,2015,3
Jared Allen,1847,ED,1,CHI,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2015,3
Josh Scobee,1858,K,1,PIT,0,4,0,0,0,2,60.0,60.0,,,,62.8,0,0,0,0,0,2015,3
Andy Lee,1906,P,1,CLV,0,0,0,4,0,4,60.5,,,64.8,,,0,0,0,0,0,2015,3
Donnie Jones,1939,P,1,PHI,0,0,0,9,0,4,60.7,,,67.0,,,0,0,0,0,0,2015,3
Mike Adams,1972,S,1,IND,0,0,0,0,5,0,60.2,,,,,,0,0,0,0,0,2015,3
Don Muhlbach,2130,LS,1,DET,0,0,0,5,0,1,46.4,,,,,,0,0,0,0,0,2015,3
Adam Jones,2223,CB,1,CIN,1,0,1,0,5,0,60.3,,61.2,,60.1,,0,0,0,0,0,2015,3
Antrel Rolle,2225,S,1,CHI,0,1,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,3
