player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,53.6,0,0,0,0,0,2013,16
David Akers,295,K,1,DET,0,5,0,0,0,2,60.0,60.0,,,,61.7,0,0,0,0,1,2013,16
Charles Woodson,330,S,1,OAK,0,0,0,0,6,0,59.7,,,,,,0,0,0,0,0,2013,16
Patrick Mannelly,410,LS,1,CHI,0,0,0,6,0,1,53.0,,,,,,0,0,0,0,0,2013,16
Phil Dawson,422,K,1,SF,0,7,0,0,0,6,60.0,59.9,,,,65.9,0,0,0,0,0,2013,16
London Fletcher,424,LB,1,WAS,0,0,0,0,4,0,60.2,,,,,,0,0,0,0,0,2013,16
Brian Moorman,562,P,1,BUF,0,0,0,6,0,5,60.7,,,41.0,,,0,0,0,0,0,2013,16
John Abraham,591,ED,1,ARZ,0,0,4,0,1,0,59.4,,,,,,0,0,0,0,0,2013,16
Sebastian Janikowski,595,K,1,OAK,0,4,0,0,0,3,60.0,60.0,,,,63.4,0,0,0,0,0,2013,16
Shane Lechler,673,P,1,HST,0,0,0,8,0,3,37.0,,,63.7,,,0,0,0,0,1,2013,16
Shayne Graham,730,K,1,NO,0,0,0,0,0,3,60.0,,,,,63.1,0,0,0,0,0,2013,16
Mike Leach,750,LS,1,ARZ,0,0,0,5,0,3,36.9,,,,,,0,0,0,0,1,2013,16
Paris Lenon,751,LB,1,DEN,0,0,8,0,0,0,59.7,,,,,,0,0,0,0,0,2013,16
Rian Lindell,754,K,1,TB,0,0,0,0,0,3,60.0,,,,,62.7,0,0,0,0,0,2013,16
Justin Smith,776,DI,1,SF,0,0,1,0,4,0,59.7,,,,,,0,0,0,0,0,2013,16
Andre Carter,779,ED,1,NE,0,0,0,0,2,0,59.6,,,,,,0,0,0,0,0,2013,16
Santana Moss,786,WR,1,WAS,0,0,3,0,0,0,60.0,,,,62.9,,0,0,0,0,0,2013,16
Ryan Pickett,799,DI,1,GB,0,0,1,0,0,0,59.8,,,,,,0,0,0,0,0,2013,16
Dominic Raiola,820,C,1,DET,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2013,16
Roberto Garza,856,C,1,CHI,0,0,0,0,0,1,60.0,,,,,,0,0,0,0,0,2013,16
Jay Feely,955,K,1,ARZ,0,5,0,0,0,3,60.0,60.0,,,,66.3,0,0,0,0,0,2013,16
Julius Peppers,1010,ED,1,CHI,0,0,0,0,8,0,59.1,,,,,,0,0,0,0,0,2013,16
Quentin Jammer,1013,CB,1,DEN,0,7,2,0,3,0,65.4,,,,,,0,0,0,0,0,2013,16
Will Witherspoon,1079,LB,1,SL,3,0,1,2,3,0,59.1,,,,,,0,0,0,0,0,2013,16
Dave Zastudil,1113,P,1,ARZ,0,0,0,5,0,3,60.4,,,60.8,,,0,0,0,0,0,2013,16
Rob Bironas,1218,K,1,TEN,0,5,0,0,0,4,60.0,60.0,,,,69.7,0,0,0,0,0,2013,16
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,62.1,0,0,0,0,0,2013,16
Ryan Clark,1229,S,1,PIT,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2013,16
Billy Cundiff,1230,K,1,CLV,0,4,0,0,0,3,60.0,60.0,,,,61.4,0,0,0,0,0,2013,16
Jordan Gross,1324,T,1,CAR,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,16
Kevin Williams,1325,DI,1,MIN,0,0,1,0,5,0,59.4,,,,,,0,0,0,0,0,2013,16
Troy Polamalu,1332,S,1,PIT,0,0,0,0,6,0,59.9,,,,,,0,0,0,0,0,2013,16
Nick Barnett,1345,LB,1,WAS,2,0,0,1,0,0,75.5,,,,,,0,0,0,0,0,2013,16
Drayton Florence,1362,CB,1,CAR,0,0,7,0,0,0,59.8,,,,,,0,0,0,0,0,2013,16
Anquan Boldin,1369,WR,1,SF,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2013,16
Cory Redding,1381,DI,1,IND,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2013,16
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2013,16
Wade Smith,1393,G,1,HST,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2013,16
Jarret Johnson,1421,ED,1,SD,0,0,0,0,2,0,60.0,,,,,,0,0,0,0,0,2013,16
Ike Taylor,1437,CB,1,PIT,0,0,0,0,6,0,60.8,,,,,,0,0,0,0,0,2013,16
Aubrayo Franklin,1455,DI,1,IND,0,0,0,0,2,0,59.8,,,,,,0,0,0,0,0,2013,16
Mike Scifres,1458,P,1,SD,0,0,0,1,0,6,60.6,,,60.0,,,0,0,0,0,0,2013,16
Tony Pashos,1478,T,1,OAK,0,0,0,0,0,3,60.4,,,,,,0,0,0,0,0,2013,16
Yeremiah Bell,1513,S,1,ARZ,0,0,4,5,4,0,72.0,,,,,,0,0,1,0,0,2013,16
Josh Brown,1520,K,1,NYG,0,5,0,0,0,5,60.0,60.0,,,,71.3,0,0,0,0,0,2013,16
Chris Clemons,1585,ED,1,SEA,0,0,0,0,3,0,59.7,,,,,,0,0,0,0,0,2013,16
Jon Dorenbos,1600,LS,1,PHI,0,0,0,2,0,8,50.9,,,,,,0,0,0,0,0,2013,16
Israel Idonije,1632,ED,1,DET,3,0,0,0,2,0,59.5,,,,,,0,0,0,0,0,2013,16
Cullen Jenkins,1637,DI,1,NYG,0,0,3,0,2,0,59.6,,,,,,0,0,0,0,0,2013,16
Mat McBriar,1659,P,1,PIT,0,0,0,6,0,7,60.9,,,55.2,,,0,0,0,0,0,2013,16
Quintin Mikell,1662,S,1,CAR,0,4,0,0,0,0,60.1,,,,,,0,0,0,0,0,2013,16
Kassim Osgood,1676,WR,1,SF,5,7,4,3,0,0,44.0,,,,,,0,0,0,0,0,2013,16
DeAngelo Hall,1729,CB,1,WAS,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2013,16
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2013,16
Karlos Dansby,1754,LB,1,ARZ,0,0,4,0,4,0,59.7,,,,,,0,0,0,0,0,2013,16
Dwan Edwards,1772,DI,1,CAR,0,0,0,0,0,3,60.1,,,,,,0,0,0,0,0,2013,16
Greg Jones II,1776,FB,1,HST,0,0,0,8,0,0,52.9,,,,,,0,0,0,0,0,2013,16
Darnell Dockett,1785,DI,1,ARZ,0,0,2,0,4,0,60.2,,,,,,0,0,0,0,0,2013,16
Ben Hartsock,1789,TE,1,CAR,4,0,0,0,0,3,59.2,,,,,,0,0,0,0,0,2013,16
Randy Starks,1792,DI,1,MIA,0,0,1,0,5,0,59.0,,,,,,0,0,0,0,0,2013,16
Travelle Wharton,1815,G,1,CAR,0,0,0,0,0,3,60.7,,,,,,0,0,0,0,0,2013,16
Luke McCown,1827,QB,1,NO,0,0,0,0,0,3,60.0,,,,,,0,0,0,0,0,2013,16
Will Allen,1832,S,1,PIT,0,7,5,0,0,0,30.0,,,,,,0,0,0,0,0,2013,16
Jared Allen,1847,ED,1,MIN,0,0,1,0,6,0,59.1,,,,,,0,0,0,0,0,2013,16
Antonio Smith,1856,DI,1,HST,0,0,0,0,6,0,59.5,,,,,,0,0,0,0,0,2013,16
Josh Scobee,1858,K,1,JAX,0,4,0,0,0,3,60.0,60.0,,,,62.0,0,0,0,0,0,2013,16
Andy Lee,1906,P,1,SF,0,0,0,3,0,6,60.7,,,63.0,,,0,0,0,0,0,2013,16
Donnie Jones,1939,P,1,PHI,0,0,0,2,0,8,60.9,,,60.6,,,0,0,0,0,0,2013,16
Mike Adams,1972,S,1,DEN,0,0,8,0,3,0,65.7,,,,,,0,0,0,0,0,2013,16
