player,player_id,position,player_game_count,team_name,targets,receptions,caught_percent,yards,touchdowns,grades_offense,grades_pass_route,grades_hands_drop,grades_hands_fumble,grades_pass_block,yards_per_reception,yards_after_catch,yards_after_catch_per_reception,longest,first_downs,drops,interceptions,fumbles,avoided_tackles,targeted_qb_rating,penalties,declined_penalties,season,week
Amari Cooper,9437,WR,1,OAK,17,11,64.7,210,2,84.3,82.4,43.8,71.5,,19.1,78,7.1,45,9,2,0,0,3,146.7,0,0,2017,7
Julio Jones,6158,WR,1,ATL,13,9,69.2,99,1,84.0,82.5,77.3,70.6,,11.0,33,3.7,16,7,0,0,0,0,117.1,0,0,2017,7
Doug Baldwin,6615,WR,1,SEA,12,9,75.0,92,1,90.3,88.6,77.3,70.6,,10.2,22,2.4,32,6,0,0,0,2,124.3,0,0,2017,7
Jarvis Landry,8698,WR,1,MIA,11,7,63.6,93,1,85.8,84.5,75.6,70.8,,13.3,23,3.3,29,6,0,1,0,1,82.8,0,0,2017,7
Delanie Walker,3120,TE,1,TEN,10,7,70.0,63,0,60.9,63.4,75.6,17.7,,9.0,15,2.1,16,3,0,0,1,0,86.7,0,0,2017,7
Cooper Kupp,11824,WR,1,LA,10,4,40.0,51,1,60.6,61.5,42.1,67.0,,12.8,36,9.0,18,3,1,0,0,0,90.0,1,0,2017,7
Mohamed Sanu,7084,WR,1,ATL,10,6,60.0,65,0,70.8,70.2,74.6,68.8,,10.8,13,2.2,19,3,0,0,0,0,79.2,0,0,2017,7
Evan Engram,11778,TE,1,NYG,10,6,60.0,60,1,72.6,73.8,75.6,69.5,,10.0,43,7.2,25,4,0,0,0,1,110.4,1,0,2017,7
Mike Evans,8642,WR,1,TB,10,7,70.0,88,1,85.8,84.2,75.6,69.5,,12.6,13,1.9,23,7,0,0,1,0,130.4,0,0,2017,7
Michael Thomas,10681,WR,1,NO,10,7,70.0,82,0,75.1,76.7,75.6,69.5,,11.7,19,2.7,21,5,0,1,0,1,55.0,0,0,2017,7
Adam Thielen,8288,WR,1,MIN,10,5,50.0,41,0,64.9,62.9,74.6,68.8,,8.2,25,5.0,14,3,0,0,0,0,60.8,1,0,2017,7
Javorius Allen,9558,HB,1,BLT,10,8,80.0,29,0,60.8,64.7,76.5,73.8,25.4,3.6,37,4.6,12,1,0,0,0,1,79.2,0,0,2017,7
Kenny Stills,7926,WR,1,MIA,9,6,66.7,85,2,72.0,73.1,52.5,69.5,,14.2,4,0.7,36,3,1,0,0,0,136.6,1,0,2017,7
Antonio Brown,5718,WR,1,PIT,9,4,44.4,65,1,78.0,78.3,72.1,69.0,,16.3,9,2.3,23,4,0,0,0,0,106.3,0,0,2017,7
Dez Bryant,5549,WR,1,DAL,9,7,77.8,63,1,84.2,83.2,52.5,69.5,,9.0,37,5.3,27,5,1,0,0,1,132.9,0,0,2017,7
Cameron Brate,9207,TE,1,TB,9,6,66.7,60,0,71.0,71.0,74.6,68.8,,10.0,11,1.8,14,4,0,1,1,0,45.8,0,0,2017,7
Christian McCaffrey,11763,HB,1,CAR,9,7,77.8,36,0,56.6,64.0,75.6,76.0,17.2,5.1,44,6.3,20,1,0,1,0,2,43.8,0,0,2017,7
Rob Gronkowski,5567,TE,1,NE,8,3,37.5,51,0,63.3,66.9,72.1,67.0,70.0,17.0,10,3.3,27,3,0,0,0,0,59.9,3,0,2017,7
Zay Jones,11792,WR,1,BUF,8,2,25.0,17,0,56.4,56.1,68.3,64.0,,8.5,3,1.5,9,1,0,0,0,0,39.6,0,0,2017,7
Jordan Reed,7866,TE,1,WAS,8,8,100.0,64,2,76.5,76.0,76.5,70.1,33.1,8.0,11,1.4,20,4,0,0,0,2,139.6,0,0,2017,7
Allen Hurns,8931,WR,1,JAX,8,5,62.5,101,0,74.7,73.7,46.3,68.0,65.7,20.2,46,9.2,50,4,1,0,0,1,106.3,0,0,2017,7
Tyreek Hill,10799,WR,1,KC,8,6,75.0,125,1,87.1,89.9,74.6,72.8,,20.8,36,6.0,64,4,0,0,0,0,156.3,0,0,2017,7
DeSean Jackson,4363,WR,1,TB,8,5,62.5,73,0,82.1,80.5,49.7,68.8,,14.6,39,7.8,20,5,1,0,0,0,92.2,0,0,2017,7
