player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,63.2,1,1,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2015,14
Phil Dawson,422,K,1,SF,64.5,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,14
Sebastian Janikowski,595,K,1,OAK,46.4,1,1,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2015,14
Josh Brown,1520,K,1,NYG,53.7,4,4,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,14
Mike Nugent,2264,K,1,CIN,55.7,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,1,0.0,2015,14
Robbie Gould,2607,K,1,CHI,42.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2015,14
Nick Novak,2726,K,1,HST,65.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,14
Stephen Gostkowski,3063,K,1,NE,70.2,3,3,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2015,14
Matt Prater,3471,K,1,DET,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,14
Mason Crosby,3809,K,1,GB,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,14
Stephen Hauschka,4655,K,1,SEA,65.3,5,5,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,14
Dan Carpenter,4697,K,1,BUF,65.8,2,2,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2015,14
Connor Barth,4777,K,1,TB,50.6,2,2,100.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,14
Graham Gano,5443,K,1,CAR,66.2,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,14
Dan Bailey,6796,K,1,DAL,60.4,1,1,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,14
Kai Forbath,6860,K,1,NO,63.8,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2015,14
Randy Bullock,7154,K,1,NYJ,59.4,3,3,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,1,0.0,2015,14
Greg Zuerlein,7163,K,1,SL,63.5,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2015,14
Blair Walsh,7167,K,1,MIN,71.3,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,2015,14
Justin Tucker,7604,K,1,BLT,61.8,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,0,0,,2015,14
Caleb Sturgis,7948,K,1,PHI,60.4,2,2,100.0,0,0,,0,0,,1,1,100.0,2,2,100.0,0,0,,2015,14
Dustin Hopkins,7958,K,1,WAS,67.4,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,14
Brandon McManus,8437,K,1,DEN,52.6,0,0,,0,0,,2,2,100.0,1,1,100.0,1,2,50.0,0,0,,2015,14
Cairo Santos,8932,K,1,KC,58.3,1,1,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2015,14
Chris Boswell,8990,K,1,PIT,72.0,3,3,100.0,0,0,,0,0,,1,1,100.0,3,3,100.0,0,0,,2015,14
Chandler Catanzaro,9140,K,1,ARZ,75.1,2,2,100.0,0,0,,2,2,100.0,0,0,,1,1,100.0,0,0,,2015,14
Travis Coons,9268,K,1,CLV,64.0,3,3,100.0,0,0,,1,1,100.0,0,0,,0,1,0.0,0,0,,2015,14
Andrew Franks,9814,K,1,MIA,64.7,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2015,14
Josh Lambo,10133,K,1,SD,45.9,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2015,14
Jason Myers,10207,K,1,JAX,55.6,6,7,85.7,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2015,14
