player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,59,1,24,34,54.8,59.3,67.9,60.0,55.5,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,0,0,2013,9
London Fletcher,424,LB,1,WAS,61,3,14,44,50.5,67.0,53.2,54.3,52.1,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,0.0,6.0,4.0,41.0,10.3,27.0,15.0,0.0,0.0,0.0,86.1,1,0,2013,9
Andre Carter,779,ED,1,NE,45,39,5,1,62.0,63.1,68.1,59.4,60.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,9
Ryan Pickett,799,DI,1,GB,39,16,22,1,57.4,62.0,70.8,50.6,60.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,9
Julius Peppers,1010,ED,1,CHI,45,21,23,1,69.1,43.4,69.9,90.1,60.0,5.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0,0,2013,9
Edward Reed,1031,S,1,HST,32,1,4,27,58.9,61.0,78.2,59.5,64.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1,0,2013,9
Brett Keisel,1204,DI,1,PIT,75,37,37,1,55.3,55.0,69.9,57.4,60.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,9
Ryan Clark,1229,S,1,PIT,73,1,36,36,37.5,45.6,45.5,60.0,44.4,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,34.0,34.0,15.0,34.0,0.0,0.0,0.0,118.8,0,0,2013,9
James Harrison,1251,LB,1,CIN,26,4,19,3,89.9,82.2,76.4,76.4,62.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,9
Terence Newman,1321,CB,1,CIN,61,0,29,32,53.4,53.2,77.8,,53.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,8.0,6.0,85.0,14.2,31.0,40.0,0.0,0.0,1.0,108.9,1,0,2013,9
Kevin Williams,1325,DI,1,MIN,41,33,6,2,54.6,62.2,23.0,52.5,59.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,9
Terrell Suggs,1326,ED,1,BLT,58,29,19,10,71.6,80.9,77.0,55.5,64.3,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,0.0,0.0,0.0,87.5,0,0,2013,9
Troy Polamalu,1332,S,1,PIT,76,3,37,36,36.7,52.8,67.9,52.4,48.9,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,4.0,3.0,92.0,30.7,28.0,57.0,1.0,0.0,0.0,156.3,3,0,2013,9
Calvin Pace,1334,ED,1,NYJ,50,19,12,19,71.1,70.5,75.8,72.4,58.3,3.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,108.3,0,0,2013,9
Nick Barnett,1345,LB,1,WAS,8,2,0,6,72.6,,,70.3,65.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0,0,2013,9
Charles Tillman,1351,CB,1,CHI,55,0,28,27,65.5,89.5,52.0,,60.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,4.0,1.0,2.0,0.0,0.0,,0.0,,0.0,0.0,0.0,39.6,1,0,2013,9
Drayton Florence,1362,CB,1,CAR,32,0,9,23,92.9,60.7,72.5,,92.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,19.0,9.5,4.0,10.0,0.0,1.0,0.0,24.0,0,0,2013,9
