player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Carlos Hyde,8692,HB,1,SF,29,26,168,6.5,2,90.2,87.5,79.5,60.0,86,3.31,18,11,7,0,0,0,2015,1
Alfred Morris,7165,HB,1,WAS,27,25,121,4.8,0,71.3,70.9,78.6,60.0,57,2.28,14,6,1,0,0,0,2015,1
Matt Forte,4358,HB,1,CHI,26,24,141,5.9,1,65.0,71.0,78.8,60.0,68,2.83,23,7,5,0,0,0,2015,1
DeAngelo Williams,2972,HB,1,PIT,21,21,127,6.0,0,81.1,85.8,78.3,,81,3.86,28,6,8,0,0,0,2015,1
Chris Ivory,6007,HB,1,NYJ,21,20,91,4.6,2,65.1,62.4,77.3,60.0,64,3.2,19,5,4,0,0,0,2015,1
Tevin Coleman,9506,HB,1,ATL,23,20,80,4.0,0,61.1,61.0,77.4,60.0,41,2.05,20,2,2,0,0,0,2015,1
Eddie Lacy,7842,HB,1,GB,21,19,85,4.5,1,70.7,69.7,77.4,60.0,48,2.53,16,5,2,0,0,0,2015,1
Jeremy Hill,8690,HB,1,CIN,20,19,63,3.3,2,75.7,77.7,76.8,60.0,28,1.47,11,4,5,0,0,0,2015,1
Marshawn Lynch,3628,HB,1,SEA,20,17,73,4.1,0,71.5,74.3,77.5,60.0,39,2.17,24,6,5,0,0,0,2015,1
Jonathan Stewart,4327,HB,1,CAR,26,18,56,3.1,0,58.7,52.3,77.2,68.2,23,1.28,22,2,4,0,0,0,2015,1
LeSean McCoy,4976,HB,1,BUF,22,17,41,2.4,0,62.9,59.2,77.6,60.0,21,1.24,16,3,4,0,0,0,2015,1
Jamaal Charles,4387,HB,1,KC,22,16,57,3.6,0,70.2,58.9,77.2,60.0,19,1.19,13,3,1,0,0,0,2015,1
Joseph Randle,7933,HB,1,DAL,16,16,65,4.1,0,60.4,54.9,24.9,60.0,33,2.06,15,2,0,1,0,0,2015,1
Benny Cunningham,8283,HB,1,SL,17,16,45,2.8,0,67.4,63.8,77.1,60.0,32,2.0,9,3,4,0,0,0,2015,1
Dion Lewis,6301,HB,1,NE,18,15,69,4.6,0,65.5,71.0,25.2,60.0,49,3.27,13,2,5,1,0,0,2015,1
Justin Forsett,4547,HB,1,BLT,14,14,43,3.1,0,42.3,45.9,76.0,,21,1.5,20,4,0,0,0,0,2015,1
Melvin Gordon III,9448,HB,1,SD,16,14,51,3.6,0,65.8,62.4,24.5,60.0,30,2.14,14,3,3,1,0,0,2015,1
Cam Newton,6153,QB,1,CAR,33,12,35,2.5,0,63.0,50.8,81.0,60.0,30,2.14,10,3,1,0,0,0,2015,1
Lamar Miller,7097,HB,1,MIA,17,13,53,4.1,0,68.3,68.6,74.9,64.6,27,2.08,17,4,4,0,0,0,2015,1
Danny Woodhead,4914,HB,1,SD,12,13,43,3.3,2,50.1,52.3,75.0,,17,1.31,10,2,0,0,0,0,2015,1
Rashad Jennings,5174,HB,1,NYG,13,13,52,4.0,1,55.8,61.6,74.7,,43,3.31,27,3,1,0,0,0,2015,1
Terrance West,8729,HB,1,TEN,14,13,41,3.2,0,55.9,56.1,23.4,60.0,27,2.08,12,2,3,1,0,0,2015,1
C.J. Anderson,8101,HB,1,DEN,13,12,29,2.4,0,61.6,57.3,75.2,60.0,19,1.58,6,1,1,0,0,0,2015,1
Andre Ellington,7968,HB,1,ARZ,12,12,69,5.8,1,53.3,57.6,23.1,,29,2.42,18,5,1,1,0,0,2015,1
Bilal Powell,6278,HB,1,NYJ,15,12,62,5.2,0,62.7,62.1,74.8,60.0,32,2.67,21,4,1,0,0,0,2015,1
Bishop Sankey,8689,HB,1,TEN,12,12,74,6.2,1,54.0,58.0,23.8,,56,4.67,16,5,3,1,0,0,2015,1
T.J. Yeldon,9469,HB,1,JAX,13,12,51,4.3,0,64.9,60.1,75.0,60.0,26,2.17,14,3,3,0,0,0,2015,1
Isaiah Crowell,9295,HB,1,CLV,13,12,20,1.7,0,56.5,51.3,75.2,72.3,12,1.0,8,1,0,0,1,0,2015,1
Ronnie Hillman,7069,HB,1,DEN,12,12,41,3.4,0,62.2,61.7,74.3,,21,1.75,11,3,0,0,0,0,2015,1
Latavius Murray,7962,HB,1,OAK,11,11,44,4.0,0,67.5,63.0,75.5,,33,3.0,12,0,1,0,0,0,2015,1
Doug Martin,7035,HB,1,TB,12,11,52,4.7,0,78.0,78.4,74.9,60.0,30,2.73,14,2,1,0,0,0,2015,1
Chris Johnson,4338,HB,1,ARZ,11,10,37,3.7,0,50.3,51.9,73.3,60.0,17,1.7,12,2,2,0,0,0,2015,1
Devonta Freeman,8738,HB,1,ATL,10,10,18,1.8,0,65.5,61.0,74.2,,13,1.3,9,1,3,0,0,0,2015,1
Adrian Peterson,3623,HB,1,MIN,10,10,31,3.1,0,64.1,66.7,74.2,,14,1.4,9,2,1,0,0,0,2015,1
Alex Smith,2218,QB,1,KC,29,6,15,1.7,0,68.8,58.3,80.2,60.0,3,0.33,5,2,0,0,0,0,2015,1
Alfred Blue,8816,HB,1,HST,9,9,42,4.7,0,57.5,60.7,73.1,,25,2.78,11,3,0,0,0,0,2015,1
Javorius Allen,9558,HB,1,BLT,9,9,30,3.3,0,57.7,55.2,73.1,,14,1.56,8,2,0,0,0,0,2015,1
Tyrod Taylor,6332,QB,1,BUF,33,6,39,4.3,0,73.0,45.6,26.3,60.3,27,3.0,31,1,3,1,0,0,2015,1
Mark Ingram II,6180,HB,1,NO,11,9,24,2.7,0,71.1,68.5,75.2,60.0,12,1.33,9,1,1,0,0,0,2015,1
Khiry Robinson,8514,HB,1,NO,9,8,19,2.4,0,70.4,54.3,74.3,60.0,11,1.38,6,1,2,0,0,0,2015,1
Frank Gore,2282,HB,1,IND,9,8,31,3.9,0,54.1,52.4,72.9,60.0,15,1.88,9,2,1,0,0,0,2015,1
DeMarco Murray,6223,HB,1,PHI,8,8,9,1.1,1,54.9,63.2,74.0,,4,0.5,8,1,2,0,0,0,2015,1
Aaron Rodgers,2241,QB,1,GB,24,3,35,4.4,0,92.6,65.6,78.8,60.0,1,0.13,15,3,0,0,0,0,2015,1
Russell Wilson,7077,QB,1,SEA,25,2,31,3.9,0,59.7,69.2,81.2,60.0,13,1.63,10,2,1,0,1,0,2015,1
Giovani Bernard,7818,HB,1,CIN,10,8,63,7.9,0,74.9,77.0,74.1,60.0,48,6.0,28,3,5,0,0,0,2015,1
Duke Johnson Jr.,9510,HB,1,CLV,7,7,22,3.1,0,56.7,57.0,71.4,,11,1.57,8,1,2,0,0,0,2015,1
Ameer Abdullah,9487,HB,1,DET,7,7,50,7.1,1,56.9,48.6,23.1,,10,1.43,24,2,0,1,0,0,2015,1
Colin Kaepernick,6188,QB,1,SF,35,3,41,5.9,0,60.3,59.0,78.5,60.0,4,0.57,12,3,1,0,0,0,2015,1
Andre Williams,8748,HB,1,NYG,7,6,14,2.3,0,62.6,62.6,70.6,60.0,9,1.5,5,0,0,0,0,0,2015,1
Matt Jones,9528,HB,1,WAS,6,6,28,4.7,0,68.0,69.0,71.4,,21,3.5,9,1,1,0,0,0,2015,1
Joique Bell,5797,HB,1,DET,7,6,14,2.3,0,63.7,59.3,71.6,60.0,13,2.17,7,0,0,0,0,0,2015,1
Jameis Winston,9434,QB,1,TB,21,1,18,3.0,0,25.8,37.5,22.6,60.0,1,0.17,8,1,0,2,0,0,2015,1
Knile Davis,7878,HB,1,KC,7,6,16,2.7,0,57.6,54.7,72.2,60.0,16,2.67,10,2,2,0,0,0,2015,1
Jonathan Grimes,7585,HB,1,HST,6,6,28,4.7,0,57.4,58.0,71.1,60.0,8,1.33,21,1,0,0,0,0,2015,1
Darren McFadden,4318,HB,1,DAL,6,6,16,2.7,0,50.8,47.2,71.1,,7,1.17,8,2,1,0,0,0,2015,1
Karlos Williams,9588,HB,1,BUF,7,6,55,9.2,1,81.7,80.2,70.6,60.0,14,2.33,26,1,1,0,0,0,2015,1
Denard Robinson,7917,HB,1,JAX,6,5,19,3.8,0,70.0,60.8,70.9,60.0,9,1.8,6,0,0,0,0,0,2015,1
Chris Polk,7532,HB,1,HST,5,5,22,4.4,0,59.8,58.9,70.3,60.0,16,3.2,13,1,1,0,0,0,2015,1
Matt Ryan,4317,QB,1,ATL,33,3,7,1.4,0,60.3,53.4,79.8,60.0,0,0.0,6,0,0,0,0,0,2015,1
Brandon Bolden,7469,HB,1,NE,5,5,1,0.2,0,54.5,51.2,70.3,,4,0.8,3,0,0,0,0,0,2015,1
Darren Sproles,2347,HB,1,PHI,5,5,50,10.0,0,74.0,67.3,76.0,,8,1.6,27,3,0,0,0,0,2015,1
Charles Sims,8704,HB,1,TB,6,5,12,2.4,0,62.2,54.0,71.8,60.0,9,1.8,7,1,0,0,0,0,2015,1
Johnny Manziel,8657,QB,1,CLV,14,0,35,7.0,0,42.0,64.1,20.1,60.0,22,4.4,14,1,0,2,1,0,2015,1
Will Johnson,7639,FB,1,PIT,4,4,7,1.8,1,53.0,55.3,68.6,,2,0.5,6,1,0,0,0,0,2015,1
Jarryd Hayne,10255,HB,1,SF,4,4,13,3.3,0,73.4,68.0,72.1,,13,3.25,9,0,2,0,0,0,2015,1
