player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Sebastian Janikowski,595,K,1,OAK,0,3,0,0,0,2,60.0,60.0,,,,62.3,0,0,0,0,0,2015,10
Shane Lechler,673,P,1,HST,0,0,0,9,0,2,60.5,,,54.4,,,1,0,0,0,0,2015,10
Mike Leach,750,LS,1,ARZ,0,0,0,3,0,7,51.0,,,,,,0,0,0,0,0,2015,10
Julius Peppers,1010,ED,1,GB,0,0,0,0,4,0,59.2,,,,,,0,0,0,0,0,2015,10
Kevin Williams,1325,DI,1,NO,0,0,0,0,9,0,59.0,,,,,,0,0,0,0,0,2015,10
Calvin Pace,1334,ED,1,NYJ,0,0,1,0,5,0,60.3,,,,,,0,0,0,0,0,2015,10
Charles Tillman,1351,CB,1,CAR,0,0,5,0,2,0,67.2,,,,,,0,0,0,0,0,2015,10
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,3,60.2,,,,,,0,0,0,0,0,2015,10
Josh Brown,1520,K,1,NYG,0,7,0,0,0,6,60.0,59.4,,,,70.3,0,0,0,0,0,2015,10
Chris Clemons,1585,ED,1,JAX,0,0,0,0,3,0,59.9,,,,,,0,0,0,0,0,2015,10
Jon Dorenbos,1600,LS,1,PHI,0,0,0,7,0,4,28.6,,,,,,0,0,1,0,0,2015,10
Larry Fitzgerald,1724,WR,1,ARZ,1,0,0,0,0,0,60.0,,,,,,0,0,0,0,0,2015,10
DeAngelo Hall,1729,CB,1,WAS,0,4,0,0,0,0,60.1,,,,,,0,0,0,0,0,2015,10
Vince Wilfork,1742,DI,1,HST,0,0,0,0,3,0,59.6,,,,,,0,0,0,0,0,2015,10
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2015,10
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2015,10
Will Allen,1832,S,1,PIT,0,0,0,1,2,0,59.8,,,,,,0,0,0,0,0,2015,10
Antonio Smith,1856,DI,1,DEN,0,0,2,0,5,0,58.8,,,,,,0,0,0,0,0,2015,10
Andy Lee,1906,P,1,CLV,0,0,0,4,0,2,60.1,,,61.3,,,0,0,0,0,0,2015,10
Donnie Jones,1939,P,1,PHI,0,0,0,7,0,4,60.6,,,63.2,,,0,0,0,0,0,2015,10
