player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,64.2,1,1,100.0,0,0,,1,1,100.0,2,2,100.0,0,0,,0,0,,2018,3
Phil Dawson,422,K,1,ARZ,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,3
Sebastian Janikowski,595,K,1,SEA,67.4,3,3,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,3
Matt Bryant,1223,K,1,ATL,64.2,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,3
Mike Nugent,2264,K,1,OAK,68.5,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2018,3
Robbie Gould,2607,K,1,SF,47.8,1,2,50.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2018,3
Stephen Gostkowski,3063,K,1,NE,62.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,3
Matt Prater,3471,K,1,DET,65.5,2,2,100.0,0,0,,1,1,100.0,3,3,100.0,0,0,,0,0,,2018,3
Mason Crosby,3809,K,1,GB,64.9,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,3
Stephen Hauschka,4655,K,1,BUF,69.1,3,3,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2018,3
Ryan Succop,5180,K,1,TEN,50.7,0,0,,0,0,,1,1,100.0,2,2,100.0,0,1,0.0,0,0,,2018,3
Graham Gano,5443,K,1,CAR,66.2,4,4,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2018,3
Randy Bullock,7154,K,1,CIN,51.9,3,3,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2018,3
Justin Tucker,7604,K,1,BLT,73.7,3,3,100.0,0,0,,0,0,,0,0,,0,1,0.0,2,2,100.0,2018,3
Caleb Sturgis,7948,K,1,LAC,46.8,2,3,66.7,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,3
Dustin Hopkins,7958,K,1,WAS,65.4,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,3
Brandon McManus,8437,K,1,DEN,62.3,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,3
Brett Maher,8585,K,1,DAL,68.2,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,1,1,100.0,2018,3
Chris Boswell,8990,K,1,PIT,38.4,3,4,75.0,0,0,,0,0,,1,1,100.0,0,1,0.0,0,0,,2018,3
Cody Parkey,9030,K,1,CHI,61.7,1,1,100.0,0,0,,1,1,100.0,0,0,,2,3,66.7,0,0,,2018,3
Chandler Catanzaro,9140,K,1,TB,64.2,3,3,100.0,0,0,,2,2,100.0,0,0,,0,0,,0,0,,2018,3
Josh Lambo,10133,K,1,JAX,65.4,0,0,,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2018,3
Jason Myers,10207,K,1,NYJ,63.2,2,2,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2018,3
Wil Lutz,11096,K,1,NO,70.7,4,4,100.0,0,0,,1,1,100.0,0,0,,2,2,100.0,0,0,,2018,3
Ka'imi Fairbairn,11161,K,1,HST,68.3,1,1,100.0,0,0,,2,2,100.0,0,0,,0,0,,1,1,100.0,2018,3
Aldrick Rosas,11331,K,1,NYG,67.0,3,3,100.0,0,0,,0,0,,1,1,100.0,1,1,100.0,0,0,,2018,3
Sam Ficken,11437,K,1,LA,53.1,5,5,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2018,3
Jake Elliott,11908,K,1,PHI,47.6,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,0,0,,0,1,0.0,2018,3
Harrison Butker,11988,K,1,KC,66.1,5,5,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2018,3
Greg Joseph,22842,K,1,CLV,65.6,1,1,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2018,3
Jason Sanders,29578,K,1,MIA,64.5,4,4,100.0,0,0,,0,0,,0,0,,0,0,,0,0,,2018,3
