player,player_id,position,player_game_count,team_name,grades_fgep_kicker,pat_made,pat_attempts,pat_percent,one_made,one_attempts,one_percent,twenty_made,twenty_attempts,twenty_percent,thirty_made,thirty_attempts,thirty_percent,forty_made,forty_attempts,forty_percent,fifty_made,fifty_attempts,fifty_percent,season,week
Adam Vinatieri,226,K,1,IND,51.9,2,2,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,1,0.0,2013,2
David Akers,295,K,1,DET,29.5,3,3,100.0,0,0,,0,0,,0,0,,0,2,0.0,0,0,,2013,2
Phil Dawson,422,K,1,SF,60.1,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,2
Sebastian Janikowski,595,K,1,OAK,51.8,1,1,100.0,0,0,,2,2,100.0,1,2,50.0,1,1,100.0,0,0,,2013,2
Rian Lindell,754,K,1,TB,46.7,2,2,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,0,,2013,2
Jay Feely,955,K,1,ARZ,68.3,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,2,2,100.0,0,0,,2013,2
Rob Bironas,1218,K,1,TEN,52.5,3,3,100.0,0,0,,0,0,,0,0,,1,2,50.0,0,0,,2013,2
Matt Bryant,1223,K,1,ATL,62.5,4,4,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,2
Billy Cundiff,1230,K,1,CLV,66.1,0,0,,0,0,,1,1,100.0,0,0,,0,0,,1,1,100.0,2013,2
Josh Brown,1520,K,1,NYG,64.5,2,2,100.0,0,0,,1,1,100.0,1,1,100.0,1,1,100.0,0,0,,2013,2
Josh Scobee,1858,K,1,JAX,60.3,0,0,,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,2
Mike Nugent,2264,K,1,CIN,63.6,2,2,100.0,0,0,,1,1,100.0,0,0,,1,1,100.0,0,0,,2013,2
Robbie Gould,2607,K,1,CHI,61.4,4,4,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,2
Nick Novak,2726,K,1,SD,85.5,3,3,100.0,0,0,,0,0,,1,1,100.0,3,3,100.0,0,0,,2013,2
Shaun Suisham,2796,K,1,PIT,63.6,1,1,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,0,,2013,2
Stephen Gostkowski,3063,K,1,NE,47.2,1,1,100.0,0,0,,1,1,100.0,1,1,100.0,0,1,0.0,0,0,,2013,2
Matt Prater,3471,K,1,DEN,66.7,5,5,100.0,0,0,,0,0,,0,0,,2,2,100.0,0,0,,2013,2
Nick Folk,3794,K,1,NYJ,62.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,0,0,,2013,2
Mason Crosby,3809,K,1,GB,62.0,5,5,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,2
Stephen Hauschka,4655,K,1,SEA,63.0,3,3,100.0,0,0,,0,0,,2,2,100.0,0,0,,0,0,,2013,2
Dan Carpenter,4697,K,1,BUF,59.1,1,1,100.0,0,0,,1,1,100.0,0,0,,1,2,50.0,1,1,100.0,2013,2
Garrett Hartley,4900,K,1,NO,53.5,1,1,100.0,0,0,,1,1,100.0,0,0,,2,3,66.7,0,0,,2013,2
Ryan Succop,5180,K,1,KC,50.1,2,2,100.0,0,0,,0,0,,0,0,,1,1,100.0,0,1,0.0,2013,2
Graham Gano,5443,K,1,CAR,63.1,2,2,100.0,0,0,,2,2,100.0,1,1,100.0,0,0,,0,0,,2013,2
Alex Henery,6272,K,1,PHI,55.0,3,3,100.0,0,0,,1,1,100.0,1,1,100.0,1,2,50.0,0,0,,2013,2
Dan Bailey,6796,K,1,DAL,72.5,1,1,100.0,0,0,,0,0,,1,1,100.0,0,0,,2,2,100.0,2013,2
Randy Bullock,7154,K,1,HST,27.7,2,2,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,2,0.0,2013,2
Greg Zuerlein,7163,K,1,SL,61.7,3,3,100.0,0,0,,1,1,100.0,0,0,,0,0,,0,0,,2013,2
Blair Walsh,7167,K,1,MIN,62.5,3,3,100.0,0,0,,3,3,100.0,0,0,,0,0,,0,0,,2013,2
John Potter,7232,K,1,WAS,39.1,2,2,100.0,0,0,,0,0,,0,0,,0,0,,0,1,0.0,2013,2
Justin Tucker,7604,K,1,BLT,34.8,2,2,100.0,0,0,,0,0,,0,0,,0,1,0.0,0,1,0.0,2013,2
Caleb Sturgis,7948,K,1,MIA,66.8,3,3,100.0,0,0,,0,0,,0,0,,0,0,,1,1,100.0,2013,2
