player,player_id,position,player_game_count,team_name,snap_counts_kickoff_return,snap_counts_kickoff,snap_counts_punt_return,snap_counts_punt_coverage,snap_counts_field_goal_blocking,snap_counts_field_goal,grades_misc_st,grades_kickoff_kicker,grades_kick_return,grades_punter,grades_punt_return,grades_fgep_kicker,penalties,declined_penalties,tackles,assists,missed_tackles,season,week
Adam Vinatieri,226,K,1,IND,0,0,0,0,0,6,60.0,,,,,79.4,0,0,0,0,0,2015,8
Phil Dawson,422,K,1,SF,0,0,0,1,0,2,60.0,,,60.0,,66.8,0,0,0,0,0,2015,8
Sebastian Janikowski,595,K,1,OAK,0,7,0,0,0,7,60.0,60.9,,,,62.1,0,0,0,0,0,2015,8
Shane Lechler,673,P,1,HST,0,0,0,8,0,4,60.7,,,65.3,,,0,0,0,0,0,2015,8
Mike Leach,750,LS,1,ARZ,0,0,0,2,0,6,45.0,,,,,,0,0,0,0,0,2015,8
Julius Peppers,1010,ED,1,GB,0,0,0,0,5,0,59.2,,,,,,0,0,0,0,0,2015,8
Matt Bryant,1223,K,1,ATL,0,0,0,0,0,4,60.0,,,,,63.1,0,0,0,0,0,2015,8
James Harrison,1251,ED,1,PIT,0,0,0,0,5,0,29.4,,,,,,1,0,0,0,0,2015,8
Kevin Williams,1325,DI,1,NO,0,0,0,0,7,0,59.2,,,,,,0,0,0,0,0,2015,8
Calvin Pace,1334,ED,1,NYJ,0,0,0,0,6,0,60.1,,,,,,0,0,0,0,0,2015,8
Charles Tillman,1351,CB,1,CAR,0,0,5,0,6,0,60.6,,,,,,0,0,0,0,0,2015,8
Jason Witten,1384,TE,1,DAL,0,0,0,0,0,4,60.4,,,,,,0,0,0,0,0,2015,8
Mike Scifres,1458,P,1,SD,0,0,0,4,0,5,60.6,,,50.2,,,0,0,0,0,0,2015,8
Josh Brown,1520,K,1,NYG,0,8,0,0,0,7,60.1,62.5,,,,66.5,0,0,0,0,0,2015,8
Vince Wilfork,1742,DI,1,HST,0,0,0,0,2,0,59.6,,,,,,0,0,0,0,0,2015,8
Benjamin Watson,1753,TE,1,NO,0,0,0,0,0,8,60.6,,,,,,0,0,0,0,0,2015,8
Karlos Dansby,1754,LB,1,CLV,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2015,8
Luke McCown,1827,QB,1,NO,0,0,0,0,0,8,60.8,,,,,,0,0,0,0,0,2015,8
Jared Allen,1847,ED,1,CAR,0,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2015,8
Andy Lee,1906,P,1,CLV,0,0,0,6,0,3,60.4,,,62.4,,,0,0,0,0,0,2015,8
Mike Adams,1972,S,1,IND,0,0,0,0,6,0,60.2,,,,,,0,0,0,0,0,2015,8
Don Muhlbach,2130,LS,1,DET,0,0,0,6,0,2,68.9,,,,,,0,0,1,0,0,2015,8
Adam Jones,2223,CB,1,CIN,1,0,3,0,0,0,60.0,,60.0,,62.9,,1,0,0,0,0,2015,8
DeMarcus Ware,2228,ED,1,DEN,0,0,0,0,1,0,59.8,,,,,,0,0,0,0,0,2015,8
Thomas Davis Sr.,2231,LB,1,CAR,0,0,1,0,6,0,60.3,,,,,,0,0,0,0,0,2015,8
Heath Miller,2247,TE,1,PIT,0,0,0,0,0,2,60.0,,,,,,0,0,0,0,0,2015,8
Logan Mankins,2249,G,1,TB,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2015,8
Mike Nugent,2264,K,1,CIN,0,5,0,0,0,5,60.0,60.0,,,,71.0,0,0,0,0,0,2015,8
Khalif Barnes,2269,T,1,OAK,0,0,0,0,0,7,60.5,,,,,,0,0,0,0,0,2015,8
Evan Mathis,2296,G,1,DEN,0,0,0,0,0,5,60.7,,,,,,0,0,0,0,0,2015,8
Dustin Colquitt,2316,P,1,KC,0,0,0,4,0,7,60.8,,,68.9,,,0,0,0,0,0,2015,8
Todd Herremans,2343,G,1,IND,0,0,0,0,0,6,61.3,,,,,,0,0,0,0,0,2015,8
Chris Canty,2349,DI,1,BLT,0,0,0,0,5,0,59.6,,,,,,0,0,0,0,0,2015,8
Trent Cole,2363,ED,1,IND,0,0,0,0,6,0,59.9,,,,,,0,0,0,0,0,2015,8
Joe Berger,2424,C,1,MIN,0,0,0,0,0,5,60.4,,,,,,0,0,0,0,0,2015,8
Lorenzo Alexander,2476,ED,1,OAK,5,7,4,3,4,0,52.0,,,,,,0,0,0,0,1,2015,8
Brandon Browner,2512,CB,1,NO,0,0,0,0,7,0,61.1,,,,,,0,0,0,0,0,2015,8
Jon Condo,2539,LS,1,OAK,0,0,0,3,0,7,50.9,,,,,,0,0,0,0,0,2015,8
John Denney,2561,LS,1,MIA,0,0,0,6,0,2,45.1,,,,,,0,0,0,0,0,2015,8
Robbie Gould,2607,K,1,CHI,0,5,0,0,0,5,60.0,60.0,,,,60.3,0,0,0,0,0,2015,8
John Kuhn,2686,FB,1,GB,6,0,0,5,0,0,42.3,,,,,,0,0,0,0,0,2015,8
L.P. Ladouceur,2687,LS,1,DAL,0,0,0,4,0,4,52.3,,,,,,0,0,0,0,0,2015,8
Lance Moore,2718,WR,1,DET,0,0,1,0,0,0,60.0,,,,60.0,,0,0,0,0,0,2015,8
Nick Novak,2726,K,1,HST,0,5,0,0,0,4,60.0,60.0,,,,64.2,0,0,0,0,0,2015,8
Erik Pears,2737,T,1,SF,0,0,0,0,0,2,60.1,,,,,,0,0,0,0,0,2015,8
Greg Warren,2831,LS,1,PIT,0,0,0,7,0,2,51.6,,,,,,0,0,0,0,0,2015,8
Reggie Bush,2947,HB,1,SF,0,0,2,0,0,0,60.0,,,,60.5,,0,0,0,0,0,2015,8
D'Brickashaw Ferguson,2949,T,1,NYJ,0,0,0,0,0,4,60.2,,,,,,0,0,0,0,0,2015,8
A.J. Hawk,2950,LB,1,CIN,3,0,1,0,0,0,59.9,,,,,,0,0,0,0,0,2015,8
Haloti Ngata,2957,DI,1,DET,0,0,0,0,7,0,58.6,,,,,,0,0,0,0,0,2015,8
Chad Greenway,2962,LB,1,MIN,0,0,0,0,5,0,60.1,,,,,,0,0,0,0,0,2015,8
Antonio Cromartie,2964,CB,1,NYJ,0,0,0,0,6,0,60.3,,,,,,0,0,0,0,0,2015,8
D'Qwell Jackson,2979,LB,1,IND,0,0,0,0,6,0,59.0,,,,,,0,0,0,0,0,2015,8
Roman Harper,2988,S,1,CAR,0,0,1,0,5,0,60.2,,,,,,0,0,0,0,0,2015,8
Andrew Whitworth,3000,T,1,CIN,0,0,0,0,0,5,60.8,,,,,,0,0,0,0,0,2015,8
Chris Chester,3001,G,1,ATL,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2015,8
Darryl Tapp,3008,ED,1,DET,8,0,0,0,7,2,58.0,,,,,,0,0,0,0,0,2015,8
Eric Winston,3011,T,1,CIN,0,0,0,0,0,5,40.2,,,,,,1,0,0,0,0,2015,8
Frostee Rucker,3036,DI,1,ARZ,0,0,0,0,3,6,60.2,,,,,,0,0,0,0,0,2015,8
Jahri Evans,3053,G,1,NO,0,0,0,0,0,8,61.6,,,,,,0,0,0,0,0,2015,8
Jason Avant,3054,WR,1,KC,2,0,0,0,0,0,60.1,,,,,,0,0,0,0,0,2015,8
Stephen Tulloch,3061,LB,1,DET,0,0,0,0,7,0,60.2,,,,,,0,0,0,0,0,2015,8
Stephen Gostkowski,3063,K,1,NE,0,7,0,0,0,6,60.0,60.4,,,,70.1,0,0,0,0,1,2015,8
Domata Peko Sr.,3068,DI,1,CIN,0,0,1,0,2,5,60.1,,,,,,0,0,0,0,0,2015,8
Willie Colon,3076,G,1,NYJ,0,0,0,0,0,4,61.0,,,,,,0,0,0,0,0,2015,8
Rob Ninkovich,3080,ED,1,NE,2,0,1,0,2,0,60.0,,,,,,0,0,0,0,0,2015,8
Sam Koch,3148,P,1,BLT,0,0,0,2,0,7,60.8,,,60.9,,,0,0,0,0,0,2015,8
Zach Strief,3155,T,1,NO,0,0,0,0,0,8,61.2,,,,,,0,0,0,0,0,2015,8
Thomas Gafford,3316,LS,1,CHI,0,0,0,5,0,5,50.9,,,,,,0,0,0,0,0,2015,8
Tom Johnson,3378,DI,1,MIN,0,0,0,0,4,0,59.2,,,,,,0,0,0,0,0,2015,8
Donald Penn,3459,T,1,OAK,0,0,0,0,0,7,61.0,,,,,,0,0,0,0,0,2015,8
Matt Prater,3471,K,1,DET,0,0,0,0,0,2,60.0,,,,,62.5,0,0,0,0,0,2015,8
Jon Ryan,3493,P,1,SEA,0,0,0,4,0,4,60.5,,,65.0,,,0,0,0,0,0,2015,8
Tramon Williams,3558,CB,1,CLV,0,0,0,0,6,0,60.9,,,,,,0,0,0,0,0,2015,8
Brent Grimes,3589,CB,1,MIA,0,0,0,0,6,0,60.5,,,,,,0,0,0,0,0,2015,8
Ted Ginn Jr.,3625,WR,1,CAR,0,0,6,0,0,0,60.1,,,,62.0,,0,0,0,0,0,2015,8
Darrelle Revis,3630,CB,1,NYJ,0,0,0,0,7,0,60.8,,,,,,0,0,0,0,0,2015,8
Lawrence Timmons,3631,LB,1,PIT,0,0,0,0,5,0,59.9,,,,,,0,0,0,0,0,2015,8
Michael Griffin,3635,S,1,TEN,0,0,0,0,3,0,60.2,,,,,,0,0,0,0,0,2015,8
Reggie Nelson,3637,S,1,CIN,0,5,0,0,2,0,60.7,,,,,,0,0,0,0,0,2015,8
Brandon Meriweather,3640,S,1,NYG,0,0,0,0,1,0,60.0,,,,,,0,0,0,0,0,2015,8
