player,player_id,position,player_game_count,team_name,snap_counts_total,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_coverage,grades_defense,grades_run_defense,grades_tackle,grades_pass_rush_defense,grades_coverage_defense,total_pressures,sacks,hits,hurries,batted_passes,tackles,assists,missed_tackles,stops,forced_fumbles,targets,receptions,yards,yards_per_reception,yards_after_catch,longest,touchdowns,interceptions,pass_break_ups,qb_rating_against,penalties,declined_penalties,season,week
Charles Woodson,330,S,1,OAK,72,1,19,52,41.5,75.3,40.1,58.8,40.3,0,0,0,0,0,5,1,2,0,0,7,7,122,17.4,37,51.0,0,1,0,79.2,0,0,2013,5
John Abraham,591,ED,1,ARZ,61,30,18,13,47.4,46.1,70.5,56.6,51.4,3,0,0,3,0,1,0,0,1,0,1,1,15,15.0,8,15.0,0,0,0,118.8,0,0,2013,5
Justin Smith,776,DI,1,SF,60,38,22,0,59.7,64.5,68.1,54.8,,3,0,0,3,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,5
Ryan Pickett,799,DI,1,GB,21,10,11,0,70.2,75.3,67.4,52.3,,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,5
Shaun Rogers,828,DI,1,NYG,41,19,22,0,66.9,72.1,69.4,51.2,,0,0,0,0,0,3,0,0,3,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,5
Julius Peppers,1010,ED,1,CHI,58,33,24,1,54.1,53.7,68.1,56.5,60.0,1,0,0,1,0,0,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,5
Edward Reed,1031,S,1,HST,24,0,10,14,43.3,57.1,80.1,,47.5,0,0,0,0,0,2,1,0,0,0,1,1,64,64.0,44,64.0,1,0,0,158.3,0,0,2013,5
James Harrison,1251,LB,1,CIN,13,2,7,4,75.4,65.7,75.1,69.1,65.7,1,0,1,0,0,1,1,0,0,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,5
Terence Newman,1321,CB,1,CIN,58,0,16,42,78.8,63.4,75.1,,79.4,0,0,0,0,0,2,0,0,1,0,5,2,9,4.5,3,5.0,0,0,1,47.9,0,0,2013,5
Terrell Suggs,1326,ED,1,BLT,48,35,10,3,71.9,75.4,74.6,62.4,60.9,4,3,0,1,0,2,0,0,5,0,0,0,0,,0,,0,0,0,0.0,0,0,2013,5
Calvin Pace,1334,ED,1,NYJ,55,18,20,17,62.3,68.1,25.0,49.1,64.6,0,0,0,0,0,0,1,1,0,0,1,1,2,2.0,10,2.0,0,0,0,79.2,0,0,2013,5
Charles Tillman,1351,CB,1,CHI,66,0,29,37,82.9,76.3,82.1,,80.7,0,0,0,0,0,5,1,0,2,1,3,3,45,15.0,43,25.0,1,0,0,158.3,0,0,2013,5
Rashean Mathis,1355,CB,1,DET,67,0,31,36,62.4,70.0,78.8,,59.5,0,0,0,0,0,5,0,0,1,0,6,4,57,14.3,7,31.0,0,0,0,97.2,0,0,2013,5
