player,player_id,position,player_game_count,team_name,run_plays,attempts,yards,ypa,touchdowns,grades_offense,grades_run,grades_hands_fumble,grades_run_block,yards_after_contact,yco_attempt,longest,first_downs,avoided_tackles,fumbles,penalties,declined_penalties,season,week
Arian Foster,5398,HB,1,HST,27,27,102,3.8,0,69.6,69.8,79.5,,47,1.74,16,5,1,0,0,0,2013,4
Doug Martin,7035,HB,1,TB,29,27,45,1.7,0,60.1,59.2,79.2,60.0,38,1.41,12,2,0,0,0,0,2013,4
Adrian Peterson,3623,HB,1,MIN,23,23,140,6.1,2,68.6,69.6,78.2,,104,4.52,60,6,8,0,0,0,2013,4
C.J. Spiller,5534,HB,1,BUF,26,23,77,3.3,0,57.8,58.1,77.9,60.0,28,1.22,10,2,0,0,0,0,2013,4
Trent Richardson,7009,HB,1,IND,21,20,60,3.0,1,53.8,56.3,77.8,60.0,46,2.3,12,5,3,0,0,0,2013,4
Frank Gore,2282,HB,1,SF,20,20,153,7.7,1,68.5,68.1,25.5,,50,2.5,34,5,4,1,0,0,2013,4
Ryan Mathews,5537,HB,1,SD,20,19,62,3.3,0,67.2,60.6,77.7,60.0,33,1.74,7,2,1,0,0,0,2013,4
Reggie Bush,2947,HB,1,DET,20,18,139,7.7,1,76.7,75.6,26.2,60.2,75,4.17,37,7,9,1,0,0,2013,4
Jamaal Charles,4387,HB,1,KC,20,18,65,3.6,0,55.9,59.8,78.4,59.9,32,1.78,24,2,2,0,0,0,2013,4
Marshawn Lynch,3628,HB,1,SEA,20,17,98,5.8,1,63.1,55.5,25.7,59.1,59,3.47,43,3,5,1,0,0,2013,4
LeSean McCoy,4976,HB,1,PHI,17,16,73,4.6,0,59.1,69.3,76.0,60.0,28,1.75,15,4,2,0,0,0,2013,4
Le'Veon Bell,7829,HB,1,PIT,17,16,57,3.6,2,60.2,53.8,76.6,60.0,27,1.69,11,4,3,0,0,0,2013,4
Alfred Morris,7165,HB,1,WAS,18,16,71,4.4,0,72.3,71.0,76.2,60.0,40,2.5,13,3,2,0,0,0,2013,4
Fred Jackson,3368,HB,1,BUF,20,16,87,5.4,1,71.1,69.9,24.2,59.2,48,3.0,16,5,6,2,0,0,2013,4
Willis McGahee,1339,HB,1,CLV,19,15,46,3.1,0,62.8,62.6,75.5,59.3,26,1.73,9,2,1,0,0,0,2013,4
